Timeline,Start time,Duration,Row,Instance number, ,25 Build Up,Attack,BS,BS Outcome - Direct Ball Win APP,BS Outcome - Direct Ball Win DUKE,BS Outcome - Direct turnover APP,BS Outcome - Direct turnover DUKE,BS Outcome - In Direct Ball Win APP,BS Outcome - In Direct Ball Win DUKE,BS Outcome - In Direct turnover APP,BS Outcome - In Direct turnover DUKE,BS Outcome - New BS APP,BS Outcome - New BS DUKE,Ball Start,Circle Entry,From Zone APP,From Zone DUKE,Goal Type,Outcome +,Outcome -,Outcome Neutral,Presses,Scouting,Set Piece,Shoot Out,Shoot Out Score,Shoot Outs,Start Type APP,Start Type DUKE,To Zone APP,To Zone DUKE,Ungrouped,Notes,Flags
dukeappst,1626.7986913379996,0.0,Labels,188,,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To DMid DUKE,,,
dukeappst,1634.199431764002,0.0,Labels,189,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,
dukeappst,1637.5988235110012,0.0,Labels,190,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,
dukeappst,1638.6308666666666,0.0,Labels,191, ,,,,,,,,,,,,,,,Middle,,From A25 DUKE,,,,,,,,,,,,,,,,,
dukeappst,1639.9272579979965,0.0,Labels,192,,,,,,,,,,,,,,,,,,From A25 DUKE,,"CE DUKE, Chance DUKE, Shot DUKE",,,,,,,,,,,,To Circle DUKE,,,
dukeappst,1642.6478111111112,0.0,Labels,193,,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,
dukeappst,1643.0643851149998,0.0,Labels,194,,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,To DMid APP,,,,
dukeappst,1648.3848596299981,0.0,Labels,195,,,,,,,,,,,,,,,,,From DMid APP,,,,,,,,,,,,,,To D25 APP,,,,
dukeappst,1665.2630504109964,0.0,Labels,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 APP,,", ",,
dukeappst,1676.8968925659972,0.0,Labels,197,,,,,,,,,,,,,,,,,From D25 APP,,,,,,,,,,,,,,To DMid APP,,,,
dukeappst,1678.7443762169964,0.0,Labels,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid APP,,", ",,
dukeappst,1692.5209379429975,0.0,Labels,199,,,,,,,,,,,,,,,,,From DMid APP,,,,,,,,,,,,,,,To DMid DUKE,,,
dukeappst,1692.5229222222222,0.0,Labels,200,,,,,,,,,,,,,,,,,From DMid APP,,,,,,,,,,,,,,,,,,
dukeappst,1697.5013351829991,0.0,Labels,201,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,
dukeappst,1701.0976501829994,0.0,Labels,202,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,,,
dukeappst,1703.6986196679995,0.0,Labels,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid APP,,", ",,
dukeappst,1707.4985003549987,0.0,Labels,204,,,,,,,,,,,,,,,,,From DMid APP,,,,,,,,,,,,,,,,,,
dukeappst,1718.899211438001,0.0,Labels,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 DUKE,", ",,
dukeappst,1725.0361522379967,0.0,Labels,206,,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To DMid DUKE,,,
dukeappst,1731.6985646379987,0.0,Labels,207,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To D25 DUKE,,,
dukeappst,1757.776011111111,0.0,Labels,208,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,,,,
dukeappst,1757.776011111111,0.0,Labels,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid APP,,", ",,
dukeappst,1758.4805621229973,0.0,Labels,210,,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To DMid DUKE,,,
dukeappst,1766.9968255639965,0.0,Labels,211,,,,,,,,,,,,,,,,,From AMid APP,,,,,,,,,,,,,,To A25 APP,,,,
dukeappst,1771.1081777777779,0.0,Labels,212, ,,,,,,,,,,,,,,,Left,From A25 APP,,,,,,,,,,,,,,,,,,
dukeappst,1773.8976035389992,0.0,Labels,213,,,,,,,,,,,,,,,,,From A25 APP,,,CE APP,ACE-0 APP,,,,,,,,,,,To Circle APP,,,
dukeappst,1775.097035667999,0.0,Labels,214,,,,,,,,,,,,,,,,,From A25 APP,,,,,,,,,,,,,,,,,,
dukeappst,1776.723888888889,0.0,Labels,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 DUKE,", ",,
dukeappst,1777.2996520789993,0.0,Labels,216,,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To DMid DUKE,,,
dukeappst,1780.6989416639994,0.0,Labels,217,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,
dukeappst,1786.005660693999,0.0,Labels,218,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,
dukeappst,1787.9885333333334,0.0,Labels,219,,,,,,,,,,,,,,,,,,From A25 DUKE,,Circle Pass DUKE,,,,,,,,,,,,,,,
dukeappst,1800.2985534649993,0.0,Labels,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC DUKE,,,", ",,
dukeappst,1808.8153644679985,0.0,Labels,221,,,,,,,,,,,,,,,,,,From ,,,,,,,,,,,,,,To AMid DUKE,,,
dukeappst,1814.141922320999,0.0,Labels,222,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,
dukeappst,1818.1874115709975,0.0,Labels,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC DUKE,,,", ",,
dukeappst,1836.5995475200004,0.0,Labels,224,,,,,,,,,,,,,,,,,,From ,,,,,,,,,,,,,,To AMid DUKE,,,
dukeappst,1860.9619926940015,0.0,Labels,225,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,
dukeappst,1863.7994823700014,0.0,Labels,226,,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,
dukeappst,1864.8994001699969,0.0,Labels,227,,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,To D25 APP,,,,
dukeappst,1866.1990679049984,0.0,Labels,228,,,,,,,,,,,,,,,,,From D25 APP,,,,,,,,,,,,,,,,,,
dukeappst,1867.7989471069975,0.0,Labels,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 DUKE,", ",,
dukeappst,1879.3990468999982,0.0,Labels,230,,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To DMid DUKE,,,
dukeappst,1905.4987473489991,0.0,Labels,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid DUKE,", ",,
dukeappst,1908.1986836309977,0.0,Labels,232,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,,,,
dukeappst,1909.798587857999,0.0,Labels,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid APP,,", ",,
dukeappst,1915.698566193996,0.0,Labels,234,,,,,,,,,,,,,,,,,From AMid APP,,,,,,,,,,,,,,To DMid APP,,,,
dukeappst,1922.6990580830009,0.0,Labels,235,,,,,,,,,,,,,,,,,From DMid APP,,,,,,,,,,,,,,To AMid APP,,,,
dukeappst,1932.4328916889976,0.0,Labels,236,,,,,,,,,,,,,,,,,From AMid APP,,,,,,,,,,,,,,,,,,
dukeappst,1933.9987540349991,0.0,Labels,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid APP,,", ",,
dukeappst,1939.6984205889999,0.0,Labels,238,,,,,,,,,,,,,,,,,From AMid APP,,,,,,,,,,,,,,,,,,
dukeappst,1941.0976370759986,0.0,Labels,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid DUKE,", ",,
dukeappst,1950.4986235309973,0.0,Labels,240,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,
dukeappst,1950.902155332997,0.0,Labels,241,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,
dukeappst,1957.8740680639974,0.0,Labels,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To A25 DUKE,", ",,
dukeappst,1966.4526333333333,0.0,Labels,243, ,,,,,,,,,,,,,,,Left,,From A25 DUKE,,,,,,,,,,,,,,,,,
dukeappst,1972.643988888889,0.0,Labels,244,,,,,,,,,,,,,,,,,,From A25 DUKE,,CE DUKE,ACE-0 DUKE,,,,,,,,,,,To Circle DUKE,,,
dukeappst,1972.643988888889,0.0,Labels,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To A25 DUKE,", ",,
dukeappst,1980.4993986479963,0.0,Labels,246,,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,
dukeappst,1982.098959739,0.0,Labels,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 APP,,", ",,
dukeappst,1984.0986580459992,0.0,Labels,248,,,,,,,,,,,,,,,,,From D25 APP,,,,,,,,,,,,,,To DMid APP,,,,
dukeappst,1989.2565111111112,0.0,Labels,249,,,,,,,,,,,,,,,,,From DMid APP,,,,,,,,,,,,,,,,,,
dukeappst,1989.2565111111112,0.0,Labels,250,,,,,,,,,,,,,,,,,From DMid APP,,,,,,,,,,,,,,,To DMid DUKE,,,
dukeappst,1994.534567636999,0.0,Labels,251,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To D25 DUKE,,,
dukeappst,2002.990869462998,0.0,Labels,252,,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To DMid DUKE,,,
dukeappst,2007.6584443689992,0.0,Labels,253,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,
dukeappst,2011.9706727179987,0.0,Labels,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid DUKE,", ",,
dukeappst,2019.6983902739987,0.0,Labels,255,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,
dukeappst,2024.6808555555556,0.0,Labels,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To A25 DUKE,", ",,
dukeappst,2030.8210333333334,0.0,Labels,257,,,,,,,,,,,,,,,,,,From A25 DUKE,,Circle Pass DUKE,,,,,,,,,,,,,,,
dukeappst,2030.8210333333334,0.0,Labels,258,,,,,,,,,,,,,,,,,,From A25 DUKE,,"CE DUKE, Chance DUKE, Shot DUKE",,,,,,,,,,,,To Circle DUKE,,,
dukeappst,2034.6187222222222,0.0,Labels,259,,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,
dukeappst,2034.6187222222222,0.0,Labels,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 APP,,", ",,
dukeappst,2036.1985565829991,0.0,Labels,261,,,,,,,,,,,,,,,,,From D25 APP,,,,,,,,,,,,,,To DMid APP,,,,
dukeappst,2043.996769836999,0.0,Labels,262,,,,,,,,,,,,,,,,,From DMid APP,,,,,,,,,,,,,,,,,,
dukeappst,2044.7995237389976,0.0,Labels,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid DUKE,", ",,
dukeappst,2053.339314944998,0.0,Labels,264,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To DMid DUKE,,,
dukeappst,2060.5545046579996,0.0,Labels,265,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,
dukeappst,2061.7990478460006,0.0,Labels,266,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,,,,
dukeappst,2063.0989518219985,0.0,Labels,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid APP,,", ",,
dukeappst,2074.8987690689987,0.0,Labels,268,,,,,,,,,,,,,,,,,From DMid APP,,,,,,,,,,,,,,To AMid APP,,,,
dukeappst,2077.8100481620013,0.0,Labels,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid APP,,", ",,
dukeappst,2082.997778832,0.0,Labels,270,,,,,,,,,,,,,,,,,From AMid APP,,,,,Long Corner,,,,,,,,,,,,,
dukeappst,2087.3988187749987,0.0,Labels,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC APP,,,,", ",,
dukeappst,2099.8764447390013,0.0,Labels,272,,,,,,,,,,,,,,,,,From ,,,,,,,,,,,,,,To A25 APP,,,,
dukeappst,2103.782777777778,0.0,Labels,273,,,,,,,,,,,,,,,,,From A25 APP,,,,,,,,,,,,,,,,,,
dukeappst,2104.996780965996,0.0,Labels,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 DUKE,", ",,
dukeappst,2108.999488551999,0.0,Labels,275,,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To DMid DUKE,,,
dukeappst,2112.898504506999,0.0,Labels,276,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,
dukeappst,2115.28580188,0.0,Labels,277,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,
dukeappst,2117.1542222222224,0.0,Labels,278, ,,,,,,,,,,,,,,,Right,,From A25 DUKE,,,,,,,,,,,,,,,,,
dukeappst,2123.6949555555557,0.0,Labels,279,,,,,,,,,,,,,,,,,,From A25 DUKE,,CE DUKE,ACE-0 DUKE,,,,,,,,,,,To Circle DUKE,,,
dukeappst,2124.318222222222,0.0,Labels,280,,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,
dukeappst,2124.318222222222,0.0,Labels,281,,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,To D25 APP,,,,
dukeappst,2125.084611111111,0.0,Labels,282,,,,,,,,,,,,,,,,,From D25 APP,,,,,,,,,,,,,,,,,,
dukeappst,2125.084611111111,0.0,Labels,283,,,,,,,,,,,,,,,,,From D25 APP,,,,,,,,,,,,,,,To AMid DUKE,,,
dukeappst,2127.7891844729975,0.0,Labels,284,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,
dukeappst,2137.3747555555556,0.0,Labels,285,,,,,,,,,,,,,,,,,,From A25 DUKE,,"PC Win DUKE, CE DUKE",,,,,,,,,,,,To Circle DUKE,,,
dukeappst,2137.978888888889,0.0,Labels,286, ,,,,,,,,,,,,,,,Right,,From A25 DUKE,,,,,,,,,,,,,,,,,
dukeappst,2251.8152666666665,0.0,Labels,287,,,,,,,,,,,,,,,,,,,,,,,,,PC,,,,,,,,", ",,
dukeappst,2278.0927037750002,0.0,Labels,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC DUKE,,,", ",,
dukeappst,2280.6987611039976,0.0,Labels,289,,,,,,,,,,,,,,,,,,From ,,,,,,,,,,,,,,To AMid DUKE,,,
dukeappst,2288.1993069760015,0.0,Labels,290,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,
dukeappst,2294.299545092998,0.0,Labels,291,,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,
dukeappst,2294.7916329949985,0.0,Labels,292,,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,To D25 APP,,,,
dukeappst,2296.598426928997,0.0,Labels,293,,,,,,,,,,,,,,,,,From D25 APP,,,,,,,,,,,,,,To DMid APP,,,,
dukeappst,2300.2986471149966,0.0,Labels,294,,,,,,,,,,,,,,,,,From DMid APP,,,,,,,,,,,,,,To AMid APP,,,,
dukeappst,2304.0983094899984,0.0,Labels,295,,,,,,,,,,,,,,,,,From AMid APP,,,,,,,,,,,,,,To A25 APP,,,,
dukeappst,2312.953412109,0.0,Labels,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC APP,,,,", ",,
dukeappst,2325.722382265998,0.0,Labels,297,,,,,,,,,,,,,,,,,From ,,,,,,,,,,,,LC APP,,,,,,
dukeappst,2326.1484009019982,0.0,Labels,298,,,,,,,,,,,,,,,,,From ,,,,,,,,,,,,,,To A25 APP,,,,
dukeappst,2327.899889299999,0.0,Labels,299,,,,,,,,,,,,,,,,,From A25 APP,,,,,,,,,,,,,,To AMid APP,,,,
dukeappst,2341.3446942379996,0.0,Labels,300,,,,,,,,,,,,,,,,,From AMid APP,,,,,,,,,,,,,,To A25 APP,,,,
dukeappst,2344.0875259599993,0.0,Labels,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC APP,,,,", ",,
dukeappst,2353.926677777778,0.0,Labels,302,,,,,,,,,,,,,,,,,From ,,,,,,,,,,,,,,To A25 APP,,,,
dukeappst,2353.926677777778,0.0,Labels,303,,,,,,,,,,,,,,,,,From A25 APP,,,,,,,,,,,,,,,,,,
dukeappst,2353.9612888639977,0.0,Labels,304,,,,,,,,,,,,,,,,,From A25 APP,,,,,,,,,,,,,,,To D25 DUKE,,,
dukeappst,2360.1485275719983,0.0,Labels,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 DUKE,", ",,
dukeappst,2373.6995578759984,0.0,Labels,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 DUKE,", ",,
dukeappst,2391.999123376999,0.0,Labels,307,,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To DMid DUKE,,,
dukeappst,2396.7496666666666,0.0,Labels,308,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,,,,
dukeappst,2397.398857134999,0.0,Labels,309,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,To AMid APP,,,,
dukeappst,2399.0790555555554,0.0,Labels,310,,,,,,,,,,,,,,,,,From AMid APP,,,,,,,,,,,,,,,,,,
dukeappst,2399.0790555555554,0.0,Labels,311,,,,,,,,,,,,,,,,,From AMid APP,,,,,,,,,,,,,,,To DMid DUKE,,,
dukeappst,2402.498860732998,0.0,Labels,312,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,
dukeappst,2403.707980903002,0.0,Labels,313,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,To DMid APP,,,,
dukeappst,2403.7459777777776,0.0,Labels,314,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,,,,
dukeappst,2413.953827147001,0.0,Labels,315,,,,,,,,,,,,,,,,,From DMid APP,,,,,,,,,,,,,,,To DMid DUKE,,,
dukeappst,2414.078911111111,0.0,Labels,316,,,,,,,,,,,,,,,,,From DMid APP,,,,,,,,,,,,,,,,,,
dukeappst,2416.5374333333334,0.0,Labels,317,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,
dukeappst,2416.7987534620015,0.0,Labels,318,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,
dukeappst,2419.899720657999,0.0,Labels,319,,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,
dukeappst,2427.9994597019977,0.0,Labels,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 APP,,", ",,
dukeappst,2434.532203778999,0.0,Labels,321,,,,,,,,,,,,,,,,,From D25 APP,,,,,,,,,,,,,,,,,,
dukeappst,2440.399030056999,0.0,Labels,322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid DUKE,", ",,
dukeappst,2444.7995057549992,0.0,Labels,323,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To DMid DUKE,,,
dukeappst,2459.498820710998,0.0,Labels,324,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,
dukeappst,2461.9990534009967,0.0,Labels,325,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To DMid DUKE,,,
dukeappst,2468.2992686249977,0.0,Labels,326,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,
dukeappst,2473.4328860849973,0.0,Labels,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid DUKE,", ",,
dukeappst,2488.3134403459967,0.0,Labels,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid DUKE,", ",,
dukeappst,2497.3995625610014,0.0,Labels,329,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To DMid DUKE,,,
dukeappst,2498.7995977609967,0.0,Labels,330,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,
dukeappst,2500.599513282997,0.0,Labels,331,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,
dukeappst,2511.0997859349955,0.0,Labels,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To A25 DUKE,", ",,
dukeappst,2523.0616333333332,0.0,Labels,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To A25 DUKE,", ",,
dukeappst,2529.1966322969965,0.0,Labels,334,,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,
dukeappst,2530.8959449890017,0.0,Labels,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 APP,,", ",,
dukeappst,2537.3988071249983,0.0,Labels,336,,,,,,,,,,,,,,,,,From D25 APP,,,,,,,,,,,,,,To DMid APP,,,,
dukeappst,2543.3996866009993,0.0,Labels,337,,,,,,,,,,,,,,,,,From DMid APP,,,,,,,,,,,,,,To D25 APP,,,,
dukeappst,2550.1079188879994,0.0,Labels,338,,,,,,,,,,,,,,,,,From D25 APP,,,,,,,,,,,,,,To DMid APP,,,,
dukeappst,2552.5997174329996,0.0,Labels,339,,,,,,,,,,,,,,,,,From D25 APP,,,,,,,,,,,,,,,,,,
dukeappst,2553.27491676,0.0,Labels,340,,,,,,,,,,,,,,,,,From DMid APP,,,,,,,,,,,,,,,To DMid DUKE,,,
dukeappst,2555.4997577059985,0.0,Labels,341,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,
dukeappst,2558.998643129998,0.0,Labels,342,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To DMid DUKE,,,
dukeappst,2566.7987174149957,0.0,Labels,343,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,
dukeappst,2701.298420608333,0.0,Labels,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid APP,,", ",,
dukeappst,2704.039065408665,0.0,Labels,345,,,,,,,,,,,,,,,,,From DMid APP,,,,,,,,,,,,,,,,,,
dukeappst,2705.9237967203326,0.0,Labels,346,,,,,,,,,,,,,,,,,From DMid APP,,,,,,,,,,,,,,,To D25 DUKE,,,
dukeappst,2717.073504769332,0.0,Labels,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid DUKE,", ",,
dukeappst,2719.8903165079996,0.0,Labels,348,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To DMid DUKE,,,
dukeappst,2723.9570946716663,0.0,Labels,349,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,,,,
dukeappst,2729.9754020983323,0.0,Labels,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 APP,,", ",,
dukeappst,2734.427604636998,0.0,Labels,351,,,,,,,,,,,,,,,,,From D25 APP,,,,,,,,,,,,,,To DMid APP,,,,
dukeappst,2736.5470802846653,0.0,Labels,352,,,,,,,,,,,,,,,,,From D25 APP,,,,,,,,,,,,,,,,,,
dukeappst,2738.018387560667,0.0,Labels,353,,,,,,,,,,,,,,,,,From DMid APP,,,,,,,,,,,,,,,To DMid DUKE,,,
dukeappst,2748.6072453956676,0.0,Labels,354,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To D25 DUKE,,,
dukeappst,2751.457627282999,0.0,Labels,355,,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To DMid DUKE,,,
dukeappst,2756.4568011026654,0.0,Labels,356,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,,,,
dukeappst,2757.907040632667,0.0,Labels,357,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,To AMid APP,,,,
dukeappst,2762.9397371783316,0.0,Labels,358,,,,,,,,,,,,,,,,,From AMid APP,,,,,,,,,,,,,,,,,,
dukeappst,2767.480804407999,0.0,Labels,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 DUKE,", ",,
dukeappst,2779.055662662998,0.0,Labels,360,,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To DMid DUKE,,,
dukeappst,2783.2237857353316,0.0,Labels,361,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To D25 DUKE,,,
dukeappst,2793.748561938667,0.0,Labels,362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid DUKE,", ",,
dukeappst,2800.296150551999,0.0,Labels,363,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,,,,
dukeappst,2804.2238834083323,0.0,Labels,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid APP,,", ",,
dukeappst,2805.6569961816645,0.0,Labels,365,,,,,,,,,,,,,,,,,From DMid APP,,,,,,,,,,,,,,,,,,
dukeappst,2806.938327609,0.0,Labels,366,,,,,,,,,,,,,,,,,From DMid APP,,,,,,,,,,,,,,,To DMid DUKE,,,
dukeappst,2808.5737322613327,0.0,Labels,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 DUKE,", ",,
dukeappst,2816.4072131346643,0.0,Labels,368,,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,,,,
dukeappst,2821.623616796334,0.0,Labels,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid APP,,", ",,
dukeappst,2829.219816022332,0.0,Labels,370,,,,,,,,,,,,,,,,,From AMid APP,,,,,,,,,,,,,,To DMid APP,,,,
dukeappst,2841.5793792553322,0.0,Labels,371,,,,,,,,,,,,,,,,,From DMid APP,,,,,,,,,,,,,,To AMid APP,,,,
dukeappst,2844.559599238665,0.0,Labels,372,,,,,,,,,,,,,,,,,From AMid APP,,,,,,,,,,,,,,To A25 APP,,,,
dukeappst,2846.5232403723335,0.0,Labels,373, ,,,,,,,,,,,,,,,Middle,From AMid APP,,,,,,,,,,,,,,,,,,
dukeappst,2858.071292620667,0.0,Labels,374,,,,,,,,,,,,,,,,,From A25 APP,,,"CE APP, Chance APP, Shot APP",,,,,,,,,,,,To Circle APP,,,
dukeappst,2859.3103652750005,0.0,Labels,375,,,,,,,,,,,,,,,,,From A25 APP,,,"PC Win APP, CE APP",,,,,,,,,,,,To Circle APP,,,
dukeappst,2908.392212033667,0.0,Labels,376,,,,,,,,,,,,,,,,,,,,,,,,,PC,,,,,,,,", ",,
dukeappst,2914.6790807169987,0.0,Labels,377,,,,,,,,,,,,,,,,,,,PC,", Goal APP",,,,,,,,,,,,To Circle DUKE,", ",,
