Timeline,Start time,Duration,Row,Instance number, ,25 Build Up,Attack,BB,BS,BS Outcome - Direct Ball Win DUKE,BS Outcome - Direct Ball Win Duke,BS Outcome - Direct Ball Win SJU,BS Outcome - Direct Ball Win STJoe,BS Outcome - Direct turnover DUKE,BS Outcome - Direct turnover Duke,BS Outcome - Direct turnover SJU,BS Outcome - Direct turnover STJoe,BS Outcome - In Direct Ball Win DUKE,BS Outcome - In Direct Ball Win Duke,BS Outcome - In Direct Ball Win SJU,BS Outcome - In Direct Ball Win STJoe,BS Outcome - In Direct turnover DUKE,BS Outcome - In Direct turnover Duke,BS Outcome - In Direct turnover SJU,BS Outcome - In Direct turnover STJoe,BS Outcome - New BS DUKE,BS Outcome - New BS Duke,BS Outcome - New BS SJU,BS Outcome - New BS STJoe,Ball Start,Build Zone,Circle Entry,Circle Zone,From Zone DUKE,From Zone Duke,From Zone SJU,From Zone STJoe,Goal Type,Neutral,Outcome +,Outcome -,Outcome Neutral,Presses,Scouting,Set Piece,Shoot Out,Shoot Out Score,Shoot Outs,Start Type Black,Start Type DUKE,Start Type Duke,Start Type Rutgers,Start Type SJU,Start Type STJoe,To Zone Black,To Zone DUKE,To Zone Duke,To Zone Rutgers,To Zone SJU,To Zone STJoe,Ungrouped,Notes,Flags
270822 SJU v Duke (Control Boat),7404.712589308657,40.81213679966913,Start (Re)Start DUKE,3,,,,,,,,,,,,,,,,,TOW STJoe AMid,TO DUKE DMid,,,,,,,,BS 1,,,,"From , From DUKE DMid, From DUKE D25, From DUKE DMid, From DUKE D25, From DUKE DMid, From DUKE D25, From DUKE DMid",,,,,,,"Turnover, Ball Out",,,,,,,,,,,,,,,"To DMid DUKE, To D25 DUKE, To DMid DUKE, To D25 DUKE, To DMid DUKE, To D25 DUKE, To DMid DUKE, To AMid DUKE",,,,,", , , , , , , , , , Q6, STJoe 0 - DUKE 0, Neutral, STJoe 11<->11 DUKE, BH, Start (Re)Start DUKE, BS1 DUKE, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),614.0834889126695,17.54660730465639,Start D25 DUKE ,1,,,,,,,,,BW STJoe A25,BL DUKE D25,,,,,,,,,,,,,,,,BS 1,,,,,,,,,,,"Turnover, Duel Lost",,,,,,,,,,,,,,,,,,,,", , Neutral, STJoe 0 - DUKE 0, Q1, STJoe 11<->11 DUKE, BW1 DUKE, BH, Start DUKE D25, BS1 DUKE, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),766.9381962783364,8.045601093993128,Start D25 DUKE ,2,,,,,,,,,BW STJoe AMid,BL DUKE DMid,,,,,,,,,,,,,,,,,,,,From DUKE D25,,,,,,,"Interception, Turnover",,,,,,,,,,,,,,,To DMid DUKE,,,,,", , , Neutral, Q1, STJoe 0 - DUKE 0, STJoe 11<->11 DUKE, BW1 DUKE, BH, Start DUKE D25, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),952.071505787667,8.910235223666973,Start D25 DUKE ,3,,,,,,,,,BW STJoe DMid,BL DUKE AMid,,,,,,,,,,,,,,,,BS 2,,,,"From DUKE D25, From DUKE DMid",,,,,,,"Interception, Turnover",,,,,,,,,,,,,,,"To DMid DUKE, To AMid DUKE",,,,,", , , , Neutral, STJoe 0 - DUKE 0, Q1, STJoe 11<->11 DUKE, BW1 DUKE, BH, Start DUKE D25, BS2 DUKE, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),2181.2468854443337,15.578959126008158,Start D25 DUKE ,4,,,,,,,,,,,,,,,,,,,,,,NewBS DUKE A25,,,,,,,,"From DUKE D25, From DUKE DMid, From DUKE AMid",,,,,,,,Long Corner,,,,,,,,,,,,,,"To DMid DUKE, To AMid DUKE, To A25 DUKE",,,,,", , , , Neutral, Q2, STJoe 0 - DUKE 0, STJoe 11<->11 DUKE, BW1 DUKE, BH, Start DUKE D25, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),2316.8675878363338,2.9339677509992725,Start D25 DUKE ,5,,,,,,,,,,,,,,,,,TOW STJoe A25,TO DUKE D25,,,,,,,,,,,,,,,,,,,"Turnover, Ball Out",,,,,,,,,,,,,,,,,,,,", , STJoe 11<->11 DUKE",,
270822 SJU v Duke (Control Boat),2361.039074597336,8.930175092003083,Start D25 DUKE ,6,,,,,,,,,,,,,,,,,TOW STJoe AMid,TO DUKE DMid,,,,,,,,,,,,From DUKE D25,,,,,,,"Turnover, Ball Out",,,,,,,,,,,,,,,To DMid DUKE,,,,,", , , Neutral, Q2, BW1 DUKE, STJoe 11<->11 DUKE, STJoe 0 - DUKE 0, BH, Start DUKE D25, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),2413.8611789283354,16.731264459997874,Start D25 DUKE ,7,,,,,,,,,,,,,,,,,,,,,,NewBS DUKE AMid,,,,BS 1,,,,"From DUKE D25, From DUKE DMid",,,,,,,,Sideline,,,,,,,,,,,,,,"To DMid DUKE, To AMid DUKE",,,,,", , , Neutral, Q2, STJoe 0 - DUKE 0, STJoe 11<->11 DUKE, BW1 DUKE, BH, Start DUKE D25, BS1 DUKE, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),3050.698086494665,3.6306767743244563,Start D25 DUKE ,8,,,,,,,,,BW STJoe DMid,BL DUKE AMid,,,,,,,,,,,,,,,,,,,,"From DUKE D25, From DUKE DMid",,,,,,,"Interception, Turnover",,,,,,,,,,,,,,,"To DMid DUKE, To AMid DUKE",,,,,", , , , Neutral, Q2, STJoe 0 - DUKE 0, STJoe 11<->10 DUKE, BW1 DUKE, BH, Start DUKE D25, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),4114.123573660324,4.130983565339193,Start D25 DUKE ,9,,,,,,,,,,,,,,,,,TOW STJoe A25,TO DUKE D25,,,,,,,,,,,,,,,,,,,"Foul Against, Turnover",,,,,,,,,,,,,,,,,,,,", , Neutral, Q3, BW1 DUKE, STJoe 11<->11 DUKE, STJoe 0 - DUKE 0, BH, Start DUKE D25, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),4227.486847791993,9.900943192010345,Start D25 DUKE ,10,,,,,,,,,,,,,,,,,,,,,,NewBS DUKE AMid,,,,BS 2,,,,"From DUKE D25, From DUKE DMid",,,,,,,,Free Hit,,,,,,,,,,,,,,"To DMid DUKE, To AMid DUKE",,,,,", , , Neutral, Q3, BW1 DUKE, STJoe 11<->11 DUKE, STJoe 0 - DUKE 0, BH, Start DUKE D25, BS2 DUKE, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),4576.132761146998,8.941515994669317,Start D25 DUKE ,11,,,,,,,,,BW STJoe DMid,BL DUKE AMid,,,,,,,,,,,,,,,,BS 2,,,,"From DUKE D25, From DUKE DMid",,,,,,,"Turnover, Duel Lost",,,,,,,,,,,,,,,"To DMid DUKE, To AMid DUKE",,,,,", , , , Neutral, Q3, BW1 DUKE, STJoe 11<->11 DUKE, STJoe 0 - DUKE 0, BH, Start DUKE D25, BS2 DUKE, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),4786.08002276367,3.006878276990392,Start D25 DUKE ,12,,,,,,,,,BW STJoe AMid,BL DUKE DMid,,,,,,,,,,,,,,,,,,,,From DUKE D25,,,,,,,"Turnover, Duel Lost",,,,,,,,,,,,,,,To DMid DUKE,,,,,", , , Neutral, Q3, BW1 DUKE, STJoe 11<->11 DUKE, STJoe 0 - DUKE 0, BH, Start DUKE D25, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),4801.978392052653,2.633732136006074,Start D25 DUKE ,13,,,,,,,,,BW STJoe AMid,BL DUKE DMid,,,,,,,,,,,,,,,,,,,,From DUKE D25,,,,,,,"Interception, Turnover",,,,,,,,,,,,,,,To DMid DUKE,,,,,", , , Neutral, Q3, BW1 DUKE, STJoe 11<->11 DUKE, STJoe 0 - DUKE 0, BH, Start DUKE D25, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),4808.725191723664,11.92520556999989,Start D25 DUKE ,14,,,,,,,,,BW STJoe AMid,BL DUKE DMid,,,,,,,,,,,,,,,,,,,,From DUKE D25,,,,,,,"Interception, Turnover",,,,,,,,,,,,,,,To DMid DUKE,,,,,", , , Q3, STJoe 0 - DUKE 0, Neutral, STJoe 11<->11 DUKE, BW1 DUKE, BH, Start DUKE D25, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),5158.072486764661,25.31513657099549,Start D25 DUKE ,15,,,,,,,,,,,,,,,,,,,,,,NewBS DUKE DMid,,,,BS 1,,,,From DUKE D25,,,,,,,,Free Hit,,,,,,,,,,,,,,To DMid DUKE,,,,,", , Q4, STJoe 0 - DUKE 0, Neutral, STJoe 11<->11 DUKE, BW1 DUKE, BH, Start DUKE D25, BS1 DUKE, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),5533.058248723999,10.05726949599375,Start D25 DUKE ,16,,,,,,,,,,,,,,,,,,,,,,NewBS DUKE DMid,,,,,,,,From DUKE D25,,,,,,,,Sideline,,,,,,,,,,,,,,To DMid DUKE,,,,,", , Q4, STJoe 0 - DUKE 0, Neutral, STJoe 11<->11 DUKE, BW1 DUKE, BH, Start DUKE D25, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),5588.245960143327,11.657215230340626,Start D25 DUKE ,17,,,,,,,,,BW STJoe DMid,BL DUKE AMid,,,,,,,,,,,,NewBS DUKE DMid,,,,,,,,"From DUKE D25, From DUKE DMid",,,,,,,"Turnover, Duel Lost",Free Hit,,,,,,,,,,,,,,"To DMid DUKE, To AMid DUKE",,,,,", , , , , Q4, STJoe 0 - DUKE 0, Neutral, STJoe 11<->11 DUKE, BW1 DUKE, BH, Start DUKE D25, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),5798.2679627173275,14.322460427996702,Start D25 DUKE ,18,,,,,,,,,BW STJoe AMid,BL DUKE DMid,,,,,,,,,,,,,,,,,,,,"From DUKE D25, From DUKE DMid",,,,,,,"Turnover, Duel Lost",,,,,,,,,,,,,,,"To DMid DUKE, To AMid DUKE",,,,,", , , , Q4, STJoe 0 - DUKE 0, Neutral, STJoe 10<->10 DUKE, BW1 DUKE, BH, Start DUKE D25, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),5909.940833100338,8.76157193499148,Start D25 DUKE ,19,,,,,,,,,BW STJoe D25,BL DUKE A25,,,,,,,,,,,,,,,,,,,,"From DUKE D25, From DUKE DMid, From DUKE AMid",,,,,,,"End Line, Turnover",,,,,,,,,,,,,,,"To DMid DUKE, To AMid DUKE, To A25 DUKE",,,,,", , , , , Q4, STJoe 0 - DUKE 0, Neutral, STJoe 11<->11 DUKE, BW1 DUKE, BH, Start DUKE D25, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),5964.633366043327,20.037915492008324,Start D25 DUKE ,20,,,,,,,,,,,,,,,,,,,,,,NewBS DUKE AMid,,,,,,,,"From DUKE D25, From DUKE D25",,,,,,,,Sideline,,,,,,,,,,,,,,"To DMid DUKE, To AMid DUKE",,,,,", , , Neutral, Q4, BW1 DUKE, STJoe 11<->11 DUKE, STJoe 0 - DUKE 0, BH, Start DUKE D25, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),6688.41201527166,10.265252172664077,Start D25 DUKE ,21,,,,,,,,,,,,,,,,,TOW STJoe AMid,TO DUKE DMid,,,,,,,,,,,,From DUKE D25,,,,,,,"Turnover, Ball Out",,,,,,,,,,,,,,,To DMid DUKE,,,,,", , , Q5, STJoe 0 - DUKE 0, Neutral, STJoe 11<->11 DUKE, BW1 DUKE, BH, Start DUKE D25, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),6781.3656669813445,31.354120521650657,Start D25 DUKE ,22,,,,,,,,,,,,,,,,,,,,,,"NewBS DUKE AMid, NewBS DUKE A25",,,,,,,,"From DUKE D25, From DUKE DMid, From DUKE D25, From DUKE DMid, From DUKE AMid",,,,,,,,"Free Hit, Long Corner",,,,,,,,,,,,,,"To DMid DUKE, To D25 DUKE, To DMid DUKE, To AMid DUKE, To A25 DUKE",,,,,", , , , , , , Q5, STJoe 0 - DUKE 0, Neutral, STJoe 11<->11 DUKE, BW1 DUKE, BH, Start DUKE D25, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),6935.061323793003,9.012653282651627,Start D25 DUKE ,23,,,,,,,,,BW STJoe DMid,BL DUKE AMid,,,,,,,,,,,,,,,,,,,,"From DUKE D25, From DUKE DMid",,,,,,,"Turnover, Duel Lost",,,,,,,,,,,,,,,"To DMid DUKE, To AMid DUKE",,,,,", , , , Q5, STJoe 0 - DUKE 0, Neutral, STJoe 11<->11 DUKE, BW1 DUKE, BH, Start DUKE D25, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),6961.583590492345,5.1163684729845045,Start D25 DUKE ,24,,,,,,,,,,,,,,,,,,,,,,NewBS DUKE D25,,,,,,,,,,,,,,,,Sideline,,,,,,,,,,,,,,,,,,,", Neutral, Q5, BW1 DUKE, STJoe 11<->11 DUKE, STJoe 0 - DUKE 0, BH, Start DUKE D25, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),6988.440670349341,4.126909504321702,Start D25 DUKE ,25,,,,,,,,,BW STJoe AMid,BL DUKE DMid,,,,,,,,,,,,,,,,BS 1,,,,From DUKE D25,,,,,,,"Turnover, Duel Lost",,,,,,,,,,,,,,,To DMid DUKE,,,,,", , , Q5, STJoe 0 - DUKE 0, Neutral, STJoe 11<->11 DUKE, BW1 DUKE, BH, Start DUKE D25, BS1 DUKE, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),7056.804580123662,12.522940579015085,Start D25 DUKE ,26,,,,,,,,,,,,,,,,,,,,,,NewBS DUKE A25,,,,,,,,"From DUKE D25, From DUKE DMid, From DUKE DMid",,,,,,,,Free Hit,,,,,,,,,,,,,,"To DMid DUKE, To AMid DUKE, To A25 DUKE",,,,,", , , , Neutral, Q5, BW1 DUKE, STJoe 11<->11 DUKE, STJoe 0 - DUKE 0, BH, Start DUKE D25, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),7119.9973966286625,15.528928256002473,Start D25 DUKE ,27,,,,,,,,,,,,,,,,,,,,,,NewBS DUKE DMid,,,,BS 2,,,,From DUKE D25,,,,,,,,Free Hit,,,,,,,,,,,,,,To DMid DUKE,,,,,", , Q5, STJoe 0 - DUKE 0, Neutral, STJoe 11<->11 DUKE, BW1 DUKE, BH, Start DUKE D25, BS2 DUKE, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),7516.106406136666,10.165038174338406,Start D25 DUKE ,28,,,,,,,,,BW STJoe DMid,BL DUKE AMid,,,,,,,,,,,,,,,,,,,,"From DUKE D25, From DUKE DMid",,,,,,,"Interception, Turnover",,,,,,,,,,,,,,,"To DMid DUKE, To AMid DUKE",,,,,", , , , Q6, STJoe 0 - DUKE 0, Neutral, STJoe 11<->11 DUKE, BW1 DUKE, BH, Start DUKE D25, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),7561.520672165333,3.794322760666546,Start D25 DUKE ,29,,,,,,,,,,,,,,,,,,,,,,NewBS DUKE D25,,,,,,,,,,,,,,,,Free Hit,,,,,,,,,,,,,,,,,,,", Q6, STJoe 0 - DUKE 0, Neutral, STJoe 11<->11 DUKE, BW1 DUKE, BH, Start DUKE D25, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),7608.486994456996,44.812136938006915,Start D25 DUKE ,30,,,,,,,,,BW STJoe D25,BL DUKE A25,,,,,,,,,,,,,,,,,,,,"From DUKE D25, From DUKE DMid, From DUKE D25, From DUKE DMid, From DUKE D25, From DUKE DMid, From DUKE D25, From DUKE D25, From DUKE AMid",,,,,,,"Turnover, Duel Lost",,,,,,,,,,,,,,,"To DMid DUKE, To D25 DUKE, To DMid DUKE, To D25 DUKE, To DMid DUKE, To D25 DUKE, To DMid DUKE, To AMid DUKE, To A25 DUKE",,,,,", , , , , , , , , , , Q6, STJoe 0 - DUKE 0, Neutral, STJoe 11<->11 DUKE, BW1 DUKE, BH, Start DUKE D25, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),7699.017701709002,44.463097474655115,Start D25 DUKE ,31,,,,,,,,,BW STJoe DMid,BL DUKE AMid,,,,,,,,,,,,,,,,BS 1,,,,"From DUKE D25, From DUKE DMid, From DUKE D25",,,,,,,"Interception, Turnover",,,,,,,,,,,,,,,"To DMid DUKE, To D25 DUKE, To AMid DUKE",,,,,", , , , , Q6, STJoe 0 - DUKE 0, Neutral, STJoe 11<->11 DUKE, BW1 DUKE, BH, Start DUKE D25, BS1 DUKE, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),7846.816616193993,41.24574300300446,Start D25 DUKE ,32,,,,,,,,,,,,,,,,,TOW STJoe D25,TO DUKE A25,,,,NewBS DUKE AMid,,,,BS 1,,,,"From DUKE D25, From DUKE DMid, From DUKE D25, From DUKE DMid, From DUKE AMid",,,,,,,"Foul Against, Turnover",Free Hit,,,,,,,,,,,,,,"To DMid DUKE, To D25 DUKE, To DMid DUKE, To AMid DUKE, To A25 DUKE",,,,,", , , , , , , , Q6, STJoe 0 - DUKE 0, Neutral, STJoe 11<->11 DUKE, BW1 DUKE, BH, Start DUKE D25, BS1 DUKE, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),439.8501553253325,20.416517652668233,Start DMid DUKE,1,,,,,,,,,,,,,,,,,,,,,,NewBS DUKE AMid,,,,BS 2,,,,From DUKE DMid,,,,,,,,Sideline,,,,,,,,,,,,,,To AMid DUKE,,,,,", , Neutral, Q1, STJoe 0 - DUKE 0, STJoe 11<->11 DUKE, BW2 DUKE, BH, Start DUKE DMid, BS2 DUKE, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),662.6335084676641,12.596054463001224,Start DMid DUKE,2,,,,,,,,,,,,,,,,,TOW STJoe AMid,TO DUKE DMid,,,,,,,,,,,,,,,,,,,"Turnover, Ball Out",,,,,,,,,,,,,,,,,,,,", , Neutral, STJoe 0 - DUKE 0, Q1, STJoe 11<->11 DUKE, BW2 DUKE, BH, Start DUKE DMid, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),798.1215020546641,21.547483935993,Start DMid DUKE,3,,,,,,,,,,,,,,,,,TOW STJoe DMid,TO DUKE AMid,,,,,,,,BS 2,,,,From DUKE DMid,,,,,,,"Turnover, Ball Out",,,,,,,,,,,,,,,To AMid DUKE,,,,,", , , Neutral, Q1, STJoe 0 - DUKE 0, STJoe 11<->11 DUKE, BW2 DUKE, BH, Start DUKE DMid, BS2 DUKE, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),874.8548639650049,20.097294364991853,Start DMid DUKE,4,,,,,,,,,BW STJoe D25,BL DUKE A25,,,,,,,,,,,,,,,,,,,,"From DUKE DMid, From DUKE AMid",,,,,,,"End Line, Turnover",,,,,,,,,,,,,,,"To AMid DUKE, To A25 DUKE",,,,,", , , , Neutral, Q1, BW2 DUKE, STJoe 11<->11 DUKE, STJoe 0 - DUKE 0, BH, Start DUKE DMid, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),991.7537222329934,17.76449095200462,Start DMid DUKE,5,,,,,,,,,BW STJoe D25,BL DUKE A25,,,,,,,,,,,,NewBS DUKE AMid,,,,,,,,"From DUKE DMid, From DUKE AMid",,,,,,,"End Line, Turnover",Free Hit,,,,,,,,,,,,,,"To AMid DUKE, To A25 DUKE",,,,,", , , , , Neutral, Q1, STJoe 0 - DUKE 0, STJoe 11<->11 DUKE, BW2 DUKE, BH, Start DUKE DMid, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),1491.3375798393288,6.76658164467176,Start DMid DUKE,6,,,,,,,,,,,,,,,,,,,,,,NewBS DUKE A25,,,,,,,,"From DUKE DMid, From DUKE AMid",,,,,,,,Free Hit,,,,,,,,,,,,,,"To AMid DUKE, To A25 DUKE",,,,,", , , Neutral, STJoe 0 - DUKE 0, Q1, STJoe 11<->11 DUKE, BW2 DUKE, BH, Start DUKE DMid, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),1580.4431126226725,5.124801152661348,Start DMid DUKE,7,,,,,,,,,BW STJoe AMid,BL DUKE DMid,,,,,,,,,,,,,,,,,,,,,,,,,,,"Interception, Turnover",,,,,,,,,,,,,,,,,,,,", , Neutral, Q1, STJoe 0 - DUKE 0, STJoe 11<->11 DUKE, BW2 DUKE, BH, Start DUKE DMid, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),1598.8161931386574,20.45867071967791,Start DMid DUKE,8,,,,,,,,,BW STJoe DMid,BL DUKE AMid,,,,,,,,,,,,NewBS DUKE DMid,,,,,,,,From DUKE DMid,,,,,,,"Interception, Turnover",Free Hit,,,,,,,,,,,,,,To AMid DUKE,,,,,", , , , Neutral, Q1, STJoe 0 - DUKE 0, STJoe 11<->11 DUKE, BW2 DUKE, BH, Start DUKE DMid, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),1636.5834360259971,47.823386413989965,Start DMid DUKE,9,,,,,,,,,BW STJoe D25,BL DUKE A25,,,,,,,,,,,,NewBS DUKE AMid,,,,,,,,"From DUKE DMid, From DUKE AMid, From DUKE DMid, From DUKE AMid, From DUKE DMid, From DUKE AMid",,,,,,,"Interception, Turnover",Free Hit,,,,,,,,,,,,,,"To AMid DUKE, To DMid DUKE, To AMid DUKE, To DMid DUKE, To AMid DUKE, To A25 DUKE",,,,,", , , , , , , , , Neutral, STJoe 0 - DUKE 0, Q1, STJoe 11<->11 DUKE, BW2 DUKE, BH, Start DUKE DMid, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),1743.4772896853292,7.795986163994485,Start DMid DUKE,10,,,,,,,,,,,,,,,,,TOW STJoe AMid,TO DUKE DMid,,,,,,,,,,,,,,,,,,,"Turnover, Ball Out",,,,,,,,,,,,,,,,,,,,", , Neutral, STJoe 0 - DUKE 0, Q1, STJoe 11<->11 DUKE, BW2 DUKE, BH, Start DUKE DMid, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),1963.310587720664,8.28325327533139,Start DMid DUKE,11,,,,,,,,,,,,,,,,,,,,,,NewBS DUKE AMid,,,,,,,,From DUKE DMid,,,,,,,,Sideline,,,,,,,,,,,,,,To AMid DUKE,,,,,", , Neutral, Q2, STJoe 0 - DUKE 0, STJoe 11<->11 DUKE, BW2 DUKE, BH, Start DUKE DMid, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),2158.510633327676,5.569159168312581,Start DMid DUKE,12,,,,,,,,,BW STJoe DMid,BL DUKE AMid,,,,,,,,,,,,,,,,,,,,From DUKE DMid,,,,,,,"Turnover, Duel Lost",,,,,,,,,,,,,,,To AMid DUKE,,,,,", , , Neutral, Q2, STJoe 0 - DUKE 0, STJoe 11<->11 DUKE, BW2 DUKE, BH, Start DUKE DMid, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),2548.6468823213327,8.86138471599179,Start DMid DUKE,13,,,,,,,,,BW STJoe DMid,BL DUKE AMid,,,,,,,,,,,,,,,,,,,,From DUKE DMid,,,,,,,"Turnover, Duel Lost",,,,,,,,,,,,,,,To AMid DUKE,,,,,", , , Neutral, STJoe 0 - DUKE 0, Q2, STJoe 11<->11 DUKE, BW2 DUKE, BH, Start DUKE DMid, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),2675.4832906003344,9.91403367566545,Start DMid DUKE,14,,,,,,,,,,,,,,,,,,,,,,"NewBS DUKE AMid, NewBS DUKE A25",,,,,,,,"From DUKE DMid, From DUKE AMid",,,,,,,,"Free Hit, Free Hit",,,,,,,,,,,,,,"To AMid DUKE, To A25 DUKE",,,,,", , , , Neutral, Q2, STJoe 0 - DUKE 0, STJoe 11<->11 DUKE, BW2 DUKE, BH, Start DUKE DMid, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),3876.0444725173434,12.238201115986158,Start DMid DUKE,15,,,,,,,,,BW STJoe D25,BL DUKE A25,,,,,,,,,,,,,,,,,,,,"From DUKE DMid, From DUKE AMid",,,,,,,"Interception, Turnover",,,,,,,,,,,,,,,"To AMid DUKE, To A25 DUKE",,,,,", , , , Neutral, Q3, BW2 DUKE, STJoe 11<->11 DUKE, STJoe 0 - DUKE 0, BH, Start DUKE DMid, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),4077.490248158991,20.302290561668542,Start DMid DUKE,16,,,,,,,,,BW STJoe AMid,BL DUKE DMid,,,,,,,,,,,,,,,,BS 2,,,,,,,,,,,"Turnover, Duel Lost",,,,,,,,,,,,,,,,,,,,", , Neutral, Q3, BW2 DUKE, STJoe 11<->11 DUKE, STJoe 0 - DUKE 0, BH, Start DUKE DMid, BS2 DUKE, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),4240.429324428994,16.965110112005277,Start DMid DUKE,17,,,,,,,,,,,,,,,,,,,,,,NewBS DUKE A25,,,,BS 4,,,,"From DUKE DMid, From DUKE AMid",,,,,,,,Free Hit,,,,,,,,,,,,,,"To AMid DUKE, To A25 DUKE",,,,,", , , Q3, STJoe 0 - DUKE 0, Neutral, STJoe 11<->11 DUKE, BW2 DUKE, BH, Start DUKE DMid, BS4 DUKE, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),4598.138206464666,11.671251008008767,Start DMid DUKE,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Neutral, Q3, BW2 DUKE, STJoe 11<->11 DUKE, STJoe 0 - DUKE 0, BH, Start DUKE DMid, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),4610.663163186674,7.195655955993971,Start DMid DUKE,19,,,,,,,,,,,,,,,,,,,,,,NewBS DUKE AMid,,,,BS 2,,,,From DUKE DMid,,,,,,,,Free Hit,,,,,,,,,,,,,,To AMid DUKE,,,,,", , Neutral, Q3, BW2 DUKE, STJoe 11<->11 DUKE, STJoe 0 - DUKE 0, BH, Start DUKE DMid, BS2 DUKE, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),4623.321757730666,17.551899326997955,Start DMid DUKE,20,,,,,,,,,BW STJoe D25,BL DUKE A25,,,,,,,,,,,,NewBS DUKE AMid,,,,BS 2,Right,,,"From DUKE DMid, From DUKE AMid, From DUKE A25, From DUKE A25",,,,,,"CE DUKE, CE DUKE, CE DUKE, CE DUKE","ACE-0 DUKE, Interception, Turnover",Free Hit,,,,,,,,,,,,,,"To AMid DUKE, To A25 DUKE",,,,"To Circle DUKE, To Circle DUKE",", , , , , , , Q3, STJoe 0 - DUKE 0, Neutral, STJoe 11<->11 DUKE, BW2 DUKE, BH, Start DUKE DMid, BS3 DUKE, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),5054.8832183936565,12.055278654009271,Start DMid DUKE,21,,,,,,,,,,,,,,,,,,,,,,NewBS DUKE AMid,,,,,,,,From DUKE DMid,,,,,,,,Free Hit,,,,,,,,,,,,,,To AMid DUKE,,,,,", , Neutral, Q4, BW2 DUKE, STJoe 11<->11 DUKE, STJoe 0 - DUKE 0, BH, Start DUKE DMid, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),5106.152201697662,6.272814552997261,Start DMid DUKE,22,,,,,,,,,BW STJoe DMid,BL DUKE AMid,,,,,,,,,,,,,,,,,,,,From DUKE DMid,,,,,,,"Turnover, Duel Lost",,,,,,,,,,,,,,,To AMid DUKE,,,,,", , , Q4, STJoe 0 - DUKE 0, Neutral, STJoe 11<->11 DUKE, BW2 DUKE, BH, Start DUKE DMid, Regular Season, Out of Conf",,
