Timeline,Start time,Duration,Row,Instance number, ,25 Build Up,Attack,BS,BS Outcome - Direct Ball Win DUKE,BS Outcome - Direct Ball Win WAKE,BS Outcome - Direct turnover DUKE,BS Outcome - Direct turnover WAKE,BS Outcome - In Direct Ball Win DUKE,BS Outcome - In Direct Ball Win WAKE,BS Outcome - In Direct turnover DUKE,BS Outcome - In Direct turnover WAKE,BS Outcome - New BS DUKE,BS Outcome - New BS WAKE,Ball Start,Circle Entry,From Zone DUKE,From Zone WAKE,Goal Type,Outcome +,Outcome -,Outcome Neutral,Presses,Scouting,Set Piece,Shoot Out,Shoot Out Score,Shoot Outs,Start Type DUKE,Start Type WAKE,To Zone DUKE,To Zone WAKE,Ungrouped,Notes,Flags
video 02 10 2022,1012.9986063159987,0.0,Labels,174,,,,,,,,,,,,,,,,,,From AMid WAKE,,,,,,,,,,,,,,To A25 WAKE,,,
video 02 10 2022,1014.9993609639992,0.0,Labels,175,,,,,,,,,,,,,,,,,,From AMid WAKE,,,,,,,,,,,,,,,,,
video 02 10 2022,1016.2999356290003,0.0,Labels,176,,,,,,,,,,,,,,,,,,From A25 WAKE,,,,,,,,,,,,,To D25 DUKE,,,,
video 02 10 2022,1018.7319380229993,0.0,Labels,177,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To DMid DUKE,,,,
video 02 10 2022,1022.5988020909994,0.0,Labels,178,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To D25 DUKE,,,,
video 02 10 2022,1027.2025444444444,0.0,Labels,179,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,,,,,
video 02 10 2022,1027.2025444444444,0.0,Labels,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid WAKE,", ",,
video 02 10 2022,1027.697829004,0.0,Labels,181,,,,,,,,,,,,,,,,,,From AMid WAKE,,,,,,,,,,,,,,To A25 WAKE,,,
video 02 10 2022,1031.897881070998,0.0,Labels,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To A25 WAKE,", ",,
video 02 10 2022,1040.3151333333333,0.0,Labels,183, ,,,,,,,,,,,,,,,Right,,From A25 WAKE,,,,,,,,,,,,,,,,,
video 02 10 2022,1042.4985813719977,0.0,Labels,184,,,,,,,,,,,,,,,,,,From A25 WAKE,,CE WAKE,ACE-0 WAKE,,,,,,,,,,To Circle WAKE,,,,
video 02 10 2022,1043.8992521349999,0.0,Labels,185,,,,,,,,,,,,,,,,,,From A25 WAKE,,,,,,,,,,,,,,,,,
video 02 10 2022,1045.5995269230002,0.0,Labels,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 DUKE,,", ",,
video 02 10 2022,1060.674361876998,0.0,Labels,187,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To DMid DUKE,,,,
video 02 10 2022,1067.8992067639977,0.0,Labels,188,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,,
video 02 10 2022,1071.9992112779987,0.0,Labels,189,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,,
video 02 10 2022,1075.3985221860005,0.0,Labels,190,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,,
video 02 10 2022,1076.7993743369984,0.0,Labels,191,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,To D25 WAKE,,,
video 02 10 2022,1088.2980995229998,0.0,Labels,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 WAKE,", ",,
video 02 10 2022,1102.4964666666667,0.0,Labels,193,,,,,,,,,,,,,,,,,,From D25 WAKE,,,,,,,,,,,,,,,,,
video 02 10 2022,1102.4964666666667,0.0,Labels,194,,,,,,,,,,,,,,,,,,From D25 WAKE,,,,,,,,,,,,,To AMid DUKE,,,,
video 02 10 2022,1104.0221917969998,0.0,Labels,195,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,,
video 02 10 2022,1115.9994136779999,0.0,Labels,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To A25 DUKE,,", ",,
video 02 10 2022,1132.201251499,0.0,Labels,197,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,,
video 02 10 2022,1134.0683260270002,0.0,Labels,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 WAKE,", ",,
video 02 10 2022,1153.5241,0.0,Labels,199,,,,,,,,,,,,,,,,,,From D25 WAKE,,,,,,,,,,,,,,,,,
video 02 10 2022,1153.5241,0.0,Labels,200,,,,,,,,,,,,,,,,,,From D25 WAKE,,,,,,,,,,,,,To AMid DUKE,,,,
video 02 10 2022,1160.098408941999,0.0,Labels,201,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,,,,
video 02 10 2022,1161.298795956,0.0,Labels,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid WAKE,", ",,
video 02 10 2022,1165.7991774489994,0.0,Labels,203,,,,,,,,,,,,,,,,,,From DMid WAKE,,,,,,,,,,,,,,To AMid WAKE,,,
video 02 10 2022,1170.0603,0.0,Labels,204,,,,,,,,,,,,,,,,,,From AMid WAKE,,,,,,,,,,,,,,To A25 WAKE,,,
video 02 10 2022,1171.3986,0.0,Labels,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To A25 WAKE,", ",,
video 02 10 2022,1182.1015777777777,0.0,Labels,206, ,,,,,,,,,,,,,,,Middle,,From A25 WAKE,,,,,,,,,,,,,,,,,
video 02 10 2022,1184.7617555555555,0.0,Labels,207,,,,,,,,,,,,,,,,,,From A25 WAKE,,"Chance WAKE, CE WAKE, Shot WAKE",,,,,,,,,,,To Circle WAKE,,,,
video 02 10 2022,1193.4989554930003,0.0,Labels,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC WAKE,,,", ",,
video 02 10 2022,1200.399729958,0.0,Labels,209,,,,,,,,,,,,,,,,,,From ,,,,,,,,,,,,,,To AMid WAKE,,,
video 02 10 2022,1204.9994844499993,0.0,Labels,210,,,,,,,,,,,,,,,,,,From AMid WAKE,,,,,,,,,,,,,,To A25 WAKE,,,
video 02 10 2022,1208.9139555555555,0.0,Labels,211, ,,,,,,,,,,,,,,,Middle,,From A25 WAKE,,,,,,,,,,,,,,,,,
video 02 10 2022,1216.5406444444445,0.0,Labels,212,,,,,,,,,,,,,,,,,,From A25 WAKE,,CE WAKE,ACE-0 WAKE,,,,,,,,,,To Circle WAKE,,,,
video 02 10 2022,1216.5406444444445,0.0,Labels,213,,,,,,,,,,,,,,,,,,From A25 WAKE,,CE WAKE,ACE-0 WAKE,,,,,,,,,,To Circle WAKE,,,,
video 02 10 2022,1217.8124222222223,0.0,Labels,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC WAKE,,,", ",,
video 02 10 2022,1218.5272,0.0,Labels,215,,,,,,,,,,,,,,,,,,From ,,,,,,,,,,,,,,To A25 WAKE,,,
video 02 10 2022,1219.1994721009999,0.0,Labels,216, ,,,,,,,,,,,,,,,Middle,,From A25 WAKE,,,,,,,,,,,,,,,,,
video 02 10 2022,1220.899358599,0.0,Labels,217,,,,,,,,,,,,,,,,,,From A25 WAKE,,Circle Pass WAKE,,,,,,,,,,,,,,,
video 02 10 2022,1223.599397592999,0.0,Labels,218,,,,,,,,,,,,,,,,,,From A25 WAKE,ACE,"Goal WAKE, CE WAKE",,,,,,,,,,,To Circle WAKE,,,,
video 02 10 2022,1265.4863218599994,0.0,Labels,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid DUKE,,", ",,
video 02 10 2022,1270.9985732529988,0.0,Labels,220,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,,
video 02 10 2022,1275.0486777777778,0.0,Labels,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid DUKE,,", ",,
video 02 10 2022,1302.0962613799998,0.0,Labels,222,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,,,,
video 02 10 2022,1303.6983784139982,0.0,Labels,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid WAKE,", ",,
video 02 10 2022,1316.9986276730008,0.0,Labels,224,,,,,,,,,,,,,,,,,,From DMid WAKE,,,,,,,,,,,,,,To AMid WAKE,,,
video 02 10 2022,1318.5977286609998,0.0,Labels,225,,,,,,,,,,,,,,,,,,From DMid WAKE,,,,,,,,,,,,,,To A25 WAKE,,,
video 02 10 2022,1321.4768556289998,0.0,Labels,226,,,,,,,,,,,,,,,,,,From A25 WAKE,,,,,,,,,,,,,,,,,
video 02 10 2022,1322.5977288459978,0.0,Labels,227,,,,,,,,,,,,,,,,,,From A25 WAKE,,,,,,,,,,,,,To D25 DUKE,,,,
video 02 10 2022,1330.1983521700004,0.0,Labels,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 DUKE,,", ",,
video 02 10 2022,1353.3981825679998,0.0,Labels,229,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To DMid DUKE,,,,
video 02 10 2022,1361.6995862969993,0.0,Labels,230,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,,
video 02 10 2022,1364.3357777777778,0.0,Labels,231,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,,,,
video 02 10 2022,1364.799644618999,0.0,Labels,232,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,To DMid WAKE,,,
video 02 10 2022,1374.2991679929983,0.0,Labels,233,,,,,,,,,,,,,,,,,,From DMid WAKE,,,,,,,,,,,,,,To D25 WAKE,,,
video 02 10 2022,1377.0990133009989,0.0,Labels,234,,,,,,,,,,,,,,,,,,From D25 WAKE,,,,,,,,,,,,,,To DMid WAKE,,,
video 02 10 2022,1381.8386777777778,0.0,Labels,235,,,,,,,,,,,,,,,,,,From DMid WAKE,,,,,,,,,,,,,,,,,
video 02 10 2022,1381.8386777777778,0.0,Labels,236,,,,,,,,,,,,,,,,,,From DMid WAKE,,,,,,,,,,,,,To AMid DUKE,,,,
video 02 10 2022,1384.9975277479982,0.0,Labels,237,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,,
video 02 10 2022,1387.79749583,0.0,Labels,238,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,,
video 02 10 2022,1389.8990901589993,0.0,Labels,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 WAKE,", ",,
video 02 10 2022,1410.6037555555556,0.0,Labels,240,,,,,,,,,,,,,,,,,,From D25 WAKE,,,,,,,,,,,,,,,,,
video 02 10 2022,1410.6037555555556,0.0,Labels,241,,,,,,,,,,,,,,,,,,From D25 WAKE,,,,,,,,,,,,,To AMid DUKE,,,,
video 02 10 2022,1421.7987895979982,0.0,Labels,242,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,,
video 02 10 2022,1423.5851666666667,0.0,Labels,243, ,,,,,,,,,,,,,,,Left,From A25 DUKE,,,,,,,,,,,,,,,,,,
video 02 10 2022,1429.598742336998,0.0,Labels,244, ,,,,,,,,,,,,,,,Left,From A25 DUKE,,,,,,,,,,,,,,,,,,
video 02 10 2022,1431.2018555555555,0.0,Labels,245,,,,,,,,,,,,,,,,,From A25 DUKE,,,CE DUKE,ACE-0 DUKE,,,,,,,,,,To Circle DUKE,,,,
video 02 10 2022,1432.4990110499975,0.0,Labels,246,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,,
video 02 10 2022,1433.8999225059986,0.0,Labels,247,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,To D25 WAKE,,,
video 02 10 2022,1437.5581,0.0,Labels,248,,,,,,,,,,,,,,,,,,From D25 WAKE,,,,,,,,,,,,,,,,,
video 02 10 2022,1437.7990558029994,0.0,Labels,249,,,,,,,,,,,,,,,,,,From D25 WAKE,,,,,,,,,,,,,To DMid DUKE,,,,
video 02 10 2022,1445.099441939999,0.0,Labels,250,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,,
video 02 10 2022,1450.5980589349988,0.0,Labels,251,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,,
video 02 10 2022,1451.9215444444444,0.0,Labels,252,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,,,,
video 02 10 2022,1452.2995406969992,0.0,Labels,253,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,To D25 WAKE,,,
video 02 10 2022,1474.8156434329997,0.0,Labels,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 WAKE,", ",,
video 02 10 2022,1481.6988633919993,0.0,Labels,255,,,,,,,,,,,,,,,,,,From D25 WAKE,,,,,,,,,,,,,,To DMid WAKE,,,
video 02 10 2022,1487.8985584329996,0.0,Labels,256,,,,,,,,,,,,,,,,,,From DMid WAKE,,,,,,,,,,,,,,To AMid WAKE,,,
video 02 10 2022,1491.9815,0.0,Labels,257,,,,,,,,,,,,,,,,,,From AMid WAKE,,,,,,,,,,,,,,,,,
video 02 10 2022,1491.9815,0.0,Labels,258,,,,,,,,,,,,,,,,,,From AMid WAKE,,,,,,,,,,,,,To DMid DUKE,,,,
video 02 10 2022,1497.9983746060007,0.0,Labels,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid DUKE,,", ",,
video 02 10 2022,1515.5970158019998,0.0,Labels,260,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To D25 DUKE,,,,
video 02 10 2022,1516.8989607069977,0.0,Labels,261,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To DMid DUKE,,,,
video 02 10 2022,1519.8989703029993,0.0,Labels,262,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,,
video 02 10 2022,1527.3648333333333,0.0,Labels,263,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,,,,
video 02 10 2022,1527.799522218,0.0,Labels,264,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,To DMid WAKE,,,
video 02 10 2022,1531.2987624719992,0.0,Labels,265,,,,,,,,,,,,,,,,,,From DMid WAKE,,,,,,,,,,,,,,To AMid WAKE,,,
video 02 10 2022,1534.3988860859995,0.0,Labels,266,,,,,,,,,,,,,,,,,,From AMid WAKE,,,,,,,,,,,,,,To A25 WAKE,,,
video 02 10 2022,1536.2974779679985,0.0,Labels,267, ,,,,,,,,,,,,,,,Middle,,From A25 WAKE,,,,,,,,,,,,,,,,,
video 02 10 2022,1537.2987143499997,0.0,Labels,268,,,,,,,,,,,,,,,,,,From A25 WAKE,,"Chance WAKE, CE WAKE, Shot WAKE",,,,,,,,,,,To Circle WAKE,,,,
video 02 10 2022,1542.097756682,0.0,Labels,269,,,,,,,,,,,,,,,,,,From A25 WAKE,,,,,,,,,,,,,,,,,
video 02 10 2022,1543.0971479039997,0.0,Labels,270,,,,,,,,,,,,,,,,,,From A25 WAKE,,,,,,,,,,,,,To D25 DUKE,,,,
video 02 10 2022,1549.764788888889,0.0,Labels,271,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,,,,,
video 02 10 2022,1549.764788888889,0.0,Labels,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid WAKE,", ",,
video 02 10 2022,1550.6959150789987,0.0,Labels,273,,,,,,,,,,,,,,,,,,From AMid WAKE,,,,,,,,,,,,,,To A25 WAKE,,,
video 02 10 2022,1559.5346111111112,0.0,Labels,274,,,,,,,,,,,,,,,,,,From A25 WAKE,,,,,,,,,,,,,,,,,
video 02 10 2022,1559.5346111111112,0.0,Labels,275,,,,,,,,,,,,,,,,,,From A25 WAKE,,,,,,,,,,,,,To DMid DUKE,,,,
video 02 10 2022,1563.9987447509986,0.0,Labels,276,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,,
video 02 10 2022,1567.3380666666667,0.0,Labels,277,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,,
video 02 10 2022,1571.9765333333332,0.0,Labels,278,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,,
video 02 10 2022,1571.9765333333332,0.0,Labels,279,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,To D25 WAKE,,,
video 02 10 2022,1574.4995629169985,0.0,Labels,280,,,,,,,,,,,,,,,,,,From D25 WAKE,,,,,,,,,,,,,,To DMid WAKE,,,
video 02 10 2022,1578.1996698899982,0.0,Labels,281,,,,,,,,,,,,,,,,,,From DMid WAKE,,,,,,,,,,,,,,To AMid WAKE,,,
video 02 10 2022,1579.699774284,0.0,Labels,282,,,,,,,,,,,,,,,,,,From DMid WAKE,,,,,,,,,,,,,,To A25 WAKE,,,
video 02 10 2022,1582.3234666666667,0.0,Labels,283, ,,,,,,,,,,,,,,,Left,,From A25 WAKE,,,,,,,,,,,,,,,,,
video 02 10 2022,1586.2998382229991,0.0,Labels,284,,,,,,,,,,,,,,,,,,From A25 WAKE,,CE WAKE,ACE-0 WAKE,,,,,,,,,,To Circle WAKE,,,,
video 02 10 2022,1587.197009749998,0.0,Labels,285,,,,,,,,,,,,,,,,,,From A25 WAKE,,,,,,,,,,,,,,,,,
video 02 10 2022,1589.9860666666666,0.0,Labels,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 DUKE,,", ",,
video 02 10 2022,1590.8978993379983,0.0,Labels,287,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To DMid DUKE,,,,
video 02 10 2022,1595.0461630249984,0.0,Labels,288,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,,,,,
video 02 10 2022,1599.0990481630006,0.0,Labels,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid WAKE,", ",,
video 02 10 2022,1601.8987887719982,0.0,Labels,290,,,,,,,,,,,,,,,,,,From AMid WAKE,,,,,,,,,,,,,,To DMid WAKE,,,
video 02 10 2022,1617.3989387559989,0.0,Labels,291,,,,,,,,,,,,,,,,,,From DMid WAKE,,,,,,,,,,,,,,To AMid WAKE,,,
video 02 10 2022,1626.1158555555555,0.0,Labels,292,,,,,,,,,,,,,,,,,,From AMid WAKE,,,,,,,,,,,,,,,,,
video 02 10 2022,1626.1158555555555,0.0,Labels,293,,,,,,,,,,,,,,,,,,From AMid WAKE,,,,,,,,,,,,,To DMid DUKE,,,,
video 02 10 2022,1634.7991248180003,0.0,Labels,294,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,,
video 02 10 2022,1636.410211111111,0.0,Labels,295,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,,,,,
video 02 10 2022,1636.4986682979986,0.0,Labels,296,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,To DMid WAKE,,,
video 02 10 2022,1641.5464100369995,0.0,Labels,297,,,,,,,,,,,,,,,,,,From DMid WAKE,,,,,,,,,,,,,,To AMid WAKE,,,
video 02 10 2022,1645.687692003,0.0,Labels,298,,,,,,,,,,,,,,,,,,From AMid WAKE,,,,,,,,,,,,,,To A25 WAKE,,,
video 02 10 2022,1648.7775111111112,0.0,Labels,299,,,,,,,,,,,,,,,,,,From A25 WAKE,,,,,,,,,,,,,,,,,
video 02 10 2022,1648.7775111111112,0.0,Labels,300,,,,,,,,,,,,,,,,,,From A25 WAKE,,,,,,,,,,,,,To D25 DUKE,,,,
video 02 10 2022,1651.0150856329983,0.0,Labels,301,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To DMid DUKE,,,,
video 02 10 2022,1653.599101501,0.0,Labels,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 DUKE,,", ",,
video 02 10 2022,1664.5983277409994,0.0,Labels,303,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To DMid DUKE,,,,
video 02 10 2022,1678.6996244259983,0.0,Labels,304,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,,,,,
video 02 10 2022,1679.5981974140002,0.0,Labels,305,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,,To AMid WAKE,,,
video 02 10 2022,1687.5990628929985,0.0,Labels,306,,,,,,,,,,,,,,,,,,From AMid WAKE,,,,,,,,,,,,,,To A25 WAKE,,,
video 02 10 2022,1690.6488222222222,0.0,Labels,307, ,,,,,,,,,,,,,,,Middle,,From A25 WAKE,,,,,,,,,,,,,,,,,
video 02 10 2022,1692.2984381319995,0.0,Labels,308,,,,,,,,,,,,,,,,,,From A25 WAKE,,Circle Pass WAKE,,,,,,,,,,,,,,,
video 02 10 2022,1694.9995180269993,0.0,Labels,309,,,,,,,,,,,,,,,,,,From A25 WAKE,ACE,"Goal WAKE, CE WAKE",,,,,,,,,,,To Circle WAKE,,,,
video 02 10 2022,1741.5191333333332,0.0,Labels,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid DUKE,,", ",,
video 02 10 2022,1749.5984454640004,0.0,Labels,311,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To D25 DUKE,,,,
video 02 10 2022,1759.5993868859996,0.0,Labels,312,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To DMid DUKE,,,,
video 02 10 2022,1761.9089001559992,0.0,Labels,313,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,,,,,
video 02 10 2022,1765.0993403059986,0.0,Labels,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid WAKE,", ",,
video 02 10 2022,1771.2990314699998,0.0,Labels,315,,,,,,,,,,,,,,,,,,From AMid WAKE,,,,,,,,,,,,,,To DMid WAKE,,,
video 02 10 2022,1780.098033422999,0.0,Labels,316,,,,,,,,,,,,,,,,,,From DMid WAKE,,,,,,,,,,,,,,To AMid WAKE,,,
video 02 10 2022,1791.698511353998,0.0,Labels,317,,,,,,,,,,,,,,,,,,From AMid WAKE,,,,,,,,,,,,,,To DMid WAKE,,,
video 02 10 2022,1801.6992892739997,0.0,Labels,318,,,,,,,,,,,,,,,,,,From DMid WAKE,,,,,,,,,,,,,,To AMid WAKE,,,
video 02 10 2022,1802.5989323789988,0.0,Labels,319,,,,,,,,,,,,,,,,,,From DMid WAKE,,,,,,,,,,,,,,To DMid WAKE,,,
video 02 10 2022,1807.4990904569986,0.0,Labels,320,,,,,,,,,,,,,,,,,,From DMid WAKE,,,,,,,,,,,,,,To AMid WAKE,,,
video 02 10 2022,1811.7993647399985,0.0,Labels,321,,,,,,,,,,,,,,,,,,From AMid WAKE,,,,,,,,,,,,,,,,,
video 02 10 2022,1817.5981801239984,0.0,Labels,322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid DUKE,,", ",,
video 02 10 2022,1830.2980720549988,0.0,Labels,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid DUKE,,", ",,
video 02 10 2022,1835.898757261,0.0,Labels,324,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To D25 DUKE,,,,
video 02 10 2022,1846.2129104860005,0.0,Labels,325,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To DMid DUKE,,,,
video 02 10 2022,1859.5555,0.0,Labels,326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid DUKE,,", ",,
video 02 10 2022,1863.2984633269991,0.0,Labels,327,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,,
video 02 10 2022,1869.5969539559999,0.0,Labels,328,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,,
video 02 10 2022,1872.3804666666667,0.0,Labels,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To A25 DUKE,,", ",,
video 02 10 2022,1889.0993483279997,0.0,Labels,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To A25 DUKE,,", ",,
video 02 10 2022,1897.398808915,0.0,Labels,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To A25 DUKE,,", ",,
video 02 10 2022,1909.5787777777778,0.0,Labels,332,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,,
video 02 10 2022,1909.999158271999,0.0,Labels,333,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,To D25 WAKE,,,
video 02 10 2022,1911.299512575998,0.0,Labels,334,,,,,,,,,,,,,,,,,,From D25 WAKE,,,,,,,,,,,,,,To DMid WAKE,,,
video 02 10 2022,1915.9969494990003,0.0,Labels,335,,,,,,,,,,,,,,,,,,From DMid WAKE,,,,,,,,,,,,,,To AMid WAKE,,,
video 02 10 2022,1918.498739400999,0.0,Labels,336,,,,,,,,,,,,,,,,,,From AMid WAKE,,,,,,,,,,,,,,To A25 WAKE,,,
video 02 10 2022,1924.299004104998,0.0,Labels,337,,,,,,,,,,,,,,,,,,From A25 WAKE,,,,,,,,,,,,,,,,,
video 02 10 2022,1930.0948777777778,0.0,Labels,338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 DUKE,,", ",,
video 02 10 2022,1948.3009333333334,0.0,Labels,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 WAKE,", ",,
video 02 10 2022,1953.8980571689992,0.0,Labels,340,,,,,,,,,,,,,,,,,,From D25 WAKE,,,,,,,,,,,,,,To DMid WAKE,,,
video 02 10 2022,1978.5993497589977,0.0,Labels,341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid WAKE,", ",,
video 02 10 2022,1982.3981331100001,0.0,Labels,342,,,,,,,,,,,,,,,,,,From DMid WAKE,,,,,,,,,,,,,,To D25 WAKE,,,
video 02 10 2022,1990.7970411149986,0.0,Labels,343,,,,,,,,,,,,,,,,,,From D25 WAKE,,,,,,,,,,,,,,To DMid WAKE,,,
video 02 10 2022,1998.6988338439999,0.0,Labels,344,,,,,,,,,,,,,,,,,,From DMid WAKE,,,,,,,,,,,,,,To D25 WAKE,,,
video 02 10 2022,2000.59928083,0.0,Labels,345,,,,,,,,,,,,,,,,,,From DMid WAKE,,,,,,,,,,,,,,To DMid WAKE,,,
video 02 10 2022,2005.398428165,0.0,Labels,346,,,,,,,,,,,,,,,,,,From DMid WAKE,,,,,,,,,,,,,,To AMid WAKE,,,
video 02 10 2022,2006.694988888889,0.0,Labels,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid WAKE,", ",,
video 02 10 2022,2013.8155444444444,0.0,Labels,348,,,,,,,,,,,,,,,,,,From AMid WAKE,,,,,,,,,,,,,,,,,
video 02 10 2022,2013.8155444444444,0.0,Labels,349,,,,,,,,,,,,,,,,,,From AMid WAKE,,,,,,,,,,,,,To DMid DUKE,,,,
video 02 10 2022,2015.8988039529986,0.0,Labels,350,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,,
video 02 10 2022,2020.0987747309994,0.0,Labels,351,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,,
