Timeline,Start time,Duration,Row,Instance number, ,25 Build Up,Attack,BS,BS Outcome - Direct Ball Win DUKE,BS Outcome - Direct Ball Win Rich,BS Outcome - Direct turnover DUKE,BS Outcome - Direct turnover Rich,BS Outcome - In Direct Ball Win DUKE,BS Outcome - In Direct Ball Win Rich,BS Outcome - In Direct turnover DUKE,BS Outcome - In Direct turnover Rich,BS Outcome - New BS DUKE,BS Outcome - New BS Rich,Ball Start,Circle Entry,From Zone DUKE,From Zone Rich,Goal Type,Outcome +,Outcome -,Outcome Neutral,Presses,Scouting,Set Piece,Shoot Out,Shoot Out Score,Shoot Outs,Start Type DUKE,Start Type Rich,To Zone DUKE,To Zone Rich,Ungrouped,Notes,Flags
UR v Duke,920.1001057909997,0.0,Labels,181,,,,,,,,,,,,,,,,,,From DMid Rich,,,,,,,,,,,,,,To AMid Rich,,,
UR v Duke,930.299038532991,0.0,Labels,182,,,,,,,,,,,,,,,,,,From AMid Rich,,,,,,,,,,,,,,To A25 Rich,,,
UR v Duke,931.6995484209954,0.0,Labels,183,,,,,,,,,,,,,,,,,,From AMid Rich,,,,,,,,,,,,,,,,,
UR v Duke,932.4990446059994,0.0,Labels,184,,,,,,,,,,,,,,,,,,From A25 Rich,,,,,,,,,,,,,To D25 DUKE,,,,
UR v Duke,941.0434,0.0,Labels,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 DUKE,,", ",,
UR v Duke,946.698817720994,0.0,Labels,186,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To DMid DUKE,,,,
UR v Duke,952.3991492779941,0.0,Labels,187,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,,
UR v Duke,955.2884,0.0,Labels,188,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,,,,
UR v Duke,955.6996075130004,0.0,Labels,189,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,To DMid Rich,,,
UR v Duke,960.298510545994,0.0,Labels,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid Rich,", ",,
UR v Duke,970.5000286549932,0.0,Labels,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid Rich,", ",,
UR v Duke,978.1478888888889,0.0,Labels,192,,,,,,,,,,,,,,,,,,From AMid Rich,,,,,,,,,,,,,,,,,
UR v Duke,978.2994349319941,0.0,Labels,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 DUKE,,", ",,
UR v Duke,983.8833444444444,0.0,Labels,194,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,,,,,
UR v Duke,984.5987568410037,0.0,Labels,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC Rich,,,", ",,
UR v Duke,994.2370222222222,0.0,Labels,196,,,,,,,,,,,,,,,,,,From ,,,,,,,,,,,,,,To A25 Rich,,,
UR v Duke,994.2370222222222,0.0,Labels,197,,,,,,,,,,,,,,,,,,From A25 Rich,,,,,,,,,,,,,,,,,
UR v Duke,994.7990351909972,0.0,Labels,198,,,,,,,,,,,,,,,,,,From A25 Rich,,,,,,,,,,,,,To D25 DUKE,,,,
UR v Duke,996.0982745970007,0.0,Labels,199,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To DMid DUKE,,,,
UR v Duke,1001.173,0.0,Labels,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid DUKE,,", ",,
UR v Duke,1005.3993786660011,0.0,Labels,201,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,,
UR v Duke,1011.6139,0.0,Labels,202,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,,,,
UR v Duke,1011.6139,0.0,Labels,203,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,To DMid Rich,,,
UR v Duke,1030.1302598460018,0.0,Labels,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid Rich,", ",,
UR v Duke,1038.7994287709994,0.0,Labels,205,,,,,,,,,,,,,,,,,,From DMid Rich,,,,,,,,,,,,,,To AMid Rich,,,
UR v Duke,1043.6995474589933,0.0,Labels,206,,,,,,,,,,,,,,,,,,From AMid Rich,,,,,,,,,,,,,,To A25 Rich,,,
UR v Duke,1046.4994453180016,0.0,Labels,207,,,,,,,,,,,,,,,,,,From A25 Rich,,,,,,,,,,,,,,,,,
UR v Duke,1047.7033777777779,0.0,Labels,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 DUKE,,", ",,
UR v Duke,1049.1927079159993,0.0,Labels,209,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To DMid DUKE,,,,
UR v Duke,1056.397984871997,0.0,Labels,210,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,,
UR v Duke,1060.2980715479976,0.0,Labels,211,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,,,,
UR v Duke,1063.322818975998,0.0,Labels,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 Rich,", ",,
UR v Duke,1068.6989375220003,0.0,Labels,213,,,,,,,,,,,,,,,,,,From D25 Rich,,,,,,,,,,,,,,To DMid Rich,,,
UR v Duke,1074.4360555555556,0.0,Labels,214,,,,,,,,,,,,,,,,,,From DMid Rich,,,,,,,,,,,,,,,,,
UR v Duke,1074.6988817569952,0.0,Labels,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid DUKE,,", ",,
UR v Duke,1079.699009981998,0.0,Labels,216,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,,
UR v Duke,1081.7155444444445,0.0,Labels,217, ,,,,,,,,,,,,,,,Middle,From A25 DUKE,,,,,,,,,,,,,,,,,,
UR v Duke,1082.1982586999977,0.0,Labels,218,,,,,,,,,,,,,,,,,From A25 DUKE,,ACE,"CE DUKE, Goal DUKE",,,,,,,,,,,To Circle DUKE,,,,
UR v Duke,1132.2988113890003,0.0,Labels,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 DUKE,,", ",,
UR v Duke,1139.299573071995,0.0,Labels,220,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To DMid DUKE,,,,
UR v Duke,1143.354569302002,0.0,Labels,221,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,,,,,
UR v Duke,1147.7984759419953,0.0,Labels,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid Rich,", ",,
UR v Duke,1155.5995765229948,0.0,Labels,223,,,,,,,,,,,,,,,,,,From AMid Rich,,,,,,,,,,,,,,To A25 Rich,,,
UR v Duke,1161.0131333333334,0.0,Labels,224, ,,,,,,,,,,,,,,,Right,,From A25 Rich,,,,,,,,,,,,,,,,,
UR v Duke,1161.0131333333334,0.0,Labels,225,,,,,,,,,,,,,,,,,,From A25 Rich,,CE Rich,ACE-0 Rich,,,,,,,,,,To Circle Rich,,,,
UR v Duke,1165.6504555555555,0.0,Labels,226,,,,,,,,,,,,,,,,,,From A25 Rich,,,,,,,,,,,,,,,,,
UR v Duke,1165.6504555555555,0.0,Labels,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 DUKE,,", ",,
UR v Duke,1168.5992343550008,0.0,Labels,228,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To DMid DUKE,,,,
UR v Duke,1172.2987809550016,0.0,Labels,229,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,,
UR v Duke,1175.998863503996,0.0,Labels,230,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,,,,
UR v Duke,1177.1992015549984,0.0,Labels,231,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,To DMid Rich,,,
UR v Duke,1181.3938309009995,0.0,Labels,232,,,,,,,,,,,,,,,,,,From DMid Rich,,,,,,,,,,,,,,To AMid Rich,,,
UR v Duke,1190.5990058459954,0.0,Labels,233,,,,,,,,,,,,,,,,,,From AMid Rich,,,,,,,,,,,,,,To A25 Rich,,,
UR v Duke,1196.09924801,0.0,Labels,234,,,,,,,,,,,,,,,,,,From A25 Rich,,,,,,,,,,,,,,,,,
UR v Duke,1198.598529576997,0.0,Labels,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 DUKE,,", ",,
UR v Duke,1208.0209564360016,0.0,Labels,236,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To DMid DUKE,,,,
UR v Duke,1213.5996953630013,0.0,Labels,237,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,,
UR v Duke,1216.8583222222221,0.0,Labels,238, ,,,,,,,,,,,,,,,Middle,From A25 DUKE,,,,,,,,,,,,,,,,,,
UR v Duke,1216.8583222222221,0.0,Labels,239,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,PC,,,,,,,,,,
UR v Duke,1218.498526002997,0.0,Labels,240,,,,,,,,,,,,,,,,,From A25 DUKE,,,"Shot DUKE, , Chance DUKE",,,,,,,,,,,To Circle DUKE,,,,
UR v Duke,1222.0865906939925,0.0,Labels,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", ",,
UR v Duke,1225.097589526992,0.0,Labels,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 Rich,", ",,
UR v Duke,1233.8992921829977,0.0,Labels,243,,,,,,,,,,,,,,,,,,From D25 Rich,,,,,,,,,,,,,,To DMid Rich,,,
UR v Duke,1242.3991835839993,0.0,Labels,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid Rich,", ",,
UR v Duke,1251.7983691539957,0.0,Labels,245,,,,,,,,,,,,,,,,,,From AMid Rich,,,,,,,,,,,,,,To DMid Rich,,,
UR v Duke,1258.5986138979936,0.0,Labels,246,,,,,,,,,,,,,,,,,,From DMid Rich,,,,,,,,,,,,,,To AMid Rich,,,
UR v Duke,1265.697167239,0.0,Labels,247,,,,,,,,,,,,,,,,,,From AMid Rich,,,,,,,,,,,,,,To A25 Rich,,,
UR v Duke,1268.3983234119921,0.0,Labels,248, ,,,,,,,,,,,,,,,Right,,From A25 Rich,,,,,,,,,,,,,,,,,
UR v Duke,1271.1984228139956,0.0,Labels,249,,,,,,,,,,,,,,,,,,From A25 Rich,,"Shot Rich, CE Rich, Chance Rich",,,,,,,,,,,To Circle Rich,,,,
UR v Duke,1272.1077892219994,0.0,Labels,250,,,,,,,,,,,,,,,,,,From A25 Rich,,,,,,,,,,,,,,,,,
UR v Duke,1274.5985970879929,0.0,Labels,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 DUKE,,", ",,
UR v Duke,1278.6996876179974,0.0,Labels,252,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To DMid DUKE,,,,
UR v Duke,1282.200018778996,0.0,Labels,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid DUKE,,", ",,
UR v Duke,1293.7516356150034,0.0,Labels,254,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To D25 DUKE,,,,
UR v Duke,1299.899319857994,0.0,Labels,255,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To DMid DUKE,,,,
UR v Duke,1301.0153777777778,0.0,Labels,256,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,,,,,
UR v Duke,1301.1992453939959,0.0,Labels,257,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,,To AMid Rich,,,
UR v Duke,1304.297476399995,0.0,Labels,258,,,,,,,,,,,,,,,,,,From AMid Rich,,,,,,,,,,,,,,To A25 Rich,,,
UR v Duke,1310.3481777777777,0.0,Labels,259, ,,,,,,,,,,,,,,,Left,,From A25 Rich,,,,,,,,,,,,,,,,,
UR v Duke,1310.6992295439993,0.0,Labels,260,,,,,,,,,,,,,,,,,,From A25 Rich,,"Shot Rich, CE Rich, Chance Rich",,,,,,,,,,,To Circle Rich,,,,
UR v Duke,1319.198957842,0.0,Labels,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 DUKE,,", ",,
UR v Duke,1328.8991501089934,0.0,Labels,262,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To DMid DUKE,,,,
UR v Duke,1335.1992517229978,0.0,Labels,263,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,,,,,
UR v Duke,1336.8983963439985,0.0,Labels,264,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,,To AMid Rich,,,
UR v Duke,1350.6991336679948,0.0,Labels,265,,,,,,,,,,,,,,,,,,From AMid Rich,,,,,,,,,,,,,,To A25 Rich,,,
UR v Duke,1353.6895833333333,0.0,Labels,266, ,,,,,,,,,,,,,,,Middle,,From A25 Rich,,,,,,,,,,,,,,,,,
UR v Duke,1354.7991777777777,0.0,Labels,267,,,,,,,,,,,,,,,,,,From A25 Rich,,"Shot Rich, CE Rich, Chance Rich",,,,,,,,,,,To Circle Rich,,,,
UR v Duke,1361.0117979999984,0.0,Labels,268,,,,,,,,,,,,,,,,,,From A25 Rich,,,,,,,,,,,,,,,,,
UR v Duke,1367.0993168769933,0.0,Labels,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 DUKE,,", ",,
UR v Duke,1377.4980104699912,0.0,Labels,270,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,,,,,
UR v Duke,1379.0958410419983,0.0,Labels,271,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,,To AMid Rich,,,
UR v Duke,1384.248439837999,0.0,Labels,272,,,,,,,,,,,,,,,,,,From AMid Rich,,,,,,,,,,,,,,,,,
UR v Duke,1385.234816479004,0.0,Labels,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid DUKE,,", ",,
UR v Duke,1388.8991163339936,0.0,Labels,274,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,,
UR v Duke,1393.8994723850028,0.0,Labels,275,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,,
UR v Duke,1398.6939555555555,0.0,Labels,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To A25 DUKE,,", ",,
UR v Duke,1400.912911111111,0.0,Labels,277,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,,
UR v Duke,1400.912911111111,0.0,Labels,278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 Rich,", ",,
UR v Duke,1404.6983076039953,0.0,Labels,279,,,,,,,,,,,,,,,,,,From D25 Rich,,,,,,,,,,,,,,To DMid Rich,,,
UR v Duke,1408.9982192510008,0.0,Labels,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid Rich,", ",,
UR v Duke,1435.2980889480002,0.0,Labels,281,,,,,,,,,,,,,,,,,,From DMid Rich,,,,,,,,,,,,,,To AMid Rich,,,
UR v Duke,1438.598308655996,0.0,Labels,282,,,,,,,,,,,,,,,,,,From AMid Rich,,,,,,,,,,,,,,,,,
UR v Duke,1439.698693499998,0.0,Labels,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid DUKE,,", ",,
UR v Duke,1443.898994685995,0.0,Labels,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid DUKE,,", ",,
UR v Duke,1451.6987128139974,0.0,Labels,285,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,,
UR v Duke,1456.3992067129946,0.0,Labels,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid DUKE,,", ",,
UR v Duke,1474.4987580169964,0.0,Labels,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid DUKE,,", ",,
UR v Duke,1479.4985246389967,0.0,Labels,288,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,,
UR v Duke,1481.5987874709947,0.0,Labels,289,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,,,,
UR v Duke,1483.698895032,0.0,Labels,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 Rich,", ",,
UR v Duke,1487.5050444444444,0.0,Labels,291,,,,,,,,,,,,,,,,,,From D25 Rich,,,,,,,,,,,,,,,,,
UR v Duke,1487.5050444444444,0.0,Labels,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To A25 DUKE,,", ",,
UR v Duke,1495.4993032579948,0.0,Labels,293,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,,
UR v Duke,1497.3997301040015,0.0,Labels,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 Rich,", ",,
UR v Duke,1509.1958266289967,0.0,Labels,295,,,,,,,,,,,,,,,,,,From D25 Rich,,,,,,,,,,,,,,To DMid Rich,,,
UR v Duke,1512.8749444444445,0.0,Labels,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", ",,
UR v Duke,1512.8749444444445,0.0,Labels,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid DUKE,,", ",,
UR v Duke,1518.299340537997,0.0,Labels,298,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To DMid DUKE,,,,
UR v Duke,1526.1986507829963,0.0,Labels,299,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,,
UR v Duke,1533.6990386379932,0.0,Labels,300,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,,,,
UR v Duke,1535.7985447559927,0.0,Labels,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid Rich,", ",,
UR v Duke,1548.9614367659922,0.0,Labels,302,,,,,,,,,,,,,,,,,,From DMid Rich,,,,,,,,,,,,,,,,,
UR v Duke,1550.2057742219981,0.0,Labels,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid DUKE,,", ",,
UR v Duke,1554.5986184670003,0.0,Labels,304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid DUKE,,", ",,
UR v Duke,1565.534706070999,0.0,Labels,305,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,,
UR v Duke,1568.6985419769994,0.0,Labels,306,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,,
UR v Duke,1572.9179102749954,0.0,Labels,307,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,,
UR v Duke,1574.198467648,0.0,Labels,308,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,To D25 Rich,,,
UR v Duke,1577.7990360780025,0.0,Labels,309,,,,,,,,,,,,,,,,,,From D25 Rich,,,,,,,,,,,,,,To DMid Rich,,,
UR v Duke,1580.7984997949948,0.0,Labels,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid Rich,", ",,
UR v Duke,1590.534500436994,0.0,Labels,311,,,,,,,,,,,,,,,,,,From DMid Rich,,,,,,,,,,,,,,To D25 Rich,,,
UR v Duke,1597.8085333333333,0.0,Labels,312,,,,,,,,,,,,,,,,,,From D25 Rich,,,,,,,,,,,,,,,,,
UR v Duke,1597.8085333333333,0.0,Labels,313,,,,,,,,,,,,,,,,,,From D25 Rich,,,,,,,,,,,,,To AMid DUKE,,,,
UR v Duke,1599.8998636659937,0.0,Labels,314,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,,
UR v Duke,1602.7086666666667,0.0,Labels,315, ,,,,,,,,,,,,,,,Middle,From A25 DUKE,,,,,,,,,,,,,,,,,,
UR v Duke,1609.9545222222223,0.0,Labels,316,,,,,,,,,,,,,,,,,From A25 DUKE,,,"PS Win DUKE, CE DUKE",,,,,,,,,,,To Circle DUKE,,,,
UR v Duke,1662.4468666666667,0.0,Labels,317,,,,,,,,,,,,,,,,,,,ACE,"CE DUKE, Goal DUKE",,,,,,,,,,,To Circle DUKE,,", ",,
UR v Duke,1705.1754666666666,0.0,Labels,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid DUKE,,", ",,
UR v Duke,1709.8989648929958,0.0,Labels,319,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To D25 DUKE,,,,
UR v Duke,1715.398948313996,0.0,Labels,320,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To DMid DUKE,,,,
UR v Duke,1725.0981454129994,0.0,Labels,321,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,,
UR v Duke,1732.298958068999,0.0,Labels,322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid DUKE,,", ",,
UR v Duke,1741.4981565389933,0.0,Labels,323,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,,
UR v Duke,1750.9995302489956,0.0,Labels,324,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,,
UR v Duke,1752.298549589994,0.0,Labels,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 Rich,", ",,
UR v Duke,1756.613637653996,0.0,Labels,326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To A25 DUKE,,", ",,
UR v Duke,1756.6160666666667,0.0,Labels,327,,,,,,,,,,,,,,,,,,From D25 Rich,,,,,,,,,,,,,,,,,
UR v Duke,1762.826188888889,0.0,Labels,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To A25 DUKE,,", ",,
UR v Duke,1766.998747799997,0.0,Labels,329,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,To AMid DUKE,,,,
UR v Duke,1785.3116333333332,0.0,Labels,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid DUKE,,", ",,
UR v Duke,1795.0983824429952,0.0,Labels,331,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,,,,
UR v Duke,1796.9981083879977,0.0,Labels,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 Rich,", ",,
UR v Duke,1817.398659482992,0.0,Labels,333,,,,,,,,,,,,,,,,,,From D25 Rich,,,,,,,,,,,,,,To DMid Rich,,,
UR v Duke,1819.595366969,0.0,Labels,334,,,,,,,,,,,,,,,,,,From DMid Rich,,,,,,,,,,,,,,,,,
UR v Duke,1820.898885929998,0.0,Labels,335,,,,,,,,,,,,,,,,,,From DMid Rich,,,,,,,,,,,,,To DMid DUKE,,,,
UR v Duke,1825.5979445009991,0.0,Labels,336,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,,
UR v Duke,1828.799524791997,0.0,Labels,337,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,,
UR v Duke,1830.798947808991,0.0,Labels,338,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,,,,
UR v Duke,1832.8991976769955,0.0,Labels,339,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,To D25 Rich,,,
UR v Duke,1835.7992533549925,0.0,Labels,340,,,,,,,,,,,,,,,,,,From D25 Rich,,,,,,,,,,,,,,To DMid Rich,,,
UR v Duke,1848.2987177839927,0.0,Labels,341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid Rich,", ",,
UR v Duke,1857.199479254995,0.0,Labels,342,,,,,,,,,,,,,,,,,,From DMid Rich,,,,,,,,,,,,,,To AMid Rich,,,
UR v Duke,1863.599535307004,0.0,Labels,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid Rich,", ",,
UR v Duke,1870.2988247149917,0.0,Labels,344,,,,,,,,,,,,,,,,,,From AMid Rich,,,,,,,,,,,,,,To A25 Rich,,,
UR v Duke,1873.5474444444444,0.0,Labels,345, ,,,,,,,,,,,,,,,Middle,,From A25 Rich,,,,,,,,,,,,,,,,,
UR v Duke,1873.8669466209944,0.0,Labels,346,,,,,,,,,,,,,,,,,,From A25 Rich,,"Shot Rich, CE Rich, Chance Rich",,,,,,,,,,,To Circle Rich,,,,
UR v Duke,1877.1989419149913,0.0,Labels,347,,,,,,,,,,,,,,,,,,From A25 Rich,,,,,,,,,,,,,,,,,
UR v Duke,1878.2968287189994,0.0,Labels,348,,,,,,,,,,,,,,,,,,From A25 Rich,,,,,,,,,,,,,To D25 DUKE,,,,
UR v Duke,1882.470778161001,0.0,Labels,349,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To DMid DUKE,,,,
UR v Duke,1888.3496555555555,0.0,Labels,350,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,,,,,
UR v Duke,1888.7992377300002,0.0,Labels,351,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,,To AMid Rich,,,
UR v Duke,1892.4985017389968,0.0,Labels,352,,,,,,,,,,,,,,,,,,From AMid Rich,,,,,,,,,,,,,,To A25 Rich,,,
UR v Duke,1899.399187124994,0.0,Labels,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To A25 Rich,", ",,
UR v Duke,1902.6438555555555,0.0,Labels,354, ,,,,,,,,,,,,,,,Middle,,From A25 Rich,,,,,,,,,,,,,,,,,
UR v Duke,1904.2982292709971,0.0,Labels,355,,,,,,,,,,,,,,,,,,From A25 Rich,,"Shot Rich, CE Rich, Chance Rich",,,,,,,,,,,To Circle Rich,,,,
UR v Duke,1906.1984926910002,0.0,Labels,356,,,,,,,,,,,,,,,,,,From A25 Rich,,,,,,,,,,,,,,,,,
UR v Duke,1913.1981233119955,0.0,Labels,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 DUKE,,", ",,
UR v Duke,1923.999251451992,0.0,Labels,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 DUKE,,", ",,
UR v Duke,1935.9991180519976,0.0,Labels,359,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To DMid DUKE,,,,
UR v Duke,1948.797642734,0.0,Labels,360,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,,
UR v Duke,1950.8975405529968,0.0,Labels,361,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,,
UR v Duke,1956.7576777777779,0.0,Labels,362, ,,,,,,,,,,,,,,,Left,From A25 DUKE,,,,,,,,,,,,,,,,,,
UR v Duke,1959.7364777777777,0.0,Labels,363,,,,,,,,,,,,,,,,,From A25 DUKE,,,"Shot DUKE, CE DUKE, Chance DUKE",,,,,,,,,,,To Circle DUKE,,,,
UR v Duke,1960.8001087489954,0.0,Labels,364,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,,
UR v Duke,1963.399776889,0.0,Labels,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 Rich,", ",,
UR v Duke,1975.9865160389988,0.0,Labels,366,,,,,,,,,,,,,,,,,,From D25 Rich,,,,,,,,,,,,,,To DMid Rich,,,
