Timeline,Start time,Duration,Row,Instance number,Attack,BS Outcome - Direct Ball Win DUKE,BS Outcome - Direct Ball Win NW,BS Outcome - Direct turnover DUKE,BS Outcome - Direct turnover NW,BS Outcome - In Direct Ball Win DUKE,BS Outcome - In Direct Ball Win NW,BS Outcome - In Direct turnover DUKE,BS Outcome - In Direct turnover NW,BS Outcome - New BS DUKE,BS Outcome - New BS NW,Ball Start,Circle Entry,From Zone DUKE,From Zone NW,Goal Type,Outcome +,Outcome -,Outcome Neutral,Set Piece,Start Type DUKE,Start Type NW,To Zone DUKE,To Zone NW,Ungrouped,Notes,Flags
Duke vs Northwestern SEP2,2828.2974494529726,20.396722167012285,CE NW,15,,BW D25 DUKE,,,BL A25 NW,,,,,,,,Middle,,"From AMid NW, From A25 NW",,"CE NW, Shot NW, Chance NW, CE NW","End Line, Turnover",,,,,To Circle NW,,"Road Game, Q2, BW3 NW, DUKE 0 - 1  NW, DUKE 11v11 NW, Start AMid NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,3665.097789631979,19.901028084019345,CE NW,16,,BW D25 DUKE,,,BL A25 NW,,,,,,,,Left,,"From A25 NW, From A25 NW",,"CE NW, Shot NW, Chance NW, CE NW","End Line, Turnover",,,,,To Circle NW,,"Road Game, Q3, DUKE 0 - 1  NW, DUKE 11v11 NW, Start DMid NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,3977.238891506978,20.25997016700785,CE NW,17,,BW D25 DUKE,,,BL A25 NW,,,,,,,,Right,,"From A25 NW, From A25 NW",,"CE NW, CE NW","ACE-0 NW, End Line, Turnover",,,,,To Circle NW,,"Road Game, Q3, DUKE 0 - 1  NW, DUKE 11v11 NW, Start A25 NW, BS4 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,4016.896943922989,24.00155791699035,CE NW,18,,,,,,TOW D25 DUKE,,,TO A25 NW,,,,Middle,,"From AMid NW, From A25 NW",,"CE NW, CE NW","ACE-0 NW, Turnover, Foul Against",,,,,To Circle NW,,"Road Game, Q3, DUKE 0 - 1  NW, DUKE 11v11 NW, Start DMid NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,4058.0987162159863,18.90170799902762,CE NW,19,,,,,,,,,,,,,Right,,"From A25 NW, From A25 NW",,"CE NW, PC Win NW, PC Win NW, CE NW",,,,,,To Circle NW,,"Road Game, Q3, BW3 NW, DUKE 0 - 1  NW, DUKE 11v11 NW, Start AMid NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,4238.989433014007,21.10832108397335,CE NW,20,,BW D25 DUKE,,,BL A25 NW,,,,,,,,Left,,"From AMid NW, From A25 NW",,"CE NW, CE NW","ACE-0 NW, End Line, Turnover",,,,,To Circle NW,,"Road Game, Q3, DUKE 0 - 1  NW, DUKE 11v11 NW, Start DMid NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,4291.699972346993,19.608323126002688,CE NW,21,,BW D25 DUKE,,,BL A25 NW,,,,,,,,Left,,"From A25 NW, From A25 NW",,"CE NW, Shot NW, Chance NW, CE NW","End Line, Turnover",,,,,To Circle NW,,"Road Game, Q3, BW2 NW, DUKE 0 - 1  NW, DUKE 11v11 NW, Start DMid NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,4495.498650655983,23.10153545900357,CE NW,22,,,,,,,,,,,,,Left,,"From A25 NW, From A25 NW, From A25 NW",ACE,"CE NW, Shot NW, Chance NW, CE NW, CE NW, Goal NW, CE NW",,,,,,"To Circle NW, To Circle NW",,"Road Game, Q3, DUKE 0 - 1  NW, DUKE 11v11 NW, Start D25 NW, BS1 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,5078.697335553959,24.119205082042754,CE NW,23,,,,,,,,,,,,,Right,,"From A25 NW, From A25 NW",,"CE NW, PC Win NW, PC Win NW, CE NW",,,,,,To Circle NW,,"Road Game, Q4, BW3 NW, DUKE 0 - 2  NW, DUKE 11v11 NW, Start AMid NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,5160.198297633987,25.40062739399673,CE NW,24,,BW D25 DUKE,,,BL A25 NW,,,,,,,,Middle,,"From A25 NW, From A25 NW",,"CE NW, Shot NW, Chance NW, CE NW","Duel Lost, Turnover",,,,,To Circle NW,,"Road Game, Q4, BW4 NW, DUKE 0 - 2  NW, DUKE 11v11 NW, Start A25 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,5214.3449706519705,27.455280293035685,CE NW,25,,,,,,,,,,,NewBS A25 NW,,Middle,,From A25 NW,,,,Free Hit,,,,,,"Road Game, Q4, DUKE 0 - 2  NW, DUKE 11v11 NW, Start DMid NW, BS2 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,5237.58501627798,17.31562025000312,CE NW,26,,,,,,,,,,,,,,,From A25 NW,,"PC Win NW, CE NW",,,,,,To Circle NW,,"Road Game, Q4, DUKE 0 - 2  NW, DUKE 11v11 NW, Start A25 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,5503.198543450991,33.19966629101327,CE NW,27,,,,,,TOW D25 DUKE,,,TO A25 NW,,,,Left,,"From AMid NW, From A25 NW",,"CE NW, Shot NW, Chance NW, CE NW","Turnover, Foul Against",,,,,To Circle NW,,"Road Game, Q4, DUKE 0 - 2  NW, DUKE 11v11 NW, Start AMid NW, BS3 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,5640.499432223982,19.89663549798388,CE NW,28,,BW D25 DUKE,,,BL A25 NW,,,,,,,,Right,,"From A25 NW, From A25 NW",,"CE NW, CE NW","ACE-0 NW, End Line, Turnover",,,,,To Circle NW,,"Road Game, Q4, DUKE 0 - 2  NW, DUKE 11v11 NW, Start A25 NW, BS4 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,5663.470262681963,28.029802582030243,CE NW,29,,,,,,,,,,,,,Left,,"From A25 NW, From A25 NW",,"CE NW, PC Win NW, PC Win NW, CE NW",,,,,,To Circle NW,,"Road Game, Q4, BW3 NW, DUKE 0 - 2  NW, DUKE 11v11 NW, Start AMid NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,5821.797261637991,26.868156501000158,CE NW,30,,,,,,,,,,,NewBS A25 NW,,Right,,"From A25 NW, From A25 NW",,"CE NW, Shot NW, Chance NW, CE NW",,Long Corner,,,,To Circle NW,,"Road Game, Q4, DUKE 0 - 2  NW, DUKE 11v11 NW, Start AMid NW, BS3 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,494.7750111111111,20.01906666666673,BB Transition NW,1,,,,,,,,,,,"NewBS AMid NW, NewBS AMid NW",,,From A25 DUKE,"From D25 NW, From DMid NW",,,,"Free Hit, Free Hit",,,,,"To D25 NW, To DMid NW, To AMid NW","Road Game, DUKE 0 - 0  NW, Q1, DUKE 11v11 NW, Start Interception, Start D25 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,582.3968293859788,26.943099084016126,BB Transition NW,2,,BW DMid DUKE,,,BL AMid NW,,,,,,,,,From AMid DUKE,"From DMid NW, From DMid NW, From DMid NW, From D25 NW, From DMid NW",,,"Interception, Turnover",,,,,,"To DMid NW, To D25 NW, To DMid NW, To D25 NW, To DMid NW, To AMid NW","Road Game, Q1, DUKE 0 - 0  NW, DUKE 11v11 NW, BW2 NW, Start DMid NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,751.9978397669967,7.990046082989011,BB Transition NW,3,,BW D25 DUKE,,,BL A25 NW,,,,,,,,,From AMid DUKE,From AMid NW,,,"End Line, Turnover",,,,,,"To AMid NW, To A25 NW","Road Game, Q1, DUKE 0 - 0  NW, DUKE 11v11 NW, BW3 NW, Start AMid NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,969.4997128769734,12.297282916993595,BB Transition NW,4,,BW AMid DUKE,,,BL DMid NW,,,,,,,,,From D25 DUKE,,,,"Duel Lost, Turnover",,,,,,To DMid NW,"Road Game, Q1, DUKE 0 - 0  NW, DUKE 11v11 NW, Start Interception, BW2 NW, Start DMid NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,985.2968423359915,5.70157624898377,BB Transition NW,5,,BW A25 DUKE,,,BL D25 NW,,,,,,,,,From AMid DUKE,,,,"Interception, Turnover",,,,,,To D25 NW,"Road Game, DUKE 0 - 0  NW, Q1, DUKE 11v11 NW, Start Interception, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,1146.3014888888888,8.797106583100913,BB Transition NW,6,,BW AMid DUKE,,,BL DMid NW,,,,,,,,,From DMid DUKE,,,,"Interception, Turnover",,,,,,To DMid NW,"Road Game, DUKE 0 - 1  NW, Q1, DUKE 11v11 NW, Start Interception, BW2 NW, Start DMid NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,1159.5999254289757,13.098407126020447,BB Transition NW,7,,BW AMid DUKE,,,BL DMid NW,,,,,,,,,From A25 DUKE,From D25 NW,,,"End Line, Turnover",,,,,,"To D25 NW, To DMid NW","Road Game, Q1, BW1 NW, DUKE 11v11 NW, DUKE 0 - 1  NW, Start D25 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,1200.2745666666667,2.0,BB Transition NW,8,,,,,,TOW DMid DUKE,,,TO AMid NW,,,,,,,,,"Turnover, Foul Against",,,,,,To AMid NW,"Road Game, DUKE 0 - 1  NW, Q1, DUKE 11v11 NW, Start Interception, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,1296.3988201379775,6.298970208022638,BB Transition NW,9,,BW AMid DUKE,,,BL DMid NW,,,,,,,,,From DMid DUKE,From DMid NW,,,"Interception, Turnover",,,,,,"To DMid NW, To AMid NW","Road Game, DUKE 0 - 1  NW, Q1, DUKE 11v11 NW, Start Interception, BW2 NW, Start DMid NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,1318.8968215119783,9.327409375987145,BB Transition NW,10,,BW D25 DUKE,,,BL A25 NW,,,,,,,,,From DMid DUKE,From AMid NW,,,"Interception, Turnover",,,,,,"To DMid NW, To AMid NW, To A25 NW","Road Game, DUKE 0 - 1  NW, Q1, DUKE 11v11 NW, Start Interception, BW2 NW, Start DMid NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,1337.1987953039654,5.69987008400426,BB Transition NW,11,,,,,,TOW DMid DUKE,,,TO AMid NW,,,,,From D25 DUKE,,,,"Turnover, Foul Against",,,,,,To AMid NW,"Road Game, DUKE 0 - 1  NW, Q1, DUKE 11v11 NW, Start Interception, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,1459.338611111111,7.372461088908494,BB Transition NW,12,,,,,,,,,,,NewBS D25 NW,,,From A25 DUKE,,,,,Free Hit,,,,,To D25 NW,"Road Game, DUKE 0 - 1  NW, Q1, DUKE 11v11 NW, Start Interception, BW1 NW, Start D25 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,1483.1501888888888,11.75029830511835,BB Transition NW,13,,,,,,,,,,,,,Middle,From D25 DUKE,"From A25 NW, From A25 NW",,"CE NW, PC Win NW, PC Win NW, CE NW",,,,,,To Circle NW,To A25 NW,"Road Game, Q1, DUKE 0 - 1  NW, DUKE 11v11 NW, BW4 NW, Start A25 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,1571.498410364985,8.721334079459439,BB Transition NW,14,,,,,,,,,,,NewBS A25 NW,,Right,From D25 DUKE,"From A25 NW, From A25 NW",,"CE NW, CE NW",ACE-0 NW,Free Hit,,,,To Circle NW,To A25 NW,"Road Game, DUKE 0 - 1  NW, Q1, DUKE 11v11 NW, Start Interception, BW4 NW, Start A25 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,1596.2970444444445,5.969966666666551,BB Transition NW,15,,,,,,,,,,,NewBS AMid NW,,,From D25 DUKE,From AMid NW,,,,Free Hit,,,,,"To AMid NW, To A25 NW","Road Game, DUKE 0 - 1  NW, Q1, DUKE 11v11 NW, Start Interception, BW3 NW, Start AMid NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,1849.9971720669873,13.503438083013634,BB Transition NW,16,,,,,,,,,,,NewBS A25 NW,,Middle,From D25 DUKE,"From A25 NW, From A25 NW",,"CE NW, CE NW",ACE-0 NW,Sideline,,,,To Circle NW,To A25 NW,"Road Game, DUKE 0 - 1  NW, Q2, DUKE 11v11 NW, Start Interception, BW4 NW, Start A25 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,1972.6606555555556,9.763077901430279,BB Transition NW,17,,,,,,TOW A25 DUKE,,,TO D25 NW,,,,,From A25 DUKE,,,,"Turnover, Foul Against",,,,,,To D25 NW,"Road Game, DUKE 0 - 1  NW, Q2, DUKE 11v10 NW, Start Interception, BW1 NW, Start D25 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,2163.698342423001,15.602383666998776,BB Transition NW,18,,,,,,,,,,,NewBS AMid NW,,,From D25 DUKE,,,,,Sideline,,,,,To AMid NW,"Road Game, DUKE 0 - 1  NW, Q2, DUKE 11v11 NW, Start Interception, BW3 NW, Start AMid NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,2227.898918733974,11.702070709029613,BB Transition NW,19,,,,,,,,,,,NewBS D25 NW,,,From A25 DUKE,,,,,Sideline,,,,,To D25 NW,"Q2, DUKE 0 - 1  NW, Road Game, DUKE 11v11 NW, Start Interception, BW1 NW, Start D25 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,2308.299633358989,15.901345250019858,BB Transition NW,20,,,,,,,,,,,NewBS AMid NW,,,From DMid DUKE,"From D25 NW, From DMid NW",,,,Sideline,,,,,"To D25 NW, To DMid NW, To AMid NW","Road Game, DUKE 0 - 1  NW, Q2, DUKE 11v11 NW, Start Interception, BW1 NW, Start D25 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,2376.280888888889,11.014464030110958,BB Transition NW,21,,BW D25 DUKE,,,BL A25 NW,,,,,,,,,From DMid DUKE,From AMid NW,,,"Interception, Turnover",,,,,,"To AMid NW, To A25 NW","Road Game, Q2, DUKE 0 - 1  NW, DUKE 11v11 NW, BW3 NW, Start AMid NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,2394.818068043969,11.382321460001549,BB Transition NW,22,,,,,,TOW AMid DUKE,,,TO DMid NW,,,,,From DMid DUKE,From DMid NW,,,"Turnover, Ball Out",,,,,,"To AMid NW, To DMid NW, To AMid NW","Road Game, Q2, DUKE 0 - 1  NW, DUKE 11v11 NW, Start AMid NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,2694.898461139988,14.512727748900943,BB Transition NW,23,,,,,,TOW DMid DUKE,,,TO AMid NW,,,,,From D25 DUKE,,,,"Turnover, Foul Against",,,,,,To AMid NW,"Road Game, DUKE 0 - 1  NW, Q2, DUKE 11v11 NW, Start Interception, BW3 NW, Start AMid NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,2728.5954418629926,18.00384474899829,BB Transition NW,24,,BW D25 DUKE,,,BL A25 NW,,,,,,,,,From DMid DUKE,"From DMid NW, From AMid NW",,,"Duel Lost, Turnover",,,,,,"To DMid NW, To AMid NW, To A25 NW","Road Game, Q2, DUKE 0 - 1  NW, DUKE 11v11 NW, BW2 NW, Start DMid NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,2751.0459111111113,18.554216216895384,BB Transition NW,25,,,,,,TOW D25 DUKE,,,TO A25 NW,,,,,From D25 DUKE,"From DMid NW, From AMid NW",,,"Turnover, Foul Against",,,,,,"To AMid NW, To DMid NW, To AMid NW, To A25 NW","Road Game, DUKE 0 - 1  NW, Q2, DUKE 11v11 NW, Start Interception, BW3 NW, Start AMid NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,2839.9973448289616,8.69682679102334,BB Transition NW,26,,BW D25 DUKE,,,BL A25 NW,,,,,,,,Middle,From DMid DUKE,"From AMid NW, From AMid NW, From A25 NW",,"CE NW, Shot NW, Chance NW, CE NW","End Line, Turnover",,,,,To Circle NW,"To AMid NW, To A25 NW","Road Game, DUKE 0 - 1  NW, Q2, DUKE 11v11 NW, Start Interception, BW3 NW, Start AMid NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,2868.0978499529933,8.563922167007604,BB Transition NW,27,,BW AMid DUKE,,,BL DMid NW,,,,,,,,,From DMid DUKE,,,,"Interception, Turnover",,,,,,To DMid NW,"Road Game, DUKE 0 - 1  NW, Q2, DUKE 11v11 NW, Start Interception, BW2 NW, Start DMid NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,3623.4895483939817,8.243029383796056,BB Transition NW,28,,,,,,TOW A25 DUKE,,,TO D25 NW,,,,,From A25 DUKE,,,,"Turnover, Foul Against",,,,,,To D25 NW,"Road Game, Q3, DUKE 0 - 1  NW, DUKE 11v11 NW, Start D25 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,3644.3318766809834,4.191012750035952,BB Transition NW,29,,,,,,,,,,,NewBS D25 NW,,,,,,,,Free Hit,,,,,To D25 NW,"Road Game, DUKE 0 - 1  NW, Q3, DUKE 11v11 NW, Start Interception, BW1 NW, Start D25 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,3666.9015805979852,18.097237118013254,BB Transition NW,30,,BW D25 DUKE,,,BL A25 NW,,,,,,,,Left,From AMid DUKE,"From DMid NW, From AMid NW, From A25 NW, From A25 NW",,"CE NW, Shot NW, Chance NW, CE NW","End Line, Turnover",,,,,To Circle NW,"To DMid NW, To AMid NW, To A25 NW","Road Game, DUKE 0 - 1  NW, Q3, DUKE 11v11 NW, Start Interception, Start DMid NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,3784.298625049992,13.651344498014168,BB Transition NW,31,,,,,,,,,,,NewBS D25 NW,,,From A25 DUKE,,,,,Free Hit,,,,,To D25 NW,"Road Game, Q3, DUKE 0 - 1  NW, DUKE 11v11 NW, Start D25 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,4027.8987599230036,12.999741916975836,BB Transition NW,32,,,,,,TOW D25 DUKE,,,TO A25 NW,,,,Middle,From DMid DUKE,"From DMid NW, From DMid NW, From AMid NW, From A25 NW",,"CE NW, CE NW","ACE-0 NW, Turnover, Foul Against",,,,,To Circle NW,"To DMid NW, To AMid NW, To A25 NW","Road Game, DUKE 0 - 1  NW, Q3, DUKE 11v11 NW, Start Interception, Start DMid NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,4063.198238089991,13.802186125023127,BB Transition NW,33,,,,,,,,,,,,,Right,From DMid DUKE,"From AMid NW, From A25 NW, From A25 NW",,"CE NW, PC Win NW, PC Win NW, CE NW",,,,,,To Circle NW,"To AMid NW, To A25 NW","Road Game, DUKE 0 - 1  NW, Q3, DUKE 11v11 NW, Start Interception, BW3 NW, Start AMid NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,4231.299647558991,28.798106538989487,BB Transition NW,34,,BW D25 DUKE,,,BL A25 NW,,,,,,,,Left,From DMid DUKE,"From DMid NW, From D25 NW, From DMid NW, From AMid NW, From AMid NW, From A25 NW",,"CE NW, CE NW","ACE-0 NW, End Line, Turnover",,,,,To Circle NW,"To DMid NW, To D25 NW, To DMid NW, To AMid NW, To A25 NW","Road Game, DUKE 0 - 1  NW, Q3, DUKE 11v11 NW, Start Interception, Start DMid NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,4295.1383762219975,16.169919250997737,BB Transition NW,35,,BW D25 DUKE,,,BL A25 NW,,,,,,,,Left,,"From DMid NW, From DMid NW, From A25 NW, From A25 NW",,"CE NW, Shot NW, Chance NW, CE NW","End Line, Turnover",,,,,To Circle NW,"To DMid NW, To AMid NW, To A25 NW","Road Game, Q3, DUKE 0 - 1  NW, DUKE 11v11 NW, BW2 NW, Start DMid NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,4368.406677777778,2.0,BB Transition NW,36,,,,,,,,,,,NewBS D25 NW,,,,,,,,Free Hit,,,,,To D25 NW,"Road Game, Q3, DUKE 0 - 1  NW, DUKE 11v11 NW, Start D25 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,4390.69835581898,3.9874171669844145,BB Transition NW,37,,BW A25 DUKE,,,BL D25 NW,,,,,,,,,From A25 DUKE,,,,"Interception, Turnover",,,,,,To D25 NW,"DUKE 11v11 NW, Out of Conf, Road Game, Q3, Regular Season, DUKE 0 - 1  NW",,
Duke vs Northwestern SEP2,4406.909588324979,17.81530056390966,BB Transition NW,38,,,,,,TOW A25 DUKE,,,TO D25 NW,,,,,From A25 DUKE,,,,"Turnover, Ball Out",,,,,,To D25 NW,"Road Game, DUKE 0 - 1  NW, Q3, DUKE 11v11 NW, Start Interception, BW1 NW, Start D25 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,4492.298322739999,4.502000958013923,BB Transition NW,39,,,,,,,,,,,NewBS D25 NW,,,From A25 DUKE,,,,,Free Hit,,,,,To D25 NW,"Road Game, Q3, DUKE 0 - 1  NW, DUKE 11v11 NW, BW1 NW, Start D25 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,4560.595333333334,7.703090664638694,BB Transition NW,40,,,,,,TOW AMid DUKE,,,TO DMid NW,,,,,From DMid DUKE,,,,"Turnover, Ball Out",,,,,,To DMid NW,"Road Game, DUKE 0 - 2  NW, Q3, DUKE 11v11 NW, Start Interception, BW2 NW, Start DMid NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,4584.298637401974,3.7983292500157404,BB Transition NW,41,,BW A25 DUKE,,,BL D25 NW,,,,,,,,,From A25 DUKE,,,,"Duel Lost, Turnover",,,,,,To D25 NW,"Road Game, DUKE 0 - 2  NW, Q3, DUKE 11v11 NW, Start Interception, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,4612.598647774975,5.200420584006679,BB Transition NW,42,,BW AMid DUKE,,,BL DMid NW,,,,,,,,,From AMid DUKE,,,,"Duel Lost, Turnover",,,,,,To DMid NW,"DUKE 11v11 NW, Out of Conf, Road Game, Q3, Regular Season, DUKE 0 - 2  NW",,
Duke vs Northwestern SEP2,4645.851177777778,6.459200000000237,BB Transition NW,43,,,,,,TOW A25 DUKE,,,TO D25 NW,,,,,From A25 DUKE,,,,"Turnover, Foul Against",,,,,,To D25 NW,"Road Game, Q3, DUKE 0 - 2  NW, DUKE 11v11 NW, Start D25 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,4675.573522787,11.215962172974287,BB Transition NW,44,,BW AMid DUKE,,,BL DMid NW,,,,,,,,,From A25 DUKE,From D25 NW,,,"Interception, Turnover",,,,,,"To D25 NW, To DMid NW","Road Game, DUKE 0 - 2  NW, Q3, DUKE 11v11 NW, Start Interception, Start D25 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,4724.199811111112,2.0,BB Transition NW,45,,,,,,TOW A25 DUKE,,,TO D25 NW,,,,,From A25 DUKE,,,,"Turnover, Foul Against",,,,,,To D25 NW,"DUKE 11v11 NW, Out of Conf, Road Game, Q3, Regular Season, DUKE 0 - 2  NW",,
Duke vs Northwestern SEP2,5033.498478636986,7.5009937080158124,BB Transition NW,46,,BW DMid DUKE,,,BL AMid NW,,,,,,,,,From A25 DUKE,"From D25 NW, From D25 NW",,,"Interception, Turnover",,,,,,"To D25 NW, To DMid NW, To AMid NW","Road Game, Q4, DUKE 0 - 2  NW, DUKE 11v11 NW, Start D25 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,5081.299246095981,21.517294540020885,BB Transition NW,47,,,,,,,,,,,,,Right,From DMid DUKE,"From AMid NW, From A25 NW, From A25 NW",,"CE NW, PC Win NW, PC Win NW, CE NW",,,,,,To Circle NW,"To AMid NW, To A25 NW","Road Game, Q4, DUKE 0 - 2  NW, DUKE 11v11 NW, BW3 NW, Start AMid NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,5173.599074259973,11.99985076801022,BB Transition NW,48,,BW D25 DUKE,,,BL A25 NW,,,,,,,,Middle,From D25 DUKE,"From A25 NW, From A25 NW",,"CE NW, Shot NW, Chance NW, CE NW","Duel Lost, Turnover",,,,,To Circle NW,To A25 NW,"Road Game, DUKE 0 - 2  NW, Q4, DUKE 11v11 NW, Start Interception, BW4 NW, Start A25 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,5384.398209936981,46.600142915003744,BB Transition NW,49,,BW A25 DUKE,,,BL D25 NW,,,,,,,,,From D25 DUKE,"From DMid NW, From AMid NW, From DMid NW, From D25 NW",,,"Duel Lost, Turnover",,,,,,"To DMid NW, To AMid NW, To DMid NW, To D25 NW, To DMid NW","Road Game, DUKE 0 - 2  NW, Q4, DUKE 11v11 NW, Start Interception, Start DMid NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,5601.997306863001,8.903257916975235,BB Transition NW,50,,,,,,,,,,,NewBS AMid NW,,,From A25 DUKE,,,,,Sideline,,,,,"To DMid NW, To AMid NW","Road Game, Q4, DUKE 0 - 2  NW, DUKE 11v11 NW, Start DMid NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,5639.284033333333,11.416219097656722,BB Transition NW,51,,,,,,,,,,,NewBS AMid NW,,,From D25 DUKE,From DMid NW,,,,Sideline,,,,,"To DMid NW, To AMid NW","Road Game, Q4, DUKE 0 - 2  NW, DUKE 11v11 NW, Start DMid NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,5671.798365346996,19.701699916996404,BB Transition NW,52,,,,,,,,,,,,,Left,From D25 DUKE,"From AMid NW, From A25 NW, From A25 NW",,"CE NW, PC Win NW, PC Win NW, CE NW",,,,,,To Circle NW,"To AMid NW, To A25 NW","Road Game, DUKE 0 - 2  NW, Q4, DUKE 11v11 NW, Start Interception, BW3 NW, Start AMid NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,5760.29909612597,7.999779835024128,BB Transition NW,53,,BW DMid DUKE,,,BL AMid NW,,,,,,,,,From DMid DUKE,From DMid NW,,,"Duel Lost, Turnover",,,,,,"To DMid NW, To AMid NW","Road Game, Q4, DUKE 0 - 2  NW, DUKE 11v11 NW, BW2 NW, Start DMid NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,512.7940777777778,11.60535730920617,BB NW,1,,,,,,TOW D25 DUKE,,,TO A25 NW,,,BS 3,,,From AMid NW,,,"Turnover, Foul Against",,,,,,"To AMid NW, To A25 NW","Road Game, Q1, DUKE 0 - 0  NW, DUKE 11v11 NW, BW3 NW, Start AMid NW, BS3 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,540.4998696279881,18.700622011010864,BB NW,2,,,,,,,,,,,NewBS A25 NW,BS 3,,,"From AMid NW, From AMid NW, From AMid NW",,,,Free Hit,,,,,"To AMid NW, To DMid NW, To AMid NW, To A25 NW","Road Game, Q1, DUKE 0 - 0  NW, DUKE 11v11 NW, BW3 NW, Start AMid NW, BS3 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,557.6142550139724,7.917356097138736,BB NW,3,,BW D25 DUKE,,,BL A25 NW,,,,,,,BS 4,,,,,,"Duel Lost, Turnover",,,,,,To A25 NW,"Road Game, Q1, DUKE 0 - 0  NW, DUKE 11v11 NW, BW4 NW, Start A25 NW, BS4 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,620.4876530529848,19.51287361501079,BB NW,4,,,,,,,,,,,NewBS A25 NW,BS 3,Right,,"From AMid NW, From A25 NW, From A25 NW",,"CE NW, Shot NW, Chance NW, CE NW",,Sideline,,,,To Circle NW,"To AMid NW, To A25 NW","Road Game, Q1, DUKE 0 - 0  NW, DUKE 11v11 NW, BW3 NW, Start AMid NW, BS3 NW, Regular Season, Out of Conf",,
