Timeline,Start time,Duration,Row,Instance number, ,25 Build Up,Attack,BS,BS Outcome - Direct Ball Win COLG,BS Outcome - Direct Ball Win DUKE,BS Outcome - Direct turnover COLG,BS Outcome - Direct turnover DUKE,BS Outcome - In Direct Ball Win COLG,BS Outcome - In Direct Ball Win DUKE,BS Outcome - In Direct turnover COLG,BS Outcome - In Direct turnover DUKE,BS Outcome - New BS COLG,BS Outcome - New BS DUKE,Ball Start,Circle Entry,From Zone COLG,From Zone DUKE,Goal Type,Outcome +,Outcome -,Outcome Neutral,Presses,Scouting,Set Piece,Shoot Out,Shoot Out Score,Shoot Outs,Start Type COLG,Start Type DUKE,To Zone COLG,To Zone DUKE,Ungrouped,Notes,Flags
Duke_NC__Colgate_NY.SEP-18-2022,1973.2992953959917,0.0,Labels,148,,,,,,,,,,,,,,,,,,From ,,,,,,,,,,,,,,To A25 DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,1975.9523333333334,0.0,Labels,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To A25 DUKE,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,1980.9118777777778,0.0,Labels,150, ,,,,,,,,,,,,,,,Right,,From A25 DUKE,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,1983.0947222222221,0.0,Labels,151,,,,,,,,,,,,,,,,,,From A25 DUKE,,CE DUKE,ACE-0 DUKE,,,,,,,,,,,To Circle DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,1984.8334777777777,0.0,Labels,152,,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,1984.8334777777777,0.0,Labels,153,,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,To D25 COLG,,,,
Duke_NC__Colgate_NY.SEP-18-2022,1989.5998978659902,0.0,Labels,154,,,,,,,,,,,,,,,,,From D25 COLG,,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,1992.1995381999766,0.0,Labels,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid DUKE,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,2004.8994093829835,0.0,Labels,156,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To DMid DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,2010.9629590739924,0.0,Labels,157,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,2011.8993704629925,0.0,Labels,158,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,2012.6993899620065,0.0,Labels,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid COLG,,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,2020.7991941679816,0.0,Labels,160,,,,,,,,,,,,,,,,,From DMid COLG,,,,,,,,,,,,,,To AMid COLG,,,,
Duke_NC__Colgate_NY.SEP-18-2022,2022.7977419609956,0.0,Labels,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid COLG,,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,2038.2997864639776,0.0,Labels,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid COLG,,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,2039.870111111111,0.0,Labels,163,,,,,,,,,,,,,,,,,From AMid COLG,,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,2040.0970607419836,0.0,Labels,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid DUKE,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,2042.8000870959866,0.0,Labels,165,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,2052.298661919995,0.0,Labels,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid DUKE,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,2080.1180555555557,0.0,Labels,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid DUKE,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,2082.599484821986,0.0,Labels,168,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,2094.298654313989,0.0,Labels,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC DUKE,,,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,2099.3250333333335,0.0,Labels,170,,,,,,,,,,,,,,,,,,From ,,,,,,,,,,,,,,To A25 DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,2101.1394555555557,0.0,Labels,171, ,,,,,,,,,,,,,,,Right,,From A25 DUKE,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,2102.2994716449825,0.0,Labels,172,,,,,,,,,,,,,,,,,,From A25 DUKE,,CE DUKE,ACE-0 DUKE,,,,,,,,,,,To Circle DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,2103.4991513719674,0.0,Labels,173,,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,2104.798394253005,0.0,Labels,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 COLG,,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,2111.4995268899806,0.0,Labels,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 COLG,,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,2118.1000095550044,0.0,Labels,176,,,,,,,,,,,,,,,,,From D25 COLG,,,,,,,,,,,,,,To DMid COLG,,,,
Duke_NC__Colgate_NY.SEP-18-2022,2119.798694560006,0.0,Labels,177,,,,,,,,,,,,,,,,,From D25 COLG,,,,,,,,,,,,,,To AMid COLG,,,,
Duke_NC__Colgate_NY.SEP-18-2022,2122.6274222222223,0.0,Labels,178,,,,,,,,,,,,,,,,,From AMid COLG,,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,2122.798889354978,0.0,Labels,179,,,,,,,,,,,,,,,,,From AMid COLG,,,,,,,,,,,,,,,To DMid DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,2125.6973522709945,0.0,Labels,180,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,2130.69838489401,0.0,Labels,181,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,2131.899200523979,0.0,Labels,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid COLG,,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,2135.6979452230034,0.0,Labels,183,,,,,,,,,,,,,,,,,From DMid COLG,,,,,,,,,,,,,,To D25 COLG,,,,
Duke_NC__Colgate_NY.SEP-18-2022,2152.3975111111113,0.0,Labels,184,,,,,,,,,,,,,,,,,From D25 COLG,,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,2152.3975111111113,0.0,Labels,185,,,,,,,,,,,,,,,,,From D25 COLG,,,,,,,,,,,,,,,To AMid DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,2153.4891501010015,0.0,Labels,186,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,2156.047511111111,0.0,Labels,187, ,,,,,,,,,,,,,,,Right,,From A25 DUKE,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,2158.898608659993,0.0,Labels,188,,,,,,,,,,,,,,,,,,From A25 DUKE,,CE DUKE,ACE-0 DUKE,,,,,,,,,,,To Circle DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,2160.1991124299725,0.0,Labels,189,,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,2161.8987282619914,0.0,Labels,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 COLG,,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,2162.8629666666666,0.0,Labels,191,,,,,,,,,,,,,,,,,From D25 COLG,,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,2162.8629666666666,0.0,Labels,192,,,,,,,,,,,,,,,,,From D25 COLG,,,,,,,,,,,,,,,To A25 DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,2165.064533333333,0.0,Labels,193, ,,,,,,,,,,,,,,,Right,,From A25 DUKE,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,2168.4127777777776,0.0,Labels,194,,,,,,,,,,,,,,,,,,From A25 DUKE,,CE DUKE,ACE-0 DUKE,,,,,,,,,,,To Circle DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,2168.9989100809653,0.0,Labels,195,,,,,,,,,,,,,,,,,,From A25 DUKE,,"CE DUKE, PC Win DUKE",,,,,,,,,,,,To Circle DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,2214.545377777778,0.0,Labels,196,,,,,,,,,,,,,,,,,,,,,,,,,PC,,,,,,,,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,2218.9377418379618,0.0,Labels,197,,,,,,,,,,,,,,,,,,,PC,"Goal DUKE, ",,,,,,,,,,,,To Circle DUKE,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,2242.899618303962,0.0,Labels,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid COLG,,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,2245.998747883002,0.0,Labels,199,,,,,,,,,,,,,,,,,From DMid COLG,,,,,,,,,,,,,,To AMid COLG,,,,
Duke_NC__Colgate_NY.SEP-18-2022,2247.315922222222,0.0,Labels,200,,,,,,,,,,,,,,,,,From DMid COLG,,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,2247.315922222222,0.0,Labels,201,,,,,,,,,,,,,,,,,From AMid COLG,,,,,,,,,,,,,,,To DMid DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,2250.0988783280022,0.0,Labels,202,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,2256.0988729550095,0.0,Labels,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid DUKE,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,2265.699283612987,0.0,Labels,204,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,2268.915722222222,0.0,Labels,205, ,,,,,,,,,,,,,,,Right,,From A25 DUKE,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,2274.5233846390006,0.0,Labels,206,,,,,,,,,,,,,,,,,,From A25 DUKE,,CE DUKE,ACE-0 DUKE,,,,,,,,,,,To Circle DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,2278.1390239219845,0.0,Labels,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To A25 DUKE,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,2282.1302333333333,0.0,Labels,208, ,,,,,,,,,,,,,,,Right,,From A25 DUKE,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,2283.7423342929833,0.0,Labels,209,,,,,,,,,,,,,,,,,,From A25 DUKE,,CE DUKE,ACE-0 DUKE,,,,,,,,,,,To Circle DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,2288.599602903997,0.0,Labels,210,,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,2475.774,0.0,Labels,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid COLG,,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,2478.658711111111,0.0,Labels,212,,,,,,,,,,,,,,,,,From DMid COLG,,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,2478.697975509972,0.0,Labels,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid DUKE,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,2482.998975789986,0.0,Labels,214,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,2488.8907801579953,0.0,Labels,215,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,2489.0224,0.0,Labels,216,,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,2489.0224,0.0,Labels,217,,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,To D25 COLG,,,,
Duke_NC__Colgate_NY.SEP-18-2022,2489.998575779984,0.0,Labels,218,,,,,,,,,,,,,,,,,From D25 COLG,,,,,,,,,,,,,,To DMid COLG,,,,
Duke_NC__Colgate_NY.SEP-18-2022,2493.1992414879896,0.0,Labels,219,,,,,,,,,,,,,,,,,From DMid COLG,,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,2494.598549436976,0.0,Labels,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid DUKE,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,2500.7994165079813,0.0,Labels,221,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,2505.4983495459815,0.0,Labels,222,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To DMid DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,2515.697775313983,0.0,Labels,223,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To D25 DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,2518.7979419679727,0.0,Labels,224,,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To DMid DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,2521.498513600012,0.0,Labels,225,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,2525.259522222222,0.0,Labels,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid DUKE,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,2528.9988418059675,0.0,Labels,227,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To DMid DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,2533.6990992780084,0.0,Labels,228,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,2537.697807051986,0.0,Labels,229,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,2538.639077777778,0.0,Labels,230,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,2538.639077777778,0.0,Labels,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 COLG,,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,2540.842,0.0,Labels,232,,,,,,,,,,,,,,,,,From D25 COLG,,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,2540.842,0.0,Labels,233,,,,,,,,,,,,,,,,,From D25 COLG,,,,,,,,,,,,,,,To A25 DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,2685.598534777991,0.0,Labels,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To A25 DUKE,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,2704.9469864569974,0.0,Labels,235,,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,To AMid DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,2719.5996434009908,0.0,Labels,236,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To DMid DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,2723.299233631997,0.0,Labels,237,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,2729.1978353119866,0.0,Labels,238,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To DMid DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,2741.9992476899824,0.0,Labels,239,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,2744.2799480429862,0.0,Labels,240,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,2750.8576333333335,0.0,Labels,241, ,,,,,,,,,,,,,,,Left,,From A25 DUKE,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,2753.498913849969,0.0,Labels,242,,,,,,,,,,,,,,,,,,From A25 DUKE,,CE DUKE,ACE-0 DUKE,,,,,,,,,,,To Circle DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,2754.9978745089625,0.0,Labels,243,,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,2757.9808919689767,0.0,Labels,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 COLG,,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,2768.197844016984,0.0,Labels,245,,,,,,,,,,,,,,,,,From D25 COLG,,,,,,,,,,,,,,To DMid COLG,,,,
Duke_NC__Colgate_NY.SEP-18-2022,2772.498773504988,0.0,Labels,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid COLG,,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,2784.285155555556,0.0,Labels,247,,,,,,,,,,,,,,,,,From DMid COLG,,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,2784.285155555556,0.0,Labels,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid DUKE,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,2788.0985984759827,0.0,Labels,249,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,2790.998468540994,0.0,Labels,250, ,,,,,,,,,,,,,,,Right,,From A25 DUKE,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,2792.1658444444442,0.0,Labels,251,,,,,,,,,,,,,,,,,,From A25 DUKE,,Circle Pass DUKE,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,2794.898736261998,0.0,Labels,252,,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,2796.5985600619724,0.0,Labels,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 COLG,,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,2814.7051823429915,0.0,Labels,254,,,,,,,,,,,,,,,,,From D25 COLG,,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,2815.89946440796,0.0,Labels,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid DUKE,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,2818.3150666666666,0.0,Labels,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid DUKE,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,2821.1985424889895,0.0,Labels,257,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,2826.199061679988,0.0,Labels,258,,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,2826.4539222222224,0.0,Labels,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 COLG,,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,2831.2986509839784,0.0,Labels,260,,,,,,,,,,,,,,,,,From D25 COLG,,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,2832.598956922004,0.0,Labels,261,,,,,,,,,,,,,,,,,From D25 COLG,,,,,,,,,,,,,,,To A25 DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,2838.2988611149894,0.0,Labels,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To A25 DUKE,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,2848.86864929701,0.0,Labels,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To A25 DUKE,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,2860.798011866978,0.0,Labels,264,,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,2862.898099790984,0.0,Labels,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 COLG,,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,2879.6996395989786,0.0,Labels,266,,,,,,,,,,,,,,,,,From D25 COLG,,,,,,,,,,,,,,To DMid COLG,,,,
Duke_NC__Colgate_NY.SEP-18-2022,2886.6546,0.0,Labels,267,,,,,,,,,,,,,,,,,From DMid COLG,,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,2886.6546,0.0,Labels,268,,,,,,,,,,,,,,,,,From DMid COLG,,,,,,,,,,,,,,,To AMid DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,2887.1991733569903,0.0,Labels,269,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,2889.085377777778,0.0,Labels,270, ,,,,,,,,,,,,,,,Middle,,From A25 DUKE,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,2890.4957222222224,0.0,Labels,271,,,,,,,,,,,,,,,,,,From A25 DUKE,,"CE DUKE, Chance DUKE, Shot DUKE",,,,,,,,,,,,To Circle DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,2890.4957222222224,0.0,Labels,272,,,,,,,,,,,,,,,,,,From A25 DUKE,ACE,"Goal DUKE, CE DUKE",,,,,,,,,,,,To Circle DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,2921.637,0.0,Labels,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid COLG,,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,2927.199881469002,0.0,Labels,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid COLG,,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,2929.7981297399747,0.0,Labels,275,,,,,,,,,,,,,,,,,From DMid COLG,,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,2930.7991816630033,0.0,Labels,276,,,,,,,,,,,,,,,,,From DMid COLG,,,,,,,,,,,,,,,To DMid DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,2955.898473836996,0.0,Labels,277,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,2958.571233050965,0.0,Labels,278,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,2963.9376444444442,0.0,Labels,279,,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,2963.9376444444442,0.0,Labels,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 COLG,,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,2966.8975247619924,0.0,Labels,281,,,,,,,,,,,,,,,,,From D25 COLG,,,,,,,,,,,,,,To DMid COLG,,,,
Duke_NC__Colgate_NY.SEP-18-2022,2975.229766666667,0.0,Labels,282,,,,,,,,,,,,,,,,,From DMid COLG,,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,2975.229766666667,0.0,Labels,283,,,,,,,,,,,,,,,,,From DMid COLG,,,,,,,,,,,,,,,To DMid DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,2977.4995519549952,0.0,Labels,284,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,2990.8976074689963,0.0,Labels,285,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,2996.174011111111,0.0,Labels,286, ,,,,,,,,,,,,,,,Left,,From A25 DUKE,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,3002.598100471999,0.0,Labels,287,,,,,,,,,,,,,,,,,,From A25 DUKE,,CE DUKE,ACE-0 DUKE,,,,,,,,,,,To Circle DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,3003.1095666666665,0.0,Labels,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To A25 DUKE,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,3008.3050333333335,0.0,Labels,289, ,,,,,,,,,,,,,,,Left,,From A25 DUKE,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,3009.1991666666668,0.0,Labels,290,,,,,,,,,,,,,,,,,,From A25 DUKE,ACE,"Goal DUKE, CE DUKE",,,,,,,,,,,,To Circle DUKE,,,
Duke_NC__Colgate_NY.SEP-18-2022,3050.0979611249777,0.0,Labels,291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid COLG,,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,3052.597886422012,0.0,Labels,292,,,,,,,,,,,,,,,,,From DMid COLG,,,,,,,,,,,,,,To D25 COLG,,,,
Duke_NC__Colgate_NY.SEP-18-2022,3060.699206568011,0.0,Labels,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 COLG,,", ",,
Duke_NC__Colgate_NY.SEP-18-2022,3069.2986181710103,0.0,Labels,294,,,,,,,,,,,,,,,,,From D25 COLG,,,,,,,,,,,,,,To DMid COLG,,,,
Duke_NC__Colgate_NY.SEP-18-2022,3070.36554723997,0.0,Labels,295,,,,,,,,,,,,,,,,,From DMid COLG,,,,,,,,,,,,,,To AMid COLG,,,,
Duke_NC__Colgate_NY.SEP-18-2022,3075.5254333333332,0.0,Labels,296,,,,,,,,,,,,,,,,,From AMid COLG,,,,,,,,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,3075.5254333333332,0.0,Labels,297,,,,,,,,,,,,,,,,,From AMid COLG,,,,,,,,,,,,,,,To DMid DUKE,,,
