Timeline,Start time,Duration,Row,Instance number, ,25 Build Up,Attack,BB,BS,BS Outcome - Direct Ball Win DUKE,BS Outcome - Direct Ball Win Duke,BS Outcome - Direct Ball Win RUTG,BS Outcome - Direct Ball Win Rutgers,BS Outcome - Direct turnover DUKE,BS Outcome - Direct turnover Duke,BS Outcome - Direct turnover RUTG,BS Outcome - Direct turnover Rutgers,BS Outcome - In Direct Ball Win DUKE,BS Outcome - In Direct Ball Win Duke,BS Outcome - In Direct Ball Win RUTG,BS Outcome - In Direct Ball Win Rutgers,BS Outcome - In Direct turnover DUKE,BS Outcome - In Direct turnover Duke,BS Outcome - In Direct turnover RUTG,BS Outcome - In Direct turnover Rutgers,BS Outcome - New BS DUKE,BS Outcome - New BS Duke,BS Outcome - New BS RUTG,BS Outcome - New BS Rutgers,Ball Position,Ball Start,Build Zone,Circle Entry,Circle Zone,Eliminations,From Zone DUKE,From Zone Duke,From Zone RUTG,From Zone Rutgers,Goal Type,Neutral,Outcome +,Outcome -,Outcome Neutral,Presses,Result,Scouting,Set Piece,Shoot Out,Shoot Out Score,Shoot Outs,Shot Selection,Start Type DUKE,Start Type Duke,Start Type RUTG,Start Type Rutgers,Target,To Zone DUKE,To Zone Duke,To Zone RUTG,To Zone Rutgers,Ungrouped,Notes,Flags
260822 Rutgers v Duke,1944.352215556,16.285595736333562,Goal RUTG,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,From RUTG A25,,ACE,,"Goal RUTG, CE RUTG",,,,,,,,,,,,,,,,,,To Circle RUTG,,"Home Game, Q2, RUTG 0 - DUKE 1, VC Game 1, BW4 RUTG, Start RUTG A25, BH, Regular Season, Out of Conf",,
260822 Rutgers v Duke,1002.6154834729998,16.0,Circle Pass RUTG,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,,,,,,"From RUTG A25, From RUTG A25, From RUTG A25",,,,"Circle Pass RUTG, CE RUTG, CE RUTG, CE RUTG, PC Win RUTG, CE RUTG, PC Win RUTG",,,,,,,,,,,,,,,,,,"To Circle RUTG, To Circle RUTG",,"Home Game, Q1, RUTG 0 - DUKE 0, VC Game 1, BH, BS4 RUTG, Start RUTG A25, Regular Season, Out of Conf",,
260822 Rutgers v Duke,1631.9628761143333,16.0,Circle Pass RUTG,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,Centre,,,,,,"From RUTG A25, From RUTG A25",,,,"Circle Pass RUTG, CE RUTG, CE RUTG",,,,,,,,,,,,,,,,,,To Circle RUTG,,"Home Game, Q2, RUTG 0 - DUKE 0, VC Game 1, BW3 RUTG, Start RUTG AMid, BH, Regular Season, Out of Conf",,
260822 Rutgers v Duke,2029.5773691176666,16.0,Circle Pass RUTG,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,Left,,,,,,"From RUTG A25, From RUTG A25",,,,"Circle Pass RUTG, CE RUTG, CE RUTG",,,,,,,,,,,,,,,,,,To Circle RUTG,,"Home Game, Q2, RUTG 1 - DUKE 1, VC Game 1, Start RUTG AMid, BH, BS3 RUTG, Regular Season, Out of Conf",,
260822 Rutgers v Duke,2214.2039823239998,16.0,Circle Pass RUTG,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,From RUTG A25,,,,Circle Pass RUTG,,,,,,,,,,,,,,,,,,,,"Home Game, Q2, RUTG 1 - DUKE 1, VC Game 1, BH, BS4 RUTG, Start RUTG D25, Regular Season, Out of Conf",,
260822 Rutgers v Duke,4628.297246453998,16.0,Circle Pass RUTG,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,Centre,,,,,,"From RUTG A25, From RUTG A25",,,,"Circle Pass RUTG, CE RUTG, CE RUTG",,,,,,,,,,,,,,,,,,To Circle RUTG,,"Home Game, Q4, RUTG 1 - DUKE 1, VC Game 1, BH, BS2 RUTG, Start RUTG AMid, Regular Season, Out of Conf",,
260822 Rutgers v Duke,4692.497394219999,16.0,Circle Pass RUTG,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,Centre,,,,,,"From RUTG A25, From RUTG A25",,,,"Circle Pass RUTG, CE RUTG, CE RUTG",,,,,,,,,,,,,,,,,,To Circle RUTG,,"Home Game, Q4, RUTG 1 - DUKE 1, VC Game 1, BH, BS3 RUTG, Start RUTG A25, Regular Season, Out of Conf",,
260822 Rutgers v Duke,5362.497413808999,16.0,Circle Pass RUTG,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,,,,,,"From RUTG A25, From RUTG A25",,,,"Circle Pass RUTG, CE RUTG, CE RUTG",,,,,,,,,,,,,,,,,,To Circle RUTG,,"Home Game, Q4, RUTG 1 - DUKE 1, VC Game 1, BH, BS3 RUTG, Start RUTG DMid, Regular Season, Out of Conf",,
260822 Rutgers v Duke,5402.598518816,16.0,Circle Pass RUTG,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,Centre,,,,,,"From RUTG A25, From RUTG A25",,,,"Circle Pass RUTG, CE RUTG, CE RUTG",,,,,,,,,,,,,,,,,,To Circle RUTG,,"Home Game, Q4, RUTG 1 - DUKE 1, VC Game 1, BH, BS4 RUTG, Start RUTG A25, Regular Season, Out of Conf",,
260822 Rutgers v Duke,6816.619736698998,16.0,Circle Pass RUTG,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,Centre,,,,,,"From RUTG A25, From RUTG A25",,,,"Circle Pass RUTG, CE RUTG, CE RUTG",,,,,,,,,,,,,,,,,,To Circle RUTG,,"Home Game, Q5, BW4 RUTG, VC Game 1, RUTG 1 - DUKE 1, BH, Start RUTG A25, Regular Season, Out of Conf",,
260822 Rutgers v Duke,6830.9972551409965,16.0,Circle Pass RUTG,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,Centre,,,,,,"From RUTG A25, From RUTG A25",,,,"Circle Pass RUTG, CE RUTG, CE RUTG",,,,,,,,,,,,,,,,,,To Circle RUTG,,"Home Game, Q5, Start LC RUTG, VC Game 1, RUTG 1 - DUKE 1, BH, Start LC RUTG, Regular Season, Out of Conf",,
260822 Rutgers v Duke,7289.396978009999,16.0,Circle Pass RUTG,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,,,,,,"From RUTG A25, From RUTG A25",,,,"Circle Pass RUTG, CE RUTG, CE RUTG",,,,,,,,,,,,,,,,,,To Circle RUTG,,"Home Game, Q6, RUTG 1 - DUKE 1, VC Game 1, BH, BS3 RUTG, Start RUTG A25, Regular Season, Out of Conf",,
260822 Rutgers v Duke,1063.758309778,8.0,Chance RUTG,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Middle,,,,,,,,"Shot RUTG, Chance RUTG",,Long Corner,,,,,,,,,,,,,,,,"To Circle RUTG, To Circle RUTG",,"Q1, Home Game, RUTG 0 - DUKE 0, VC Game 1, PC, BH, Regular Season, Out of Conf",,
260822 Rutgers v Duke,1521.4256543079996,7.917167045000497,Chance RUTG,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Middle,,,,,,,,"Shot RUTG, Chance RUTG",,,,,,,,,,,,,,,,,,"To Circle RUTG, To Circle RUTG",,"Q2, Home Game, RUTG 0 - DUKE 0, VC Game 1, PC, BH, Regular Season, Out of Conf",,
260822 Rutgers v Duke,1951.488392467333,8.0,Chance RUTG,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"From RUTG A25, From RUTG A25",,ACE,,"CE RUTG, Shot RUTG, Chance RUTG, CE RUTG, Goal RUTG, CE RUTG",,,,,,,,,,,,,,,,,,"To Circle RUTG, To Circle RUTG",,"Home Game, Q2, RUTG 0 - DUKE 1, VC Game 1, BW4 RUTG, Start RUTG A25, BH, Regular Season, Out of Conf",,
260822 Rutgers v Duke,4703.396672581,8.0,Chance RUTG,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBL,,,,"From RUTG A25, From RUTG A25",,,,"Chance RUTG, Shot RUTG, CE RUTG, CE RUTG, CE RUTG",,,,,,,,,,,,,,,,,,"To Circle RUTG, To Circle RUTG",,"Home Game, Q4, RUTG 1 - DUKE 1, VC Game 1, BH, BS3 RUTG, Start RUTG A25, Regular Season, Out of Conf",,
260822 Rutgers v Duke,6570.898525652999,8.0,Chance RUTG,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,From RUTG A25,,,,"Chance RUTG, Shot RUTG, CE RUTG",,,,,,,,,,,,,,,,,,To Circle RUTG,,"Home Game, Q5, BW3 RUTG, VC Game 1, RUTG 1 - DUKE 1, Start RUTG AMid, BH, Regular Season, Out of Conf",,
260822 Rutgers v Duke,6572.698276646,8.0,Chance RUTG,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,From RUTG A25,,,,"Chance RUTG, Shot RUTG, CE RUTG",,,,,,,,,,,,,,,,,,To Circle RUTG,,"Home Game, Q5, BW3 RUTG, VC Game 1, RUTG 1 - DUKE 1, Start RUTG AMid, BH, Regular Season, Out of Conf",,
260822 Rutgers v Duke,1000.919072199,18.95304934000012,CE RUTG,1, ,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,Right,,,,,"From RUTG A25, From RUTG A25",,,,"CE RUTG, CE RUTG, PC Win RUTG, CE RUTG, PC Win RUTG",,,,,,,,,,,,,,,,,,"To Circle RUTG, To Circle RUTG",,"Home Game, RUTG 0 - DUKE 0, Q1, VC Game 1, BH, Start RUTG A25, BS4 RUTG, Regular Season, Out of Conf, , ",,
260822 Rutgers v Duke,1441.293051169,20.654787557666396,CE RUTG,2, ,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,Right,,,,,"From RUTG A25, From RUTG A25, From RUTG A25",,,,"CE RUTG, CE RUTG, CE RUTG, CE RUTG, PC Win RUTG, CE RUTG, PC Win RUTG",ACE-0 RUTG,,,,,,,,,,,,,,,,,"To Circle RUTG, To Circle RUTG, To Circle RUTG",,"Home Game, RUTG 0 - DUKE 0, Q2, VC Game 1, BH, BS2 RUTG, Start RUTG D25, Regular Season, Out of Conf, , ",,
260822 Rutgers v Duke,1630.1550960493332,20.363425965333136,CE RUTG,3, ,,,,,BW DUKE D25,,,,,,BL RUTG A25,,,,,,,,,,,,,,,,Centre,Middle,,,,,From RUTG A25,,,,CE RUTG,"Turnover, Duel Lost",,,,,,,,,,,,,,,,,To Circle RUTG,,"Home Game, RUTG 0 - DUKE 0, Q2, VC Game 1, BW3 RUTG, BH, Start RUTG AMid, Regular Season, Out of Conf, , ",,
260822 Rutgers v Duke,1938.6705942486667,21.96721704366678,CE RUTG,4, ,,,,,,,,,,,,,,,,,,,,,,,,,,,Centre,Middle,,,,,"From RUTG A25, From RUTG A25, From RUTG A25, From RUTG A25",,ACE,,"CE RUTG, CE RUTG, CE RUTG, CE RUTG, CE RUTG, Shot RUTG, Chance RUTG, CE RUTG, Goal RUTG, CE RUTG",ACE-0 RUTG,,,,,,,,,,,,,,,,,"To Circle RUTG, To Circle RUTG, To Circle RUTG, To Circle RUTG",,"Home Game, RUTG 0 - DUKE 1, Q2, VC Game 1, BW4 RUTG, BH, Start RUTG A25, Regular Season, Out of Conf, , ",,
260822 Rutgers v Duke,2027.9148372896666,18.72295558166661,CE RUTG,5, ,,,,,,,,,,,,,,,,,,,,,,,NewBS RUTG A25,,,,Left,Left,,,,,From RUTG A25,,,,CE RUTG,,Long Corner,,,,,,,,,,,,,,,,To Circle RUTG,,"Home Game, RUTG 1 - DUKE 1, Q2, VC Game 1, BH, BS3 RUTG, Start RUTG AMid, Regular Season, Out of Conf, , ",,
260822 Rutgers v Duke,2213.076954029333,19.66585583866663,CE RUTG,6, ,,,,,,,,,,,,,TOW DUKE D25,,,,,,TO RUTG A25,,,,,,,,Right,Right,,,,,From RUTG A25,,,,CE RUTG,"Foul Against, Turnover",,,,,,,,,,,,,,,,,To Circle RUTG,,"Home Game, Q2, RUTG 1 - DUKE 1, VC Game 1, Start RUTG D25, BH, BS4 RUTG, Regular Season, Out of Conf, , ",,
260822 Rutgers v Duke,3076.2792169216664,20.71954272766743,CE RUTG,7, ,,,,,,,,,,,,,,,,,,,,,,,NewBS RUTG A25,,,,Centre,Middle,,,,,"From RUTG A25, From RUTG A25",,,,"CE RUTG, CE RUTG, CE RUTG",ACE-0 RUTG,Long Corner,,,,,,,,,,,,,,,,"To Circle RUTG, To Circle RUTG",,"Home Game, Q3, RUTG 1 - DUKE 1, VC Game 1, BW3 RUTG, Start RUTG AMid, BH, Regular Season, Out of Conf, , ",,
260822 Rutgers v Duke,3097.720988994666,19.477673641667025,CE RUTG,8, ,,,,,,,,,,,,,,,,,,,,,,,,,,,Left,Left,,,,,"From RUTG A25, From RUTG A25, From RUTG A25",,,,"CE RUTG, CE RUTG, CE RUTG, CE RUTG, PC Win RUTG, CE RUTG, PC Win RUTG",ACE-0 RUTG,,,,,,,,,,,,,,,,,"To Circle RUTG, To Circle RUTG, To Circle RUTG",,"Home Game, Q3, Start LC RUTG, VC Game 1, RUTG 1 - DUKE 1, BH, Start LC RUTG, Regular Season, Out of Conf, , ",,
260822 Rutgers v Duke,3806.9527812823326,18.49773209433397,CE RUTG,9, ,,,,,,,,,,,,,TOW DUKE D25,,,,,,TO RUTG A25,,,,,,,,Centre,Middle,,,,,"From RUTG A25, From RUTG A25",,,,"CE RUTG, CE RUTG, CE RUTG","ACE-0 RUTG, Foul Against, Turnover",,,,,,,,,,,,,,,,,"To Circle RUTG, To Circle RUTG",,"Home Game, RUTG 1 - DUKE 1, Q3, VC Game 1, BW2 RUTG, BH, Start RUTG DMid, Regular Season, Out of Conf, , ",,
260822 Rutgers v Duke,4626.569992077999,17.627890187001867,CE RUTG,10, ,,,,,BW DUKE D25,,,,,,BL RUTG A25,,,,,,,,,,,,,,,,Centre,Middle,,,,,From RUTG A25,,,,CE RUTG,"Interception, Turnover",,,,,,,,,,,,,,,,,To Circle RUTG,,"Home Game, RUTG 1 - DUKE 1, Q4, VC Game 1, BH, BS2 RUTG, Start RUTG AMid, Regular Season, Out of Conf, , ",,
260822 Rutgers v Duke,4666.098283172998,18.89877837000131,CE RUTG,11, ,,,,,BW DUKE D25,,,,,,BL RUTG A25,,,,,,,,,,,,,,,,Left,Left,,,,,"From RUTG A25, From RUTG A25",,,,"CE RUTG, CE RUTG, CE RUTG","ACE-0 RUTG, Interception, Turnover",,,,,,,,,,,,,,,,,"To Circle RUTG, To Circle RUTG",,"Home Game, Q4, BW3 RUTG, VC Game 1, RUTG 1 - DUKE 1, Start RUTG AMid, BH, Regular Season, Out of Conf, , ",,
260822 Rutgers v Duke,4690.854838794999,21.480620351000653,CE RUTG,12, ,,,,,,,,,,,,,TOW DUKE D25,,,,,,TO RUTG A25,,,,,,,,Centre,Middle,RBL,,,,"From RUTG A25, From RUTG A25, From RUTG A25",,,,"CE RUTG, CE RUTG, Chance RUTG, Shot RUTG, CE RUTG, CE RUTG, CE RUTG","Turnover, Foul Against",,,,,,,,,,,,,,,,,"To Circle RUTG, To Circle RUTG, To Circle RUTG",,"Home Game, Q4, RUTG 1 - DUKE 1, VC Game 1, Start RUTG A25, BH, BS3 RUTG, Regular Season, Out of Conf, , ",,
260822 Rutgers v Duke,5360.414549900999,22.185359721001987,CE RUTG,13, ,,,,,,,,,,,,,,,,,,,,,,,NewBS RUTG A25,,,,Right,Right,,,,,From RUTG A25,,,,CE RUTG,,Long Corner,,,,,,,,,,,,,,,,To Circle RUTG,,"Home Game, Q4, RUTG 1 - DUKE 1, VC Game 1, BH, BS3 RUTG, Start RUTG DMid, Regular Season, Out of Conf, , ",,
260822 Rutgers v Duke,5401.497485206999,18.098706128999765,CE RUTG,14, ,,,,,,,,,,,,,TOW DUKE D25,,,,,,TO RUTG A25,,,,,,,,Centre,Middle,,,,,From RUTG A25,,,,CE RUTG,"Turnover, Foul Against",,,,,,,,,,,,,,,,,To Circle RUTG,,"Home Game, Q4, RUTG 1 - DUKE 1, VC Game 1, BH, BS4 RUTG, Start RUTG A25, Regular Season, Out of Conf, , ",,
260822 Rutgers v Duke,6239.1956369909985,21.70513636600026,CE RUTG,15, ,,,,,,,,,,,,,,,,,,,,,,,,,,,Centre,Middle,,,,,"From RUTG A25, From RUTG A25, From RUTG A25",,,,"CE RUTG, CE RUTG, CE RUTG, PC Win RUTG, CE RUTG, CE RUTG, PC Win RUTG",ACE-0 RUTG,,,,,,,,,,,,,,,,,"To Circle RUTG, To Circle RUTG, To Circle RUTG",,"Home Game, Q5, BW1 RUTG, VC Game 1, RUTG 1 - DUKE 1, Start RUTG D25, BH, Regular Season, Out of Conf, , ",,
260822 Rutgers v Duke,6558.104913949998,26.36721377900085,CE RUTG,16, ,,,,,BW DUKE D25,,,,,,BL RUTG A25,,,,,,,,,,,,,,,,Right,Right,,,,,"From RUTG A25, From RUTG A25, From RUTG A25, From RUTG A25",,,,"CE RUTG, CE RUTG, CE RUTG, CE RUTG, Chance RUTG, Shot RUTG, CE RUTG, CE RUTG, Chance RUTG, Shot RUTG, CE RUTG","ACE-0 RUTG, Turnover, Duel Lost",,,,,,,,,,,,,,,,,"To Circle RUTG, To Circle RUTG, To Circle RUTG, To Circle RUTG",,"Home Game, Q5, BW3 RUTG, VC Game 1, RUTG 1 - DUKE 1, Start RUTG AMid, BH, Regular Season, Out of Conf, , ",,
260822 Rutgers v Duke,6814.58172791,22.548918262999905,CE RUTG,17, ,,,,,,,,,,,,,,,,,,,,,,,NewBS RUTG A25,,,,Centre,Middle,Middle,,,,"From RUTG A25, From RUTG A25",,,,"CE RUTG, CE RUTG, CE RUTG",,Long Corner,,,,,,,,,,,,,,,,"To Circle RUTG, To Circle RUTG",,"Home Game, Q5, BW4 RUTG, VC Game 1, RUTG 1 - DUKE 1, Start RUTG A25, BH, Regular Season, Out of Conf, , ",,
260822 Rutgers v Duke,6829.310678063,19.586308096999346,CE RUTG,18,,,,,,BW DUKE D25,,,,,,BL RUTG A25,,,,,,,,,,,,,,,,Centre,,,,,,From RUTG A25,,,,CE RUTG,"Turnover, Duel Lost",,,,,,,,,,,,,,,,,To Circle RUTG,,"Home Game, Q5, Start LC RUTG, VC Game 1, RUTG 1 - DUKE 1, BH, Start LC RUTG, Regular Season, Out of Conf",,
260822 Rutgers v Duke,6942.097262940997,28.79870484500043,CE RUTG,19, ,,,,,BW DUKE D25,,,,,,BL RUTG A25,,,,,,,,,,,,,,,,Right,Middle,,,,,"From RUTG A25, From RUTG A25",,,,"CE RUTG, CE RUTG, CE RUTG","ACE-0 RUTG, Turnover, Duel Lost",,,,,,,,,,,,,,,,,"To Circle RUTG, To Circle RUTG",,"Home Game, Q5, Start LC RUTG, VC Game 1, RUTG 1 - DUKE 1, BH, Start LC RUTG, Regular Season, Out of Conf, , ",,
260822 Rutgers v Duke,7287.997804650997,25.798860373000025,CE RUTG,20, ,,,,,BW DUKE D25,,,,,,BL RUTG A25,,,,,,,,,,,,,,,,Right,Right,,,,,From RUTG A25,,,,CE RUTG,"End Line, Turnover",,,,,,,,,,,,,,,,,To Circle RUTG,,"Home Game, Q6, RUTG 1 - DUKE 1, VC Game 1, Start RUTG A25, BH, BS3 RUTG, Regular Season, Out of Conf, , ",,
260822 Rutgers v Duke,7466.197463889999,21.808639902000323,CE RUTG,21, ,,,,,BW DUKE D25,,,,,,BL RUTG A25,,,,,,,,,,,,,,,,Left,Middle,,,,,"From RUTG AMid, From RUTG A25",,,,"CE RUTG, CE RUTG, CE RUTG","ACE-0 RUTG, Turnover, Duel Lost",,,,,,,,,,,,,,,,,"To Circle RUTG, To Circle RUTG",,"Home Game, Q6, RUTG 1 - DUKE 1, VC Game 1, BH, BS1 RUTG, Start RUTG D25, Regular Season, Out of Conf, , ",,
260822 Rutgers v Duke,7493.696368469999,20.91287270599969,CE RUTG,22," ,  ",,,,,,,,,,,,,,,,,,,,,,,NewBS RUTG A25,,,,Right,"Right, Right",,,,,"From RUTG A25, From RUTG A25",,,,"CE RUTG, CE RUTG, CE RUTG",ACE-0 RUTG,Long Corner,,,,,,,,,,,,,,,,"To Circle RUTG, To Circle RUTG",,"Home Game, Q6, RUTG 1 - DUKE 1, VC Game 1, BH, BS3 RUTG, Start RUTG A25, Regular Season, Out of Conf, , , , ",,
260822 Rutgers v Duke,138.25130276066665,3.964494336666718,BB Transition RUTG,1,,,,,,BW DUKE AMid,,,,,,BL RUTG DMid,,,,,,,,,,,,,,,,,,,,From DUKE DMid,,,,,,,"Turnover, Duel Lost",,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, Q1, RUTG 0 - DUKE 0, VC Game 1, Start Interception, BW3 DUKE, BH, Regular Season, Out of Conf",,
260822 Rutgers v Duke,161.40066230633326,4.114757646999976,BB Transition RUTG,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"From DUKE AMid, From DUKE AMid",,,,,,,"Turnover, Duel Lost",,,,,,,,,,,,,,,,,"To DMid RUTG, To AMid RUTG",,"Home Game, RUTG 0 - DUKE 0, Q1, VC Game 1, BH, Start DUKE AMid, BS3 DUKE, Regular Season, Out of Conf",,
260822 Rutgers v Duke,186.19471599000002,16.8564105636666,BB Transition RUTG,3,,,,,,,,,,,,,,,,,,,,,,,,NewBS RUTG D25,,,,,,,,From DUKE A25,,,,,,,,Sideline,,,,,,,,,,,,,,,,To D25 RUTG,,"Home Game, RUTG 0 - DUKE 0, Q1, VC Game 1, BW2 DUKE, BH, Start RUTG D25, Regular Season, Out of Conf",,
260822 Rutgers v Duke,285.4999648813333,8.284749854999973,BB Transition RUTG,4,,,,,,BW DUKE AMid,,,,,,BL RUTG DMid,,,,,,,,,,,,,,,,,,,,From DUKE DMid,,From RUTG AMid,,,,,"Turnover, Duel Lost",,,,,,,,,,,,,,,,,"To AMid RUTG, To DMid RUTG",,"Home Game, Q1, RUTG 0 - DUKE 0, VC Game 1, Start Interception, BW1 DUKE, BH, Start RUTG AMid, Regular Season, Out of Conf",,
260822 Rutgers v Duke,305.91967285199996,11.129186774666493,BB Transition RUTG,5,,,,,,BW DUKE AMid,,,,,,BL RUTG DMid,,,,,,,,,,,,,,,,,,,,From DUKE A25,,From RUTG D25,,,,,"Turnover, Duel Lost",,,,,,,,,,,,,,,,,"To D25 RUTG, To DMid RUTG",,"Home Game, RUTG 0 - DUKE 0, Q1, VC Game 1, BW3 DUKE, BH, Start DUKE AMid, Regular Season, Out of Conf",,
260822 Rutgers v Duke,480.6198971859998,5.628742884666849,BB Transition RUTG,6,,,,,,BW DUKE A25,,,,,,BL RUTG D25,,,,,,,,,,,,,,,,,,,,,,,,,,,"Turnover, Duel Lost",,,,,,,,,,,,,,,,,To D25 RUTG,,"Home Game, Q1, RUTG 0 - DUKE 0, VC Game 1, Start Interception, BW1 RUTG, BH, Start RUTG D25, Regular Season, Out of Conf",,
260822 Rutgers v Duke,504.6519982863332,16.604217300333403,BB Transition RUTG,7,,,,,,,,,,,,,,,,,,,,,,,,NewBS RUTG AMid,,,,,,,,From DUKE A25,,"From RUTG D25, From RUTG DMid",,,,,,Sideline,,,,,,,,,,,,,,,,"To D25 RUTG, To DMid RUTG, To AMid RUTG",,"Home Game, Q1, RUTG 0 - DUKE 0, VC Game 1, Start Interception, BH, Start RUTG D25, Regular Season, Out of Conf",,
260822 Rutgers v Duke,600.3933303486665,8.984950190000177,BB Transition RUTG,8,,,,,,,,,,,,,,TOW DUKE A25,,,,,,TO RUTG D25,,,,,,,,,,,,From DUKE A25,,,,,,,"Turnover, Ball Out",,,,,,,,,,,,,,,,,To D25 RUTG,,"Home Game, RUTG 0 - DUKE 0, Q1, VC Game 1, BW4 DUKE, BH, Start RUTG D25, Regular Season, Out of Conf",,
260822 Rutgers v Duke,896.5828490670001,3.3630404379996435,BB Transition RUTG,9,,,,,,BW DUKE AMid,,,,,,BL RUTG DMid,,,,,,,,,,,,,,,,,,,,From DUKE AMid,,,,,,,"Turnover, Duel Lost",,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, Q1, RUTG 0 - DUKE 0, VC Game 1, Start Interception, BH, BS2 DUKE, Start DUKE AMid, Regular Season, Out of Conf",,
260822 Rutgers v Duke,945.4200270816667,38.31145168266664,BB Transition RUTG,10,,,,,,,,,,,,,,,,,,,,,,,,"NewBS RUTG AMid, NewBS RUTG A25",,,,,,,,From DUKE AMid,,"From RUTG DMid, From RUTG AMid, From RUTG DMid, From RUTG AMid, From RUTG DMid, From RUTG AMid",,,,,,"Free Hit, Free Hit",,,,,,,,,,,,,,,,"To DMid RUTG, To AMid RUTG, To DMid RUTG, To AMid RUTG, To DMid RUTG, To AMid RUTG, To A25 RUTG",,"Home Game, Q1, BW1 DUKE, VC Game 1, Start Interception, RUTG 0 - DUKE 0, BH, Start RUTG DMid, Regular Season, Out of Conf",,
260822 Rutgers v Duke,1122.8315780819999,3.788892983999858,BB Transition RUTG,11,,,,,,BW DUKE A25,,,,,,BL RUTG D25,,,,,,,,,,,,,,,,,,,,From DUKE A25,,,,,,,"Turnover, Duel Lost",,,,,,,,,,,,,,,,,To D25 RUTG,,"Home Game, Q1, RUTG 0 - DUKE 0, VC Game 1, Start Interception, BH, Regular Season, Out of Conf",,
260822 Rutgers v Duke,1599.8725475313329,19.11483150500044,BB Transition RUTG,12,,,,,,BW DUKE DMid,,,,,,BL RUTG AMid,,,,,,,,,,,,,,,,,,,,From DUKE AMid,,"From RUTG DMid, From RUTG AMid",,,,,"Interception, Turnover",,,,,,,,,,,,,,,,,"To DMid RUTG, To AMid RUTG, To A25 RUTG",,"Home Game, RUTG 0 - DUKE 0, Q2, VC Game 1, Start Interception, BW2 RUTG, BH, Start DUKE D25, Regular Season, Out of Conf",,
260822 Rutgers v Duke,1632.0992756823334,18.419246332332932,BB Transition RUTG,13,,,,,,BW DUKE D25,,,,,,BL RUTG A25,,,,,,,,,,,,,,,,Centre,,,,From DUKE AMid,,"From RUTG AMid, From RUTG A25, From RUTG A25",,,,"Circle Pass RUTG, CE RUTG, CE RUTG","Turnover, Duel Lost",,,,,,,,,,,,,,,,,"To AMid RUTG, To A25 RUTG, To Circle RUTG",,"Home Game, RUTG 0 - DUKE 0, Q2, VC Game 1, BW3 RUTG, BH, Start RUTG AMid, Regular Season, Out of Conf",,
260822 Rutgers v Duke,1648.7973236626667,12.288373227666625,BB Transition RUTG,14,,,,,,BW DUKE AMid,,,,,,BL RUTG DMid,,,,,,,,,,,,,,,,,,,,,,"From RUTG A25, From RUTG A25, From RUTG AMid",,,,,"Turnover, Duel Lost",,,,,,,,,,,,,,,,,"To A25 RUTG, To AMid RUTG, To DMid RUTG",,"Home Game, Q2, RUTG 0 - DUKE 0, VC Game 1, BW3 RUTG, Start RUTG AMid, BH, Regular Season, Out of Conf",,
260822 Rutgers v Duke,1766.0352041569995,12.819462805000512,BB Transition RUTG,15,,,,,,,,,,,,,,,,,,,,,,,,NewBS RUTG A25,,,,,,,,"From DUKE DMid, From DUKE DMid",,,,,,,,Free Hit,,,,,,,,,,,,,,,,"To AMid RUTG, To A25 RUTG",,"Home Game, RUTG 0 - DUKE 0, Q2, VC Game 1, BW3 RUTG, BH, Start RUTG AMid, Regular Season, Out of Conf",,
260822 Rutgers v Duke,1948.701196003,11.936615289333531,BB Transition RUTG,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,Centre,,,,From DUKE D25,,"From RUTG A25, From RUTG A25, From RUTG A25, From RUTG A25",,ACE,,"CE RUTG, CE RUTG, CE RUTG, CE RUTG, CE RUTG, CE RUTG, Shot RUTG, Chance RUTG, CE RUTG, Goal RUTG, CE RUTG",ACE-0 RUTG,,,,,,,,,,,,,,,,,"To A25 RUTG, To Circle RUTG, To Circle RUTG, To Circle RUTG, To Circle RUTG",,"Home Game, RUTG 0 - DUKE 1, Q2, VC Game 1, BW2 DUKE, BH, Start RUTG A25, Regular Season, Out of Conf",,
