Timeline,Start time,Duration,Row,Instance number, ,25 Build Up,Attack,BS,BS Outcome - Direct Ball Win CUSE,BS Outcome - Direct Ball Win DUKE,BS Outcome - Direct turnover CUSE,BS Outcome - Direct turnover DUKE,BS Outcome - In Direct Ball Win CUSE,BS Outcome - In Direct Ball Win DUKE,BS Outcome - In Direct turnover CUSE,BS Outcome - In Direct turnover DUKE,BS Outcome - New BS CUSE,BS Outcome - New BS DUKE,Ball Start,Circle Entry,From Zone CUSE,From Zone DUKE,Goal Type,Outcome +,Outcome -,Outcome Neutral,Presses,Scouting,Set Piece,Shoot Out,Shoot Out Score,Shoot Outs,Start Type CUSE,Start Type DUKE,To Zone CUSE,To Zone DUKE,Ungrouped,Notes,Flags
Duke vs Cuse,717.0986943899912,4.1330174859981526,BB Transition DUKE,9,,,,,,,,,TOW DMid CUSE,,,TO AMid DUKE,,,,,From DMid CUSE,,,,"Foul Against, Turnover",,,,,,,,,,,To AMid DUKE,", , , Home Game, DUKE 0 - 1  CUSE, Q1, DUKE 11v11 CUSE, Start Interception, BW3 DUKE, Start AMid DUKE, Regular Season, Out of Conf",,
Duke vs Cuse,966.9539,8.98828888888886,BB Transition DUKE,10,,,,,BW DMid CUSE,,,BL AMid DUKE,,,,,,,,,From AMid CUSE,From DMid DUKE,,,"Interception, Turnover",,,,,,,,,,,"To DMid DUKE, To AMid DUKE",", , , , Home Game, DUKE 0 - 2  CUSE, Q1, DUKE 11v11 CUSE, Start Interception, BW2 DUKE, Start DMid DUKE, Regular Season, Out of Conf",,
Duke vs Cuse,1026.4995566309808,7.498764605003998,BB Transition DUKE,11,,,,,,,,,TOW AMid CUSE,,,TO DMid DUKE,,,,,From AMid CUSE,,,,"Ball Out, Turnover",,,,,,,,,,,To DMid DUKE,", , , Home Game, Q1, DUKE 0 - 2  CUSE, DUKE 11v11 CUSE, BW2 DUKE, Start DMid DUKE, Regular Season, Out of Conf",,
Duke vs Cuse,1449.2990324449856,12.70004625497927,BB Transition DUKE,12,,,,,,,,,TOW D25 CUSE,,,TO A25 DUKE,,,,,From D25 CUSE,From AMid DUKE,,,"Ball Out, Turnover",,,,,,,,,,,"To AMid DUKE, To A25 DUKE",", , , , Home Game, DUKE 0 - 2  CUSE, BW2 CUSE, Q2, Start Interception, DUKE 11v11 CUSE, Start AMid DUKE, Regular Season, Out of Conf",,
Duke vs Cuse,1792.5321666666666,3.8685695413314534,BB Transition DUKE,13, ,,,,,,,,,,,,,,,Middle,,"From A25 DUKE, From A25 DUKE",,"CE DUKE, PC Win DUKE, CE DUKE, PC Win DUKE",,,,,,,,,,,,"To A25 DUKE, To Circle DUKE",", , , , Home Game, DUKE 0 - 3  CUSE, Q2, DUKE 11v11 CUSE, Start Interception, BW4 DUKE, Start A25 DUKE, Regular Season, Out of Conf",,
Duke vs Cuse,2099.800035696965,7.5008832200410325,BB Transition DUKE,14,,,,,,,,,,,,,,NewBS D25 DUKE,,,,,,,,Free Hit,,,,,,,,,,To D25 DUKE,", , , Home Game, DUKE 0 - 3  CUSE, Q2, DUKE 11v11 CUSE, Start Interception, BW1 DUKE, Start D25 DUKE, Regular Season, Out of Conf",,
Duke vs Cuse,2211.799488888889,11.417466666666769,BB Transition DUKE,15,,,,,BW AMid CUSE,,,BL DMid DUKE,,,,,,,,,From AMid CUSE,,,,"Interception, Turnover",,,,,,,,,,,To DMid DUKE,", , , Home Game, DUKE 0 - 3  CUSE, Q2, DUKE 11v11 CUSE, Start Interception, BW2 DUKE, Start DMid DUKE, Regular Season, Out of Conf",,
Duke vs Cuse,2313.4710333333333,7.728973587677501,BB Transition DUKE,16,,,,,,,,,,,,,,NewBS D25 DUKE,,,From A25 CUSE,From D25 DUKE,,,,Free Hit,,,,,,,,,,"To D25 DUKE, To DMid DUKE",", , , Home Game, Q2, BW4 CUSE, DUKE 11v11 CUSE, DUKE 0 - 3  CUSE, Start D25 DUKE, Regular Season, Out of Conf",,
Duke vs Cuse,2367.8988278200122,17.299504978977893,BB Transition DUKE,17,,,,,BW DMid CUSE,,,BL AMid DUKE,,,,,,,,,From A25 CUSE,"From D25 DUKE, From DMid DUKE, From DMid DUKE",,,"End Line, Turnover",,,,,,,,,,,"To D25 DUKE, To DMid DUKE, To AMid DUKE, To A25 DUKE",", , , , , , Home Game, Q2, BW3 CUSE, DUKE 11v11 CUSE, DUKE 0 - 3  CUSE, Start D25 DUKE, Regular Season, Out of Conf",,
Duke vs Cuse,3279.0091333333335,12.295977777777807,BB Transition DUKE,18,,,,,,,,,TOW DMid CUSE,,,TO AMid DUKE,,,,,From DMid CUSE,From DMid DUKE,,,"Foul Against, Turnover",,,,,,,,,,,"To DMid DUKE, To AMid DUKE",", , , , Home Game, DUKE 0 - 3  CUSE, Q3, DUKE 11v11 CUSE, Start Interception, BW2 DUKE, Start DMid DUKE, Regular Season, Out of Conf",,
Duke vs Cuse,3464.898819918978,12.500514461013154,BB Transition DUKE,19,,,,,BW DMid CUSE,,,BL AMid DUKE,,,,,,,,,From DMid CUSE,"From DMid DUKE, From AMid DUKE",,,"Interception, Turnover",,,,,,,,,,,"To DMid DUKE, To AMid DUKE, To A25 DUKE",", , , , , Home Game, DUKE 0 - 3  CUSE, Q3, DUKE 11v11 CUSE, Start Interception, BW2 DUKE, Start DMid DUKE, Regular Season, Out of Conf",,
Duke vs Cuse,3533.8598444444447,4.785877777777387,BB Transition DUKE,20,,,,,BW AMid CUSE,,,BL DMid DUKE,,,,,,,,,From AMid CUSE,,,,"Duel Lost, Turnover",,,,,,,,,,,To DMid DUKE,", , , Home Game, DUKE 0 - 3  CUSE, BW2 CUSE, Q3, Start Interception, DUKE 11v11 CUSE, Start DMid DUKE, Regular Season, Out of Conf",,
Duke vs Cuse,3652.398461257004,16.299064106990045,BB Transition DUKE,21,,,,,,,,,TOW D25 CUSE,,,TO A25 DUKE,,,,,From AMid CUSE,"From D25 DUKE, From DMid DUKE, From DMid DUKE",,,"Foul Against, Turnover",,,,,,,,,,,"To D25 DUKE, To DMid DUKE, To AMid DUKE, To A25 DUKE",", , , , , , Home Game, DUKE 0 - 4  CUSE, BW3 CUSE, Q3, Start Interception, DUKE 11v11 CUSE, Start D25 DUKE, Regular Season, Out of Conf",,
Duke vs Cuse,3829.9988735509824,6.418038427030297,BB Transition DUKE,22,,,,,,,,,,,,,,NewBS DMid DUKE,,,From D25 CUSE,,,,,Free Hit,,,,,,,,,,To DMid DUKE,", , Home Game, DUKE 0 - 4  CUSE, Q3, DUKE 11v11 CUSE, Start Interception, BW2 DUKE, Start DMid DUKE, Regular Season, Out of Conf",,
Duke vs Cuse,3885.9609333333333,11.539690054670245,BB Transition DUKE,23,,,PC Win,,,,,,,,,,,,,,From D25 CUSE,"From AMid DUKE, From A25 DUKE",,,,,,,,,,,,,,"To AMid DUKE, To A25 DUKE",", , , Home Game, DUKE 0 - 4  CUSE, Q3, DUKE 11v11 CUSE, Start Interception, BW3 DUKE, Start AMid DUKE, Regular Season, Out of Conf",,
Duke vs Cuse,4041.9247333333333,12.176252858648695,BB Transition DUKE,24,,,,,,,,,,,,,,NewBS DMid DUKE,,,From A25 CUSE,From D25 DUKE,,,,Sideline,,,,,,,,,,"To D25 DUKE, To DMid DUKE",", , , Home Game, DUKE 0 - 4  CUSE, Q3, DUKE 11v11 CUSE, Start Interception, BW1 DUKE, Start D25 DUKE, Regular Season, Out of Conf",,
Duke vs Cuse,4150.499526827006,14.679028728549383,BB Transition DUKE,25,,,,,BW D25 CUSE,,,BL A25 DUKE,,,,,,,,,From DMid CUSE,"From DMid DUKE, From DMid DUKE",,,"Duel Lost, Turnover",,,,,,,,,,,"To DMid DUKE, To AMid DUKE, To A25 DUKE",", , , , , Home Game, DUKE 0 - 4  CUSE, BW2 CUSE, Q3, Start Interception, DUKE 11v11 CUSE, Start DMid DUKE, Regular Season, Out of Conf",,
Duke vs Cuse,4512.498361547998,11.700680736007598,BB Transition DUKE,26,,,,,BW DMid CUSE,,,BL AMid DUKE,,,,,,,,,From DMid CUSE,From DMid DUKE,,,"End Line, Turnover",,,Show - Tendency,,,,,,,,"To DMid DUKE, To AMid DUKE",", , , , Home Game, Q4, DUKE 0 - 5  CUSE, DUKE 11v11 CUSE, BW2 DUKE, Start DMid DUKE, Regular Season, Out of Conf",,
Duke vs Cuse,4542.497408681992,29.810302429119474,BB Transition DUKE,27,,,,,,,,,,,,,,NewBS A25 DUKE,,,From DMid CUSE,From AMid DUKE,,,,Free Hit,,,,,,,,,,"To AMid DUKE, To A25 DUKE",", , , Home Game, DUKE 0 - 5  CUSE, Q4, DUKE 11v11 CUSE, Start Interception, BW3 DUKE, Start AMid DUKE, Regular Season, Out of Conf",,
Duke vs Cuse,4630.337344444444,17.063074408545617,BB Transition DUKE,28, ,,,,,,,,,,,,,,,Right,From DMid CUSE,"From AMid DUKE, From A25 DUKE, From A25 DUKE",ACE,"CE DUKE, Goal DUKE, CE DUKE",,,,,,,,,,,,"To AMid DUKE, To A25 DUKE, To Circle DUKE",", , , , Home Game, Q4, DUKE 0 - 5  CUSE, DUKE 11v11 CUSE, BW3 DUKE, Start AMid DUKE, Regular Season, Out of Conf",,
Duke vs Cuse,4700.140055555556,3.5671185484707166,BB Transition DUKE,29, ,,,,,,,,,,,,,,,Left,From D25 CUSE,"From A25 DUKE, From A25 DUKE",,"CE DUKE, PC Win DUKE, CE DUKE, PC Win DUKE",,,,,,,,,,,,"To A25 DUKE, To Circle DUKE",", , , Home Game, Q4, DUKE 1 - 5  CUSE, DUKE 11v11 CUSE, BW4 DUKE, Start A25 DUKE, Regular Season, Out of Conf",,
Duke vs Cuse,4856.942133333333,8.256559457669027,BB Transition DUKE,30,,,,,,,,,TOW AMid CUSE,,,TO DMid DUKE,,,,,From AMid CUSE,"From D25 DUKE, From DMid DUKE",,,"Ball Out, Turnover",,,,,,,,,,,"To D25 DUKE, To DMid DUKE, To AMid DUKE",", , , , , Home Game, DUKE 1 - 5  CUSE, BW4 CUSE, Q4, Start Interception, DUKE 11v11 CUSE, Start D25 DUKE, Regular Season, Out of Conf",,
Duke vs Cuse,5019.897755555556,6.8032432744457765,BB Transition DUKE,31,,,,,,,,,,,,,,NewBS A25 DUKE,,,From DMid CUSE,,,,,Free Hit,,,,,,,,,,To A25 DUKE,", , Home Game, Q4, BW1 CUSE, DUKE 11v11 CUSE, DUKE 1 - 5  CUSE, Start A25 DUKE, Regular Season, Out of Conf",,
Duke vs Cuse,5065.564344444444,8.281822222222218,BB Transition DUKE,32,,,,,BW AMid CUSE,,,BL DMid DUKE,,,,,,,,,From AMid CUSE,,,,"Interception, Turnover",,,,,,,,,,,To DMid DUKE,", , , Home Game, DUKE 1 - 5  CUSE, Q4, DUKE 11v11 CUSE, Start Interception, BW2 DUKE, Start DMid DUKE, Regular Season, Out of Conf",,
Duke vs Cuse,5077.027807296996,10.572228282007018,BB Transition DUKE,33,,,,,,,,,,,,,,NewBS D25 DUKE,,,From A25 CUSE,From D25 DUKE,,,,Sideline,,,,,,,,,,"To D25 DUKE, To DMid DUKE",", , , Home Game, Q4, BW3 CUSE, DUKE 11v11 CUSE, DUKE 1 - 5  CUSE, Start D25 DUKE, Regular Season, Out of Conf",,
Duke vs Cuse,5138.173355555556,8.026560645449536,BB Transition DUKE,34," ,  ",,,,,,,,,,,,,NewBS A25 DUKE,,"Middle, Left",From D25 CUSE,"From A25 DUKE, From A25 DUKE",,,,Free Hit,,Show - Tendency,,,,,,,,To A25 DUKE,", , , , Home Game, DUKE 1 - 5  CUSE, Q4, DUKE 11v11 CUSE, BW2 CUSE, Start A25 DUKE, Regular Season, Out of Conf",,
Duke vs Cuse,5259.627711111111,12.969850313887036,BB Transition DUKE,35, ,,,,,,,,TOW D25 CUSE,,,TO A25 DUKE,,,,Middle,From AMid CUSE,"From AMid DUKE, From A25 DUKE, From A25 DUKE",,"CE DUKE, CE DUKE","ACE-0 DUKE, Foul Against, Turnover",,,Show - Tendency,,,,,,,,"To AMid DUKE, To A25 DUKE, To Circle DUKE",", , , , , , Home Game, DUKE 1 - 5  CUSE, Q4, DUKE 11v11 CUSE, Start Interception, BW3 DUKE, Start AMid DUKE, Regular Season, Out of Conf",,
Duke vs Cuse,5296.709777777778,10.688536484207361,BB Transition DUKE,36, ,,,,,,,,TOW D25 CUSE,,,TO A25 DUKE,,,,Middle,From D25 CUSE,"From A25 DUKE, From A25 DUKE, From A25 DUKE",,"Circle Pass DUKE, CE DUKE, Chance DUKE, CE DUKE, Shot DUKE","Foul Against, Turnover",,,,,,,,,,,"To A25 DUKE, To Circle DUKE",", , , , , , Home Game, DUKE 1 - 5  CUSE, Q4, DUKE 11v11 CUSE, Start Interception, BW4 DUKE, Start A25 DUKE, Regular Season, Out of Conf",,
Duke vs Cuse,39.699133469981305,33.775499863352024,BB DUKE,1,,,,,BW DMid CUSE,,,BL AMid DUKE,,,,,,,BS 3,,,"From AMid DUKE, From DMid DUKE, From AMid DUKE",,,"Interception, Turnover",,,,,,,,,,,"To AMid DUKE, To DMid DUKE, To AMid DUKE, To A25 DUKE",", , , , , , , Home Game, Q1, DUKE 0 - 0  CUSE, DUKE 11v11 CUSE, BW3 DUKE, Start AMid DUKE, BS3 DUKE, Regular Season, Out of Conf",,
Duke vs Cuse,90.28484587698549,7.82975412301451,BB DUKE,2,,,,,BW AMid CUSE,,,BL DMid DUKE,,,,,,,BS 2,,,,,,"Duel Lost, Turnover",,,Show - Tendency,,,,,,,,To DMid DUKE,", , , , Home Game, Q1, DUKE 0 - 0  CUSE, DUKE 11v11 CUSE, BW2 DUKE, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
Duke vs Cuse,109.0986866799961,28.23749109778167,BB DUKE,3,,,,,BW DMid CUSE,,,BL AMid DUKE,,,,,,,BS 2,,,"From DMid DUKE, From D25 DUKE, From D25 DUKE, From D25 DUKE, From DMid DUKE",,,"Interception, Turnover",,,Show - Outlet,,,,,,,,"To DMid DUKE, To D25 DUKE, To DMid DUKE, To D25 DUKE, To DMid DUKE, To AMid DUKE",", , , , , , , , , Home Game, Q1, DUKE 0 - 0  CUSE, DUKE 11v11 CUSE, BW2 DUKE, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
Duke vs Cuse,159.39926000599698,16.301719880976208,BB DUKE,4,,,,,,,,,,,,,,NewBS AMid DUKE,BS 2,,,From DMid DUKE,,,,Free Hit,,,,,,,,,,"To DMid DUKE, To AMid DUKE",", , , , Home Game, Q1, DUKE 0 - 0  CUSE, DUKE 11v11 CUSE, BW2 DUKE, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
Duke vs Cuse,175.09925702798972,14.300727223999075,BB DUKE,5,,,,,,,,,,,,,,NewBS DMid DUKE,BS 3,,,"From AMid DUKE, From DMid DUKE",,,,Sideline,,,,,,,,,,"To AMid DUKE, To DMid DUKE, To AMid DUKE",", , , , , Home Game, Q1, DUKE 0 - 0  CUSE, DUKE 11v11 CUSE, BW3 DUKE, Start AMid DUKE, BS3 DUKE, Regular Season, Out of Conf",,
Duke vs Cuse,188.19831345300128,14.49013099144318,BB DUKE,6, ,,,,BW D25 CUSE,,,BL A25 DUKE,,,,,,,BS 3,Left,,"From AMid DUKE, From A25 DUKE, From A25 DUKE",,Circle Pass DUKE,"End Line, Turnover",,,,,,,,,,,"To AMid DUKE, To A25 DUKE",", , , , , , , Home Game, Q1, DUKE 0 - 0  CUSE, DUKE 11v11 CUSE, BW3 DUKE, Start AMid DUKE, BS3 DUKE, Regular Season, Out of Conf",,
Duke vs Cuse,340.79881481798236,28.91407407090651,BB DUKE,7,,,,,,,,,TOW D25 CUSE,,,TO A25 DUKE,,,BS 2,,,"From DMid DUKE, From AMid DUKE",,,"Foul Against, Turnover",,,Show - Key Player,,,,,,,,"To DMid DUKE, To AMid DUKE, To A25 DUKE",", , , , , , Home Game, Q1, DUKE 0 - 1  CUSE, DUKE 11v11 CUSE, BW2 DUKE, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
Duke vs Cuse,449.29923165200097,25.49877438297267,BB DUKE,8,,,,,,,,,TOW D25 CUSE,,,TO A25 DUKE,,,BS 2,,,"From DMid DUKE, From AMid DUKE",,,"Foul Against, Turnover",,,,,,,,,,,"To DMid DUKE, To AMid DUKE, To A25 DUKE",", , , , , , Home Game, Q1, DUKE 0 - 1  CUSE, DUKE 11v11 CUSE, BW2 DUKE, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
Duke vs Cuse,508.7992548809919,16.043411785674778,BB DUKE,9,,,,,,,,,TOW D25 CUSE,,,TO A25 DUKE,,,BS 3,,,From AMid DUKE,,,"Ball Out, Turnover",,,,,,,,,,,"To AMid DUKE, To A25 DUKE",", , , , , Home Game, Q1, DUKE 0 - 1  CUSE, DUKE 11v11 CUSE, BW3 DUKE, Start AMid DUKE, BS3 DUKE, Regular Season, Out of Conf",,
Duke vs Cuse,586.5990244179774,35.00073156499525,BB DUKE,10,,,,,,,,,TOW D25 CUSE,,,TO A25 DUKE,,,BS 1,,,"From D25 DUKE, From DMid DUKE, From AMid DUKE",,,"Ball Out, Turnover",,,Show - Tendency,,,,,,,,"To D25 DUKE, To DMid DUKE, To AMid DUKE, To A25 DUKE",", , , , , , , Home Game, Q1, DUKE 0 - 1  CUSE, DUKE 11v11 CUSE, BW1 DUKE, Start D25 DUKE, BS1 DUKE, Regular Season, Out of Conf",,
Duke vs Cuse,643.197736078999,9.004941698778794,BB DUKE,11,,,,,,,,,TOW D25 CUSE,,,TO A25 DUKE,,,BS 4,,,,,,"Foul Against, Turnover",,,,,,,,,,,To A25 DUKE,", , , , Home Game, Q1, DUKE 0 - 1  CUSE, DUKE 11v11 CUSE, BW4 DUKE, Start A25 DUKE, BS4 DUKE, Regular Season, Out of Conf",,
Duke vs Cuse,680.299506574001,13.701344738008629,BB DUKE,12, ,,,,,,,,,,,,,,BS 3,Middle,,"From AMid DUKE, From AMid DUKE, From A25 DUKE",,"CE DUKE, Chance DUKE, CE DUKE, Shot DUKE",,,,Show - Tendency,,,,,,,,"To AMid DUKE, To A25 DUKE, To Circle DUKE",", , , , , Home Game, Q1, DUKE 0 - 1  CUSE, DUKE 11v11 CUSE, BW3 DUKE, Start AMid DUKE, BS3 DUKE, Regular Season, Out of Conf",,
Duke vs Cuse,887.8606666666667,30.150466666666603,BB DUKE,13,,,,,BW D25 CUSE,,,BL A25 DUKE,,,,,,,BS,,,"From DMid DUKE, From AMid DUKE, From DMid DUKE, From AMid DUKE",,,"Interception, Turnover",,,,,,,,,,,"To DMid DUKE, To AMid DUKE, To DMid DUKE, To AMid DUKE, To A25 DUKE",", , , , , , , , Home Game, Q1, DUKE 0 - 2  CUSE, DUKE 11v11 CUSE, BW2 DUKE, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
Duke vs Cuse,939.6982290809967,13.500763819985423,BB DUKE,14,,,,,,,,,TOW AMid CUSE,,,TO DMid DUKE,,,BS 2,,,,,,"Ball Out, Turnover",,,,,,,,,,,To DMid DUKE,", , , , Home Game, Q1, DUKE 0 - 2  CUSE, DUKE 11v11 CUSE, BW2 DUKE, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
Duke vs Cuse,1137.9970559469812,14.031744053018883,BB DUKE,15,,,,,,,,,,,,,,NewBS DMid DUKE,BS 1,,,From D25 DUKE,,,,Sideline,,,,,,,,,,"To D25 DUKE, To DMid DUKE",", , , , Home Game, Q1, DUKE 0 - 2  CUSE, DUKE 11v11 CUSE, BW1 DUKE, Start D25 DUKE, BS1 DUKE, Regular Season, Out of Conf",,
Duke vs Cuse,1150.0288,9.072099292016219,BB DUKE,16,,,,,,,,,,,,,,NewBS DMid DUKE,BS 2,,,From DMid DUKE,,,,Free Hit,,,,,,,,,,"To DMid DUKE, To AMid DUKE",", , , , Home Game, Q1, DUKE 0 - 2  CUSE, DUKE 11v11 CUSE, BW2 DUKE, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
Duke vs Cuse,1157.8990717419736,11.92665477602145,BB DUKE,17,,,,,,,,,,,,,,NewBS AMid DUKE,BS 3,,,,,,,Sideline,,,,,,,,,,To AMid DUKE,", , , Home Game, Q1, DUKE 0 - 2  CUSE, DUKE 11v11 CUSE, BW3 DUKE, Start AMid DUKE, BS3 DUKE, Regular Season, Out of Conf",,
Duke vs Cuse,1168.7981122850065,11.202086743987138,BB DUKE,18,,,,,,,,,,,,,,,BS 2,,,,,,,,,,,,,,,,,To DMid DUKE,", , Home Game, Q1, DUKE 0 - 2  CUSE, DUKE 11v11 CUSE, BW2 DUKE, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
Duke vs Cuse,1335.4771444444445,18.184466666666594,BB DUKE,19,,,,,,,,,,,,,,NewBS DMid DUKE,BS 2,,,,,,,Free Hit,,,,,,,,,,To DMid DUKE,", , , Home Game, Q2, DUKE 0 - 2  CUSE, DUKE 11v11 CUSE, BW2 DUKE, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
Duke vs Cuse,1351.6616111111111,36.47234444444439,BB DUKE,20," ,  ",,,,,,,,TOW D25 CUSE,,,TO A25 DUKE,,,BS 2,"Middle, Left",,"From DMid DUKE, From AMid DUKE, From A25 DUKE, From A25 DUKE, From A25 DUKE, From A25 DUKE",,"CE DUKE, CE DUKE, CE DUKE, CE DUKE","ACE-0 DUKE, ACE-0 DUKE, Foul Against, Turnover",,,,,,,,,,,"To DMid DUKE, To AMid DUKE, To A25 DUKE, To Circle DUKE, To Circle DUKE",", , , , , , , , , , Home Game, Q2, DUKE 0 - 2  CUSE, DUKE 11v11 CUSE, BW2 DUKE, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
Duke vs Cuse,1413.1983776129814,28.478844609240923,BB DUKE,21,,,,,BW DMid CUSE,,,BL AMid DUKE,,,,,,,BS 1,,,"From D25 DUKE, From DMid DUKE",,,"Interception, Turnover",,,,,,,,,,,"To D25 DUKE, To DMid DUKE, To AMid DUKE",", , , , , , Home Game, Q2, DUKE 0 - 2  CUSE, DUKE 11v11 CUSE, BW1 DUKE, Start D25 DUKE, BS1 DUKE, Regular Season, Out of Conf",,
Duke vs Cuse,1481.4980481379937,25.432851862006373,BB DUKE,22,,,,,BW D25 CUSE,,,BL A25 DUKE,,,,,,,BS 1,,,"From D25 DUKE, From DMid DUKE, From AMid DUKE",,,"Duel Lost, Turnover",,,Show - Outlet,,,,,,,,"To D25 DUKE, To DMid DUKE, To AMid DUKE, To A25 DUKE",", , , , , , , Home Game, Q2, DUKE 0 - 2  CUSE, DUKE 11v11 CUSE, BW1 DUKE, Start D25 DUKE, BS1 DUKE, Regular Season, Out of Conf",,
Duke vs Cuse,1530.498719225983,12.286580774017011,BB DUKE,23,,,,,BW DMid CUSE,,,BL AMid DUKE,,,,,,,,,,From ,,,"Interception, Turnover",,,Show - Tendency,,,,,,LC DUKE,,To AMid DUKE,", , , , , Home Game, DUKE 0 - 2  CUSE, Q2, DUKE 11v11 CUSE, Start LC DUKE, Start LC DUKE, Regular Season, Out of Conf",,
Duke vs Cuse,1677.7426222222223,11.448922222222109,BB DUKE,24,,,,,,,,,,,,,,NewBS AMid DUKE,BS 2,,,From DMid DUKE,,,,Sideline,,,,,,,,,,"To DMid DUKE, To AMid DUKE",", , , , Home Game, Q2, DUKE 0 - 3  CUSE, DUKE 11v11 CUSE, BW2 DUKE, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
Duke vs Cuse,1687.1915444444444,25.409352749559957,BB DUKE,25,,,,,,,,,,,,,,NewBS A25 DUKE,BS 3,,,From AMid DUKE,,,,Free Hit,,,,,,,,,,"To AMid DUKE, To A25 DUKE",", , , , Home Game, Q2, DUKE 0 - 3  CUSE, DUKE 11v11 CUSE, BW3 DUKE, Start AMid DUKE, BS3 DUKE, Regular Season, Out of Conf",,
Duke vs Cuse,1711.4107222222221,11.889802815762096,BB DUKE,26,,,,,,,,,,,,,,NewBS A25 DUKE,BS 5,,,,,,,Free Hit,,,,,,,,,,To A25 DUKE,", , , Home Game, Q2, DUKE 0 - 3  CUSE, DUKE 11v11 CUSE, BW4 DUKE, Start A25 DUKE, Regular Season, Out of Conf",,
Duke vs Cuse,1722.8997162649919,9.744483735008089,BB DUKE,27,,,,,BW D25 CUSE,,,BL A25 DUKE,,,,,,,BS 4,,,From A25 DUKE,,,"Duel Lost, Turnover",,,,,,,,,,,To A25 DUKE,", , , Home Game, Q2, BW4 DUKE, DUKE 0 - 3  CUSE, DUKE 11v11 CUSE, Start A25 DUKE, BS4 DUKE, Regular Season, Out of Conf",,
Duke vs Cuse,1738.8187198169937,15.480922351991012,BB DUKE,28,,,,,BW D25 CUSE,,,BL A25 DUKE,,,,,,,,,,From ,,,"End Line, Turnover",,,,,,,,,LC DUKE,,To A25 DUKE,", , , , , Home Game, DUKE 0 - 3  CUSE, Q2, DUKE 11v11 CUSE, Start LC DUKE, Start LC DUKE, Regular Season, Out of Conf",,
Duke vs Cuse,1903.6991795879956,10.701599317996624,BB DUKE,29,,,PC Win,,,,,,,,,,,,BS 4,,,From A25 DUKE,,,,,,,,,,,,,,To A25 DUKE,", , , Home Game, Q2, DUKE 0 - 3  CUSE, DUKE 11v11 CUSE, BW4 DUKE, Start A25 DUKE, BS4 DUKE, Regular Season, Out of Conf",,
Duke vs Cuse,1969.1355777777778,9.43385555555551,BB DUKE,30,,,,,,,,,,,,,,NewBS A25 DUKE,,,,From ,,,,Free Hit,,,,,,,,LC DUKE,,To A25 DUKE,", , , , Home Game, DUKE 0 - 3  CUSE, Q2, DUKE 11v11 CUSE, Start LC DUKE, Start LC DUKE, Regular Season, Out of Conf",,
Duke vs Cuse,1976.5694333333333,7.222966666666707,BB DUKE,31,,,,,,,,,,,,,,NewBS A25 DUKE,BS 4,,,,,,,Free Hit,,,,,,,,,,To A25 DUKE,", , , Home Game, Q2, DUKE 0 - 3  CUSE, DUKE 11v11 CUSE, BW4 DUKE, Start A25 DUKE, BS4 DUKE, Regular Season, Out of Conf",,
Duke vs Cuse,1981.7924,10.40795247101346,BB DUKE,32, ,,,,,,,,,,,,,,BS 5,Middle,,"From A25 DUKE, From A25 DUKE",,"CE DUKE, PC Win DUKE, CE DUKE, PC Win DUKE",,,,,,,,,,,,"To A25 DUKE, To Circle DUKE",", , , , Home Game, Q2, DUKE 0 - 3  CUSE, DUKE 11v11 CUSE, BW4 DUKE, Start A25 DUKE, Regular Season, Out of Conf",,
Duke vs Cuse,2054.9986193699883,14.257269518900557,BB DUKE,33,,,,,BW A25 CUSE,,,BL D25 DUKE,,,,,,,BS 1,,,,,,"Interception, Turnover",,,,,,,,,,,To D25 DUKE,", , , , Home Game, Q2, DUKE 0 - 3  CUSE, DUKE 11v11 CUSE, BW1 DUKE, Start D25 DUKE, BS1 DUKE, Regular Season, Out of Conf",,
Duke vs Cuse,2106.0994370279827,26.72828519423956,BB DUKE,34,,,,,BW DMid CUSE,,,BL AMid DUKE,,,,,,,BS 1,,,"From D25 DUKE, From DMid DUKE",,,"Interception, Turnover",,,,,,,,,,,"To D25 DUKE, To DMid DUKE, To AMid DUKE",", , , , , , Home Game, Q2, DUKE 0 - 3  CUSE, DUKE 11v11 CUSE, BW1 DUKE, Start D25 DUKE, BS1 DUKE, Regular Season, Out of Conf",,
