Timeline,Start time,Duration,Row,Instance number, ,25 Build Up,Attack,BS,BS Outcome - Direct Ball Win DUKE,BS Outcome - Direct Ball Win UMD,BS Outcome - Direct turnover DUKE,BS Outcome - Direct turnover UMD,BS Outcome - In Direct Ball Win DUKE,BS Outcome - In Direct Ball Win UMD,BS Outcome - In Direct turnover DUKE,BS Outcome - In Direct turnover UMD,BS Outcome - New BS DUKE,BS Outcome - New BS UMD,Ball Start,Circle Entry,From Zone DUKE,From Zone UMD,Goal Type,Outcome +,Outcome -,Outcome Neutral,Presses,Scouting,Set Piece,Shoot Out,Shoot Out Score,Shoot Outs,Start Type DUKE,Start Type UMD,To Zone DUKE,To Zone UMD,Ungrouped,Notes,Flags
Duke vs UMD,6254.599556606993,8.09899834499356,BS3 DUKE,14,,,,,,BW DMid UMD,BL AMid DUKE,,,,,,,,BS 3,,From AMid DUKE,,,,"Turnover, Interception",,,,,,,,,,To A25 DUKE,,", , , Home Game, DUKE 2 - 7  UMD, Q4, BW3 DUKE, DUKE 11v11 UMD, Start AMid DUKE, BS3 DUKE, Regular Season, Out of Conf",,
Duke vs UMD,495.30415555555555,11.594270369437083,BS2 DUKE,1,,,,,,,,,,TOW DMid UMD,TO AMid DUKE,,,,BS 2,,From DMid DUKE,,,,"Ball Out, Turnover",,,,,,,,,,To AMid DUKE,,", , , Home Game, Q1, DUKE 1 - 0  UMD, BW2 DUKE, DUKE 11v11 UMD, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
Duke vs UMD,747.2928444444444,23.30749099055572,BS2 DUKE,2,,,,,,,,,,,,,NewBS AMid DUKE,,BS 2,,"From DMid DUKE, From AMid DUKE",,,,,Free Hit,,,,,,,,,"To AMid DUKE, To A25 DUKE",,", , , Home Game, Q1, DUKE 1 - 0  UMD, BW2 DUKE, DUKE 11v11 UMD, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
Duke vs UMD,1033.7980084069936,22.199248493000596,BS2 DUKE,3,,,,,,,,,,TOW AMid UMD,TO DMid DUKE,,,,BS 2,,,,,,"Ball Out, Turnover",,,,,,,,,,,,", , Home Game, Q1, DUKE 1 - 0  UMD, BW2 DUKE, DUKE 11v11 UMD, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
Duke vs UMD,1074.098665277988,27.7003012580019,BS2 DUKE,4,,,,,,BW A25 UMD,BL D25 DUKE,,,,,,,,BS 2,,From DMid DUKE,,,,"Turnover, Interception",,,Show - Outlet,,,,,,,To D25 DUKE,,", , , Home Game, Q1, DUKE 1 - 0  UMD, BW2 DUKE, DUKE 11v11 UMD, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
Duke vs UMD,1206.2983355899878,18.602712980009528,BS2 DUKE,5,,,,,,,,,,,,,NewBS A25 DUKE,,BS 2,,From DMid DUKE,,,,,Long Corner,,,,,,,,,To A25 DUKE,,", , Home Game, Q1, DUKE 1 - 0  UMD, BW2 DUKE, DUKE 11v11 UMD, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
Duke vs UMD,1517.3516333333334,11.172788888888817,BS2 DUKE,6,,,,,,BW DMid UMD,BL AMid DUKE,,,,,,,,BS 2,,From DMid DUKE,,,,"Turnover, Duel Lost",,,,,,,,,,To AMid DUKE,,", , , Home Game, Q2, DUKE 1 - 0  UMD, BW2 DUKE, DUKE 11v11 UMD, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
Duke vs UMD,1696.7992314099824,18.108559183009675,BS2 DUKE,7,,,,,,,,,,TOW AMid UMD,TO DMid DUKE,,,,BS 2,,,,,,"Foul Against, Turnover",,,,,,,,,,,,", , Home Game, Q2, DUKE 1 - 0  UMD, BW2 DUKE, DUKE 11v11 UMD, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
Duke vs UMD,1987.0981978420023,17.302776704988673,BS2 DUKE,8,,,,,,,,,,,,,NewBS AMid DUKE,,BS 2,,From DMid DUKE,,,,,Free Hit,,,,,,,,,To AMid DUKE,,", , Home Game, Q2, DUKE 1 - 1  UMD, BW2 DUKE, DUKE 11v11 UMD, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
Duke vs UMD,2113.0986668460046,22.69726142600257,BS2 DUKE,9,,,,,,,,,,TOW DMid UMD,TO AMid DUKE,,,,BS 2,,From DMid DUKE,,,,"Foul Against, Turnover",,,Show - Tendency,,,,,,,To AMid DUKE,,", , , Home Game, Q2, DUKE 1 - 1  UMD, BW2 DUKE, DUKE 11v11 UMD, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
Duke vs UMD,2443.169622222222,46.63067585677845,BS2 DUKE,10, ,,,,,,,,,,,,NewBS A25 DUKE,,BS 2,Right,"From DMid DUKE, From AMid DUKE, From A25 DUKE, From A25 DUKE",,,"CE DUKE, CE DUKE",ACE-0 DUKE,Sideline,,Show - Outlet,,,,,,,"To AMid DUKE, To A25 DUKE, To Circle DUKE",,", , , , , Home Game, Q2, DUKE 1 - 2  UMD, BW2 DUKE, DUKE 11v11 UMD, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
Duke vs UMD,3840.4969472479934,31.603098680017865,BS2 DUKE,11,,,,,,,,,,,,,NewBS A25 DUKE,,BS 2,,From DMid DUKE,,,,,Sideline,,,,,,,,,To A25 DUKE,,", , Home Game, Q3, DUKE 1 - 2  UMD, BW2 DUKE, DUKE 11v11 UMD, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
Duke vs UMD,3910.2991801420017,19.52399763577614,BS2 DUKE,12,,,,,,BW A25 UMD,BL D25 DUKE,,,,,,,,BS 2,,From DMid DUKE,,,,"Turnover, Interception",,,Show - Outlet,,,,,,,To D25 DUKE,,", , , Home Game, Q3, DUKE 1 - 2  UMD, BW2 DUKE, DUKE 11v11 UMD, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
Duke vs UMD,4012.9153444444446,15.182222330543482,BS2 DUKE,13,,,,,,,,,,TOW AMid UMD,TO DMid DUKE,,,,BS 2,,From DMid DUKE,,,,"Ball Out, Turnover",,,,,,,,,,To A25 DUKE,,", , , Home Game, Q3, DUKE 1 - 2  UMD, BW2 DUKE, DUKE 11v11 UMD, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
Duke vs UMD,4057.998836570003,23.644052318886224,BS2 DUKE,14,,,,,,BW DMid UMD,BL AMid DUKE,,,,,,,,BS 2,,From DMid DUKE,,,,"Turnover, Interception",,,,,,,,,,To AMid DUKE,,", , , Home Game, Q3, DUKE 1 - 2  UMD, BW2 DUKE, DUKE 11v11 UMD, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
Duke vs UMD,4190.799310162986,13.96024539256905,BS2 DUKE,15,,,,,,BW AMid UMD,BL DMid DUKE,,,,,,,,BS 2,,,,,,"Turnover, Interception",,,,,,,,,,,,", , Home Game, Q3, DUKE 1 - 2  UMD, BW2 DUKE, DUKE 11v11 UMD, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
Duke vs UMD,4240.598074132994,19.558760935994542,BS2 DUKE,16,,,,,,,,,,TOW AMid UMD,TO DMid DUKE,,,,BS 2,,,,,,"Ball Out, Turnover",,,Show - Outlet,,,,,,,,,", , Home Game, Q3, DUKE 1 - 2  UMD, BW2 DUKE, DUKE 11v11 UMD, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
Duke vs UMD,4376.598613902982,13.799082806011029,BS2 DUKE,17,,,,,,BW D25 UMD,BL A25 DUKE,,,,,,,,BS 2,,"From DMid DUKE, From DMid DUKE",,,,"Turnover, Interception",,,,,,,,,,"To AMid DUKE, To A25 DUKE",,", , , , Home Game, Q3, DUKE 1 - 2  UMD, BW2 DUKE, DUKE 11v11 UMD, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
Duke vs UMD,4472.396438228991,22.850006215452595,BS2 DUKE,18,,,,,,BW DMid UMD,BL AMid DUKE,,,,,,,,BS 2,,From DMid DUKE,,,,"Turnover, Interception",,,,,,,,,,To AMid DUKE,,", , , Home Game, Q3, DUKE 1 - 3  UMD, BW2 DUKE, DUKE 11v11 UMD, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
Duke vs UMD,5183.1450888888885,9.255449587118164,BS2 DUKE,19,,,,,,,,,,,,,NewBS AMid DUKE,,BS 2,,From DMid DUKE,,,,,Free Hit,,,,,,,,,To AMid DUKE,,", , Home Game, Q4, DUKE 1 - 4  UMD, BW2 DUKE, DUKE 11v11 UMD, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
Duke vs UMD,5434.095177777778,20.804827636224218,BS2 DUKE,20,,,,,,,,,,,,,NewBS AMid DUKE,,BS 2,,From DMid DUKE,,,,,Sideline,,,,,,,,,To AMid DUKE,,", , Home Game, DUKE 1 - 5  UMD, Q4, BW2 DUKE, DUKE 11v11 UMD, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
Duke vs UMD,5582.798784901996,17.000416976989072,BS2 DUKE,21,,,,,,BW AMid UMD,BL DMid DUKE,,,,,,,,BS 2,,,,,,"Turnover, Interception",,,,,,,,,,,,", , Home Game, DUKE 1 - 6  UMD, Q4, BW2 DUKE, DUKE 11v11 UMD, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
Duke vs UMD,5639.698513591987,25.40209533401685,BS2 DUKE,22, ,,,,,,,,,,,,,,BS 2,Left,"From DMid DUKE, From AMid DUKE, From A25 DUKE, From A25 DUKE",,,"PC Win DUKE, CE DUKE, CE DUKE, PC Win DUKE",,,,,,,,,,,"To AMid DUKE, To A25 DUKE, To Circle DUKE",,", , , , Home Game, DUKE 1 - 6  UMD, Q4, BW2 DUKE, DUKE 11v11 UMD, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
Duke vs UMD,363.5989748519922,18.499586672003545,BS1 DUKE,1,,,,,,,,,,TOW AMid UMD,TO DMid DUKE,,,,BS 1,,"From D25 DUKE, From DMid DUKE",,,,"Ball Out, Turnover",,,,,,,,,,"To DMid DUKE, To AMid DUKE",,", , , , Home Game, Q1, DUKE 0 - 0  UMD, BW1 DUKE, DUKE 11v11 UMD, Start D25 DUKE, BS1 DUKE, Regular Season, Out of Conf",,
Duke vs UMD,587.1978239700038,18.90113077598562,BS1 DUKE,2,,,,,,,,,,TOW A25 UMD,TO D25 DUKE,,,,BS 1,,From D25 DUKE,,,,"Ball Out, Turnover",,,,,,,,,,To DMid DUKE,,", , , Home Game, Q1, DUKE 1 - 0  UMD, BW1 DUKE, DUKE 11v11 UMD, Start D25 DUKE, BS1 DUKE, Regular Season, Out of Conf",,
Duke vs UMD,627.7983481990022,15.335396245442212,BS1 DUKE,3,,,,,,BW A25 UMD,BL D25 DUKE,,,,,,,,BS 1,,,,,,"Turnover, Interception",,,,,,,,,,,,", , Home Game, Q1, DUKE 1 - 0  UMD, BW1 DUKE, DUKE 11v11 UMD, Start D25 DUKE, BS1 DUKE, Regular Season, Out of Conf",,
Duke vs UMD,664.999585286,10.90684804733337,BS1 DUKE,4,,,,,,BW A25 UMD,BL D25 DUKE,,,,,,,,BS 1,,,,,,"Turnover, Interception",,,,,,,,,,,,", , Home Game, Q1, DUKE 1 - 0  UMD, BW1 DUKE, DUKE 11v11 UMD, Start D25 DUKE, BS1 DUKE, Regular Season, Out of Conf",,
Duke vs UMD,680.1984518049978,17.714670417224397,BS1 DUKE,5,,,,,,BW AMid UMD,BL DMid DUKE,,,,,,,,BS 1,,From D25 DUKE,,,,"Turnover, Interception",,,,,,,,,,To DMid DUKE,,", , , Home Game, Q1, DUKE 1 - 0  UMD, BW1 DUKE, DUKE 11v11 UMD, Start D25 DUKE, BS1 DUKE, Regular Season, Out of Conf",,
Duke vs UMD,705.9994143950053,18.90079102599168,BS1 DUKE,6,,,,,,,,,,,,,NewBS D25 DUKE,,BS 1,,,,,,,Sideline,,,,,,,,,,,", Home Game, Q1, DUKE 1 - 0  UMD, BW1 DUKE, DUKE 11v11 UMD, Start D25 DUKE, BS1 DUKE, Regular Season, Out of Conf",,
Duke vs UMD,721.2989891300043,13.090755314440116,BS1 DUKE,7,,,,,,,,,,TOW AMid UMD,TO DMid DUKE,,,,BS 1,,From D25 DUKE,,,,"Ball Out, Turnover",,,,,,,,,,To DMid DUKE,,", , , Home Game, Q1, DUKE 1 - 0  UMD, BW1 DUKE, DUKE 11v11 UMD, Start D25 DUKE, BS1 DUKE, Regular Season, Out of Conf",,
Duke vs UMD,920.2997800279908,15.799200011997186,BS1 DUKE,8,,,,,,,,,,TOW A25 UMD,TO D25 DUKE,,,,BS 1,,,,,,"Ball Out, Turnover",,,,,,,,,,,,", , Home Game, Q1, DUKE 1 - 0  UMD, BW1 DUKE, DUKE 11v11 UMD, Start D25 DUKE, BS1 DUKE, Regular Season, Out of Conf",,
Duke vs UMD,1018.9977995379957,12.83385601755981,BS1 DUKE,9,,,,,,BW D25 UMD,BL A25 DUKE,,,,,,,,BS 1,,"From D25 DUKE, From D25 DUKE, From AMid DUKE",,,,"Turnover, Interception",,,Show - Key Player,,,,,,,"To DMid DUKE, To AMid DUKE, To A25 DUKE",,", , , , , Home Game, Q1, DUKE 1 - 0  UMD, BW1 DUKE, DUKE 11v11 UMD, Start D25 DUKE, BS1 DUKE, Regular Season, Out of Conf",,
Duke vs UMD,1630.1043555555555,15.813582748449107,BS1 DUKE,10,,,,,,,,,,,,,NewBS DMid DUKE,,BS 1,,"From D25 DUKE, From DMid DUKE",,,,,Sideline,,Show - Outlet,,,,,,,"To DMid DUKE, To AMid DUKE",,", , , Home Game, Q2, DUKE 1 - 0  UMD, BW1 DUKE, DUKE 11v11 UMD, Start D25 DUKE, BS1 DUKE, Regular Season, Out of Conf",,
Duke vs UMD,1684.2992192730019,16.201516465004033,BS1 DUKE,11,,,,,,,,,,,,,NewBS D25 DUKE,,BS 1,,From D25 DUKE,,,,,Free Hit,,,,,,,,,To DMid DUKE,,", , Home Game, Q2, DUKE 1 - 0  UMD, BW1 DUKE, DUKE 11v11 UMD, Start D25 DUKE, BS1 DUKE, Regular Season, Out of Conf",,
Duke vs UMD,1746.9977844549855,22.59943560901229,BS1 DUKE,12,,,,,,BW A25 UMD,BL D25 DUKE,,,,,,,,BS 1,,,,,,"Turnover, Interception",,,Show - Outlet,,,,,,,,,", , Home Game, Q2, DUKE 1 - 0  UMD, BW1 DUKE, DUKE 11v11 UMD, Start D25 DUKE, BS1 DUKE, Regular Season, Out of Conf",,
Duke vs UMD,2565.8990821729894,17.299965591998898,BS1 DUKE,13,,,,,,BW A25 UMD,BL D25 DUKE,,,,,,,,BS 1,,,,,,"Turnover, End Line",,,,,,,,,,,,", , Home Game, Q2, DUKE 1 - 2  UMD, BW1 DUKE, DUKE 11v11 UMD, Start D25 DUKE, BS1 DUKE, Regular Season, Out of Conf",,
Duke vs UMD,2920.0979744500028,33.50297001500758,BS1 DUKE,14,,,,,,,,,,,,,NewBS AMid DUKE,,BS 1,,"From D25 DUKE, From DMid DUKE",,,,,Free Hit,,"Show - Outlet, Show - Tendency",,,,,,,"To DMid DUKE, To AMid DUKE",,", , , Home Game, Q2, DUKE 1 - 2  UMD, BW1 DUKE, DUKE 11v11 UMD, Start D25 DUKE, BS1 DUKE, Regular Season, Out of Conf",,
Duke vs UMD,3765.099125788991,8.199236738998934,BS1 DUKE,15,,,,,,,,,,TOW A25 UMD,TO D25 DUKE,,,,BS 1,,,,,,"Ball Out, Turnover",,,,,,,,,,,,", , Home Game, Q3, DUKE 1 - 2  UMD, BW1 DUKE, DUKE 11v11 UMD, Start D25 DUKE, BS1 DUKE, Regular Season, Out of Conf",,
Duke vs UMD,3981.890888888889,14.265811111110906,BS1 DUKE,16,,,,,,BW A25 UMD,BL D25 DUKE,,,,,,,,BS 1,,,,,,"Turnover, Duel Lost",,,Show - Key Player,,,,,,,,,", , Home Game, Q3, DUKE 1 - 2  UMD, BW1 DUKE, DUKE 11v11 UMD, Start D25 DUKE, BS1 DUKE, Regular Season, Out of Conf",,
Duke vs UMD,4175.798116892989,18.302750063009626,BS1 DUKE,17,,,,,,,,,,,,,NewBS D25 DUKE,,BS 1,,From D25 DUKE,,,,,Sideline,,Show - Outlet,,,,,,,To DMid DUKE,,", , Home Game, Q3, DUKE 1 - 2  UMD, BW1 DUKE, DUKE 11v11 UMD, Start D25 DUKE, BS1 DUKE, Regular Season, Out of Conf",,
Duke vs UMD,4513.799347059989,16.84088627334495,BS1 DUKE,18,,,,,,BW DMid UMD,BL AMid DUKE,,,,,,,,BS 1,,"From D25 DUKE, From DMid DUKE",,,,"Turnover, Interception",,,,,,,,,,"To DMid DUKE, To AMid DUKE",,", , , , Home Game, DUKE 1 - 3  UMD, Q3, DUKE 11v11 UMD, Start D25 DUKE, BS1 DUKE, Regular Season, Out of Conf",,
Duke vs UMD,5170.299864243987,16.90069689900247,BS1 DUKE,19,,,,,,,,,,,,,NewBS DMid DUKE,,BS 1,,From D25 DUKE,,,,,Sideline,,,,,,,,,To DMid DUKE,,", , Home Game, DUKE 1 - 4  UMD, Q4, BW1 DUKE, DUKE 11v11 UMD, Start D25 DUKE, BS1 DUKE, Regular Season, Out of Conf",,
Duke vs UMD,5887.299137132985,17.04976286701458,BS1 DUKE,20,,,,,,BW A25 UMD,BL D25 DUKE,,,,,,,,BS 1,,,,,,"Turnover, Interception",,,,,,,,,,,,", , Home Game, DUKE 2 - 6  UMD, Q4, BW1 DUKE, DUKE 11v11 UMD, Start D25 DUKE, BS1 DUKE, Regular Season, Out of Conf",,
Duke vs UMD,6086.296911239,15.841910983222078,BS1 DUKE,21,,,,,,,,,,TOW AMid UMD,TO DMid DUKE,,,,BS 1,,From D25 DUKE,,,,"Foul Against, Turnover",,,,,,,,,,To DMid DUKE,,", , , Home Game, DUKE 2 - 6  UMD, Q4, BW1 DUKE, DUKE 11v11 UMD, Start D25 DUKE, BS1 DUKE, Regular Season, Out of Conf",,
Duke vs UMD,6121.211711111111,9.985286372889277,BS1 DUKE,22,,,,,,,,,,TOW AMid UMD,TO DMid DUKE,,,,BS 1,,"From D25 DUKE, From D25 DUKE",,,,"Ball Out, Turnover",,,,,,,,,,"To DMid DUKE, To AMid DUKE",,", , , , Home Game, DUKE 2 - 6  UMD, Q4, BW1 DUKE, DUKE 11v11 UMD, Start D25 DUKE, BS1 DUKE, Regular Season, Out of Conf",,
Duke vs UMD,332.25495555555557,13.951544444444437,BB Transition DUKE,1,,,,,,BW AMid UMD,BL DMid DUKE,,,,,,,,,,From D25 DUKE,,,,"Turnover, Duel Lost",,,,,,,,,,"To D25 DUKE, To DMid DUKE",,", , , , , Home Game, Q1, DUKE 0 - 0  UMD, DUKE 11v11 UMD, BW1 DUKE, Start D25 DUKE, Regular Season, Out of Conf",,
Duke vs UMD,406.6770222222222,7.122962265775925,BB Transition DUKE,2, ,,,,,,,,,,,,,,,Middle,"From A25 DUKE, From A25 DUKE",From DMid UMD,,"PC Win DUKE, CE DUKE, CE DUKE, PC Win DUKE",,,,,,,,,,,"To A25 DUKE, To Circle DUKE",,", , , Home Game, DUKE 0 - 0  UMD, Q1, DUKE 11v11 UMD, Start Interception, BW4 DUKE, Start A25 DUKE, Regular Season, Out of Conf",,
Duke vs UMD,517.5584111111111,16.487477777777713,BB Transition DUKE,3, ,,,,,,,,,,,,NewBS A25 DUKE,,,Right,"From AMid DUKE, From A25 DUKE, From A25 DUKE",From DMid UMD,,"CE DUKE, CE DUKE",ACE-0 DUKE,Free Hit,,,,,,,,,"To AMid DUKE, To A25 DUKE, To Circle DUKE",,", , , , , Home Game, DUKE 1 - 0  UMD, Q1, DUKE 11v11 UMD, Start Interception, BW3 DUKE, Start AMid DUKE, Regular Season, Out of Conf",,
Duke vs UMD,871.7304444444444,5.80074444444449,BB Transition DUKE,4,,,,,,BW AMid UMD,BL DMid DUKE,,,,,,,,,,,From DMid UMD,,,"Turnover, Duel Lost",,,,,,,,,,To DMid DUKE,,", , , Home Game, DUKE 1 - 0  UMD, Q1, DUKE 11v11 UMD, Start Interception, BW2 DUKE, Start DMid DUKE, Regular Season, Out of Conf",,
Duke vs UMD,1137.2302555555555,19.870581458445713,BB Transition DUKE,5, ,,,,,,,,,,,,NewBS A25 DUKE,,,Left,"From DMid DUKE, From AMid DUKE, From A25 DUKE, From A25 DUKE",From A25 UMD,,Circle Pass DUKE,,Long Corner,,,,,,,,,"To DMid DUKE, To AMid DUKE, To A25 DUKE",,", , , , , , Home Game, DUKE 1 - 0  UMD, Q1, DUKE 11v11 UMD, Start Interception, BW2 DUKE, Start DMid DUKE, Regular Season, Out of Conf",,
Duke vs UMD,1198.1037666666666,11.596546937330231,BB Transition DUKE,6,,,,,,,,,,,,,NewBS AMid DUKE,,,,From DMid DUKE,From D25 UMD,,,,Free Hit,,,,,,,,,"To DMid DUKE, To AMid DUKE",,", , , Home Game, DUKE 1 - 0  UMD, Q1, DUKE 11v11 UMD, Start Interception, BW2 DUKE, Start DMid DUKE, Regular Season, Out of Conf",,
Duke vs UMD,1305.6496777777777,10.450498668216142,BB Transition DUKE,7, ,,,,,,,,,,,,NewBS A25 DUKE,,,Middle,"From AMid DUKE, From A25 DUKE, From A25 DUKE",From D25 UMD,,"CE DUKE, CE DUKE",ACE-0 DUKE,Sideline,,,,,,,,,"To AMid DUKE, To A25 DUKE, To Circle DUKE",,", , , , , Home Game, DUKE 1 - 0  UMD, Q1, DUKE 11v11 UMD, Start Interception, BW3 DUKE, Start AMid DUKE, Regular Season, Out of Conf",,
Duke vs UMD,1532.1245666666666,10.07922222222237,BB Transition DUKE,8,,,,,,BW DMid UMD,BL AMid DUKE,,,,,,,,,,From DMid DUKE,From AMid UMD,,,"Turnover, Interception",,,,,,,,,,"To DMid DUKE, To AMid DUKE",,", , , , Home Game, Q2, BW2 UMD, DUKE 11v11 UMD, DUKE 1 - 0  UMD, Start DMid DUKE, Regular Season, Out of Conf",,
Duke vs UMD,2509.9093666666668,16.790018418324507,BB Transition DUKE,9,,,,,,,,,,TOW D25 UMD,TO A25 DUKE,,,,,,,From D25 UMD,,,"Foul Against, Turnover",,,Show - Tendency,,,,,,,To A25 DUKE,,", , , Home Game, DUKE 1 - 2  UMD, Q2, DUKE 11v11 UMD, Start Interception, BW4 DUKE, Start A25 DUKE, Regular Season, Out of Conf",,
Duke vs UMD,2560.2967026359884,9.004232396999214,BB Transition DUKE,10,,,,,,,,,,,,,NewBS D25 DUKE,,,,,From AMid UMD,,,,Sideline,,,,,,,,,To D25 DUKE,,", , Home Game, DUKE 1 - 2  UMD, Q2, DUKE 11v11 UMD, Start Interception, BW1 DUKE, Start D25 DUKE, Regular Season, Out of Conf",,
Duke vs UMD,2642.1685666666667,18.659288888889023,BB Transition DUKE,11,,,,,,BW AMid UMD,BL DMid DUKE,,,,,,,,,,From AMid DUKE,From DMid UMD,,,"Turnover, Duel Lost",,,,,,,,,,"To AMid DUKE, To DMid DUKE",,", , , , Home Game, Q2, DUKE 1 - 2  UMD, DUKE 11v11 UMD, BW3 DUKE, Start AMid DUKE, Regular Season, Out of Conf",,
Duke vs UMD,3670.352877777778,7.546448144210899,BB Transition DUKE,12,,,,,,,,,,TOW A25 UMD,TO D25 DUKE,,,,,,From D25 DUKE,,,,"Ball Out, Turnover",,,,,,,,,,"To D25 DUKE, To DMid DUKE",,", , , , , Home Game, DUKE 1 - 2  UMD, Q3, DUKE 11v11 UMD, Start Interception, BW1 DUKE, Start D25 DUKE, Regular Season, Out of Conf",,
Duke vs UMD,3718.470277777778,7.5263776052224785,BB Transition DUKE,13,,,,,,,,,,TOW AMid UMD,TO DMid DUKE,,,,,,"From D25 DUKE, From D25 DUKE",From A25 UMD,,,"Ball Out, Turnover",,,,,,,,,,"To D25 DUKE, To DMid DUKE, To AMid DUKE",,", , , , , Home Game, Q3, DUKE 1 - 2  UMD, DUKE 11v11 UMD, BW1 DUKE, Start D25 DUKE, Regular Season, Out of Conf",,
Duke vs UMD,3785.7521666666667,21.73361111111126,BB Transition DUKE,14,,,,,,BW A25 UMD,BL D25 DUKE,,,,,,,,,,,From A25 UMD,,,"Turnover, Interception",,,,,,,,,,To D25 DUKE,,", , , Home Game, DUKE 1 - 2  UMD, Q3, DUKE 11v11 UMD, Start Interception, BW1 DUKE, Start D25 DUKE, Regular Season, Out of Conf",,
Duke vs UMD,3831.8434555555555,11.756955308439046,BB Transition DUKE,15,,,,,,,,,,,,,NewBS AMid DUKE,,,,From DMid DUKE,,,,,Free Hit,,Show - Tendency,,,,,,,"To DMid DUKE, To AMid DUKE",,", , , , Home Game, DUKE 1 - 2  UMD, Q3, DUKE 11v11 UMD, Start Interception, Start DMid DUKE, Regular Season, Out of Conf",,
Duke vs UMD,3882.699404702001,7.598710049996953,BB Transition DUKE,16,,,,,,,,,,TOW DMid UMD,TO AMid DUKE,,,,,,,From D25 UMD,,,"Foul Against, Turnover",,,,,,,,,,To AMid DUKE,,", , , Home Game, DUKE 1 - 2  UMD, BW1 UMD, Q3, Start Interception, DUKE 11v11 UMD, Start AMid DUKE, Regular Season, Out of Conf",,
Duke vs UMD,3903.1980798849877,9.202100761015572,BB Transition DUKE,17,,,,,,,,,,,,,NewBS DMid DUKE,,,,,From DMid UMD,,,,Free Hit,,,,,,,,,To DMid DUKE,,", , Home Game, DUKE 1 - 2  UMD, Q3, DUKE 11v11 UMD, Start Interception, BW2 DUKE, Start DMid DUKE, Regular Season, Out of Conf",,
Duke vs UMD,4000.0746444444444,15.926253551563605,BB Transition DUKE,18,,,,,,,,,,,,,NewBS DMid DUKE,,,,From D25 DUKE,From A25 UMD,,,,Sideline,,,,,,,,,"To D25 DUKE, To DMid DUKE",,", , , Home Game, Q3, BW3 UMD, DUKE 11v11 UMD, DUKE 1 - 2  UMD, Start D25 DUKE, Regular Season, Out of Conf",,
Duke vs UMD,4138.399724940994,12.45639728122842,BB Transition DUKE,19,,,,,,BW A25 UMD,BL D25 DUKE,,,,,,,,,,,From A25 UMD,,,"Turnover, End Line",,,,,,,,,,To D25 DUKE,,", , , Home Game, DUKE 1 - 2  UMD, Q3, DUKE 11v11 UMD, Start Interception, BW1 DUKE, Start D25 DUKE, Regular Season, Out of Conf",,
Duke vs UMD,4309.798701749987,13.08656491667989,BB Transition DUKE,20,,,,,,BW A25 UMD,BL D25 DUKE,,,,,,,,,,,From A25 UMD,,,"Turnover, Duel Lost",,,,,,,,,,To D25 DUKE,,", , , Home Game, DUKE 1 - 2  UMD, BW4 UMD, Q3, Start Interception, DUKE 11v11 UMD, Start D25 DUKE, Regular Season, Out of Conf",,
Duke vs UMD,4323.9176777777775,4.881158657214655,BB Transition DUKE,21,,,,,,BW A25 UMD,BL D25 DUKE,,,,,,,,,,,From A25 UMD,,,"Turnover, Interception",,,,,,,,,,To D25 DUKE,,", , , Home Game, DUKE 1 - 2  UMD, Q3, DUKE 11v11 UMD, BW4 UMD, Start D25 DUKE, Regular Season, Out of Conf",,
Duke vs UMD,4374.499005134,5.702015406009195,BB Transition DUKE,22,,,,,,,,,,,,,NewBS DMid DUKE,,,,,From AMid UMD,,,,Free Hit,,,,,,,,,To DMid DUKE,,", , Home Game, DUKE 1 - 2  UMD, Q3, DUKE 11v11 UMD, Start Interception, BW2 DUKE, Start DMid DUKE, Regular Season, Out of Conf",,
Duke vs UMD,4538.463877777778,5.835025991205839,BB Transition DUKE,23,,,,,,,,,,TOW AMid UMD,TO DMid DUKE,,,,,,,,,,"Ball Out, Turnover",,,,,,,,,,To DMid DUKE,,", , , , Home Game, DUKE 1 - 3  UMD, Q3, DUKE 11v11 UMD, Start Interception, BW2 DUKE, Start DMid DUKE, Regular Season, Out of Conf",,
